claim_id,claim_amount,policy_age_months,report_delay_days,num_prior_claims,incident_type,has_police_report,has_witness,claimant_age,region,is_fraud
CLM500392,31707.0,131,5.0,0,Theft,1,0,26.0,West,0
CLM500393,11815.0,87,4.0,0,Medical,0,1,70.0,West,0
CLM500394,83628.0,84,5.0,1,Theft,0,0,44.0,Central,0
CLM500395,70627.0,65,5.0,1,Medical,0,1,43.0,North,0
CLM500396,8463.0,218,7.0,1,Accident,1,0,24.0,East,0
CLM500397,28033.0,212,6.0,0,Accident,1,1,44.0,East,0
CLM500398,35098.0,39,4.0,0,Theft,0,1,46.0,West,0
CLM500399,5670.0,33,2.0,0,Accident,0,1,55.0,Central,0
CLM500400,5451.0,193,4.0,1,Accident,0,0,41.0,East,0
CLM500401,15261.0,86,3.0,1,Accident,0,1,23.0,West,0
CLM500402,10399.0,51,4.0,0,NaturalDisaster,0,1,20.0,West,0
CLM500403,12903.0,52,3.0,3,Medical,1,1,43.0,Central,0
CLM500404,10400.0,214,6.0,1,Accident,0,1,50.0,West,0
CLM500405,26959.0,64,3.0,1,Accident,1,0,51.0,West,0
CLM500406,14562.0,173,4.0,0,Medical,0,0,21.0,North,0
CLM500407,72488.0,109,6.0,2,Theft,1,0,20.0,North,0
CLM500408,34345.0,112,5.0,0,Accident,0,1,27.0,South,0
CLM500409,56131.0,81,4.0,1,Theft,0,0,53.0,South,0
CLM500410,7703.0,19,2.0,1,NaturalDisaster,1,0,45.0,North,0
CLM500411,17987.0,21,1.0,0,Medical,0,1,30.0,South,0
CLM500412,33156.0,44,2.0,0,Fire,0,0,18.0,Central,0
CLM500413,42718.0,69,4.0,0,Medical,1,1,23.0,West,0
CLM500414,17709.0,40,4.0,0,Medical,0,1,70.0,South,0
CLM500415,19912.0,67,2.0,0,Theft,1,1,19.0,South,0
CLM500416,21737.0,183,9.0,0,Medical,1,1,33.0,South,0
CLM500417,23429.0,3,3.0,0,Theft,1,1,42.0,Central,0
CLM500418,167939.0,149,5.0,0,Medical,1,0,29.0,West,0
CLM500419,38200.0,125,5.0,0,Fire,1,0,20.0,North,0
CLM500420,30696.0,53,5.0,0,Theft,0,0,71.0,West,0
CLM500421,10859.0,69,4.0,1,NaturalDisaster,1,1,51.0,Central,0
CLM500422,11067.0,88,1.0,1,Accident,1,0,27.0,South,0
CLM500423,25070.0,65,5.0,1,Medical,0,1,35.0,North,0
CLM500424,73446.0,74,3.0,1,Accident,0,1,26.0,North,0
CLM500425,25354.0,101,5.0,0,Medical,0,1,,Central,0
CLM500426,26238.0,156,1.0,1,Theft,1,0,65.0,East,0
CLM500427,16393.0,154,8.0,4,Theft,1,1,49.0,North,0
CLM500428,7381.0,79,2.0,1,Accident,0,0,19.0,West,0
CLM500429,42172.0,70,7.0,0,Theft,0,0,62.0,West,0
CLM500430,24258.0,184,3.0,0,Theft,1,1,18.0,Central,0
CLM500431,42482.0,183,8.0,0,Medical,1,1,28.0,North,0
CLM500432,33648.0,167,5.0,0,Medical,1,1,,North,0
CLM500433,13749.0,165,5.0,0,Theft,0,1,31.0,West,0
CLM500434,35608.0,58,8.0,0,Medical,1,1,67.0,Central,0
CLM500435,10585.0,159,3.0,1,Medical,0,1,30.0,South,0
CLM500436,35385.0,78,10.0,0,NaturalDisaster,0,1,35.0,East,0
CLM500437,28275.0,128,6.0,1,Accident,0,0,55.0,North,0
CLM500438,101975.0,132,6.0,0,Accident,1,0,52.0,West,0
CLM500439,14861.0,191,,0,Fire,0,1,38.0,North,0
CLM500440,10285.0,217,5.0,0,Medical,0,0,67.0,South,0
CLM500441,21364.0,101,2.0,0,Fire,1,0,,West,0
CLM500442,48401.0,27,1.0,0,Theft,1,0,47.0,South,0
CLM500443,3171.0,5,3.0,1,Accident,0,0,68.0,East,0
CLM500444,59900.0,86,7.0,0,Medical,0,1,71.0,West,0
CLM500445,25162.0,103,5.0,2,Fire,0,0,18.0,North,0
CLM500446,11926.0,144,4.0,0,Medical,1,1,22.0,West,0
CLM500447,22153.0,85,3.0,1,Theft,1,1,39.0,West,0
CLM500448,16435.0,78,5.0,0,Accident,0,0,31.0,South,0
CLM500449,11158.0,176,6.0,1,Accident,0,1,19.0,South,0
CLM500450,6305.0,70,4.0,1,Medical,1,1,52.0,West,0
CLM500451,53337.0,11,7.0,1,Accident,1,0,22.0,East,0
CLM500452,19004.0,104,5.0,1,Theft,1,0,23.0,Central,0
CLM500453,21738.0,148,6.0,0,Theft,0,0,54.0,North,0
CLM500454,58444.0,47,4.0,0,Accident,0,0,19.0,North,0
CLM500455,31092.0,3,3.0,0,Medical,1,0,47.0,West,0
CLM500456,8540.0,145,3.0,0,Accident,1,0,18.0,East,0
CLM500457,50932.0,46,1.0,0,Theft,1,1,55.0,South,0
CLM500458,97447.0,210,3.0,1,Accident,0,0,67.0,South,0
CLM500459,44466.0,81,3.0,2,Accident,0,1,27.0,East,0
CLM500460,14883.0,218,5.0,0,Medical,0,1,46.0,South,0
CLM500461,9152.0,21,8.0,3,Accident,1,0,63.0,East,0
CLM500462,14456.0,113,8.0,0,Accident,1,1,73.0,South,0
CLM500463,32287.0,99,2.0,0,Medical,1,1,18.0,South,0
CLM500464,93060.0,71,4.0,0,Accident,1,1,29.0,East,0
CLM500465,16196.0,87,2.0,0,Medical,1,1,63.0,Central,0
CLM500466,17692.0,92,2.0,2,Accident,0,1,43.0,South,0
CLM500467,67316.0,15,6.0,4,Theft,1,1,69.0,Central,0
CLM500468,21011.0,55,3.0,0,Accident,0,0,18.0,East,0
CLM500469,117147.0,66,11.0,1,Fire,0,0,54.0,West,0
CLM500470,26411.0,144,7.0,0,Medical,1,1,37.0,Central,0
CLM500471,75676.0,70,6.0,2,Accident,0,1,54.0,East,0
CLM500472,40385.0,33,9.0,1,Accident,1,1,63.0,Central,0
CLM500473,52348.0,165,8.0,1,Theft,0,1,44.0,South,0
CLM500474,25806.0,77,4.0,0,Accident,1,1,59.0,East,0
CLM500475,27192.0,5,5.0,0,Accident,1,1,28.0,South,0
CLM500476,41570.0,41,6.0,1,Medical,0,1,63.0,South,0
CLM500477,56303.0,133,5.0,0,Medical,0,0,64.0,North,0
CLM500478,45290.0,50,6.0,1,Medical,0,0,71.0,East,0
CLM500479,7230.0,222,4.0,1,Fire,0,1,26.0,Central,0
CLM500480,36539.0,161,9.0,2,Medical,1,1,51.0,South,0
CLM500481,17584.0,72,4.0,0,Theft,0,1,52.0,South,0
CLM500482,19212.0,238,9.0,0,Fire,1,0,69.0,North,0
CLM500483,42873.0,172,5.0,1,Medical,0,1,41.0,Central,0
CLM500484,115651.0,162,5.0,0,Medical,1,1,31.0,North,0
CLM500485,24695.0,18,,0,Medical,0,1,33.0,West,0
CLM500486,144106.0,59,5.0,1,Fire,0,0,48.0,North,0
CLM500487,12362.0,145,9.0,1,Accident,1,1,64.0,East,0
CLM500488,79650.0,98,3.0,0,Theft,1,1,54.0,South,0
CLM500489,41963.0,204,5.0,1,Theft,1,1,19.0,East,0
CLM500490,35131.0,151,6.0,0,Fire,1,1,46.0,East,0
CLM500491,89907.0,19,6.0,0,Medical,0,1,34.0,North,0
CLM500492,17868.0,208,5.0,1,Theft,0,1,53.0,South,0
CLM500493,82624.0,224,6.0,0,Accident,0,1,60.0,West,0
CLM500494,25168.0,171,6.0,0,Accident,0,0,47.0,Central,0
CLM500495,17789.0,184,4.0,2,Accident,0,0,72.0,North,0
CLM500496,10287.0,35,7.0,1,Medical,1,1,72.0,North,0
CLM500497,105692.0,177,9.0,0,Accident,1,1,19.0,Central,0
CLM500498,74088.0,145,4.0,0,Theft,0,1,62.0,Central,0
CLM500499,20283.0,31,6.0,0,Accident,1,1,33.0,West,0
CLM500500,45997.0,48,9.0,0,Theft,0,0,52.0,South,0
CLM500501,32902.0,132,,0,Accident,0,1,20.0,South,0
CLM500502,22419.0,90,2.0,1,Theft,1,0,38.0,West,0
CLM500503,64332.0,138,2.0,0,Fire,0,1,27.0,Central,0
CLM500504,18028.0,231,3.0,1,Medical,1,0,31.0,Central,0
CLM500505,5150.0,151,4.0,0,Accident,1,1,25.0,West,0
CLM500506,36602.0,214,,0,Medical,0,1,48.0,North,1
CLM500507,31364.0,7,6.0,1,Accident,0,0,51.0,South,0
CLM500508,18497.0,62,1.0,0,Accident,1,0,39.0,North,0
CLM500509,14560.0,213,2.0,0,Fire,1,0,21.0,West,0
CLM500510,8540.0,175,3.0,0,Medical,1,0,72.0,East,0
CLM500511,22244.0,86,5.0,0,Theft,1,0,39.0,South,0
CLM500512,14762.0,79,9.0,0,Medical,0,0,45.0,North,0
CLM500513,64313.0,179,5.0,1,Accident,0,0,54.0,East,0
CLM500514,44945.0,2,3.0,1,Accident,0,1,63.0,East,0
CLM500515,20178.0,20,5.0,0,Theft,0,0,69.0,East,0
CLM500516,45169.0,204,8.0,3,Theft,1,0,42.0,West,0
CLM500517,27283.0,180,5.0,1,Fire,1,0,26.0,South,0
CLM500518,23967.0,197,3.0,0,Theft,1,0,43.0,Central,0
CLM500519,28457.0,115,5.0,1,NaturalDisaster,1,1,65.0,West,0
CLM500520,122645.0,71,3.0,0,Accident,0,0,18.0,East,0
CLM500521,49772.0,94,10.0,1,Accident,0,1,67.0,West,0
CLM500522,23417.0,185,5.0,0,Medical,0,1,74.0,East,0
CLM500523,60785.0,58,4.0,0,Theft,1,0,46.0,East,0
CLM500524,59056.0,8,4.0,0,Accident,1,1,33.0,North,0
CLM500525,36599.0,119,4.0,0,Medical,0,0,51.0,South,0
CLM500526,22860.0,130,4.0,0,Accident,1,0,46.0,South,0
CLM500527,21684.0,101,5.0,0,Medical,1,0,19.0,South,0
CLM500528,12580.0,235,3.0,0,Accident,0,1,73.0,North,0
CLM500529,34351.0,145,5.0,0,Accident,1,1,56.0,North,0
CLM500530,18253.0,189,3.0,0,Theft,1,0,35.0,West,0
CLM500531,20965.0,57,4.0,1,Accident,0,1,25.0,East,0
CLM500532,48982.0,138,6.0,0,Theft,1,1,19.0,West,0
CLM500533,114662.0,86,3.0,0,Accident,0,0,45.0,East,0
CLM500534,40109.0,88,6.0,3,Accident,1,0,25.0,Central,0
CLM500535,27334.0,25,4.0,0,Accident,1,1,,North,0
CLM500536,29290.0,176,6.0,1,Accident,0,0,57.0,South,0
CLM500537,73893.0,110,7.0,0,Fire,1,0,30.0,East,0
CLM500538,40545.0,234,4.0,0,Accident,1,0,50.0,Central,0
CLM500539,34717.0,140,4.0,0,Accident,0,1,25.0,North,0
CLM500540,36741.0,46,7.0,1,NaturalDisaster,0,0,41.0,West,0
CLM500541,9482.0,172,8.0,0,NaturalDisaster,1,0,51.0,South,0
CLM500542,40635.0,12,,0,Accident,0,1,73.0,South,0
CLM500543,14762.0,179,7.0,0,Accident,1,1,63.0,East,0
CLM500544,40763.0,91,8.0,1,Medical,1,1,73.0,West,0
CLM500545,16512.0,10,3.0,1,Fire,1,0,65.0,West,0
CLM500546,47712.0,124,2.0,1,Accident,1,1,28.0,Central,0
CLM500547,26306.0,116,3.0,2,Medical,1,1,55.0,South,0
CLM500548,11893.0,59,8.0,0,Medical,0,0,50.0,East,0
CLM500549,23564.0,26,7.0,0,Accident,0,1,60.0,West,0
CLM500550,173635.0,148,3.0,1,Accident,1,0,55.0,North,0
CLM500551,4825.0,109,3.0,0,Accident,0,0,48.0,East,0
CLM500552,33965.0,74,2.0,0,Accident,1,1,23.0,North,0
CLM500553,13247.0,134,1.0,2,Theft,0,1,44.0,East,0
CLM500554,89456.0,235,8.0,2,Accident,0,1,34.0,West,0
CLM500555,57128.0,208,,1,Accident,0,1,57.0,Central,0
CLM500556,34500.0,64,5.0,2,Accident,0,1,27.0,East,0
CLM500557,61942.0,88,6.0,0,Fire,1,1,40.0,South,0
CLM500558,36158.0,192,5.0,3,Medical,1,1,50.0,Central,0
CLM500559,29879.0,32,5.0,3,Accident,0,1,59.0,East,0
CLM500560,18415.0,231,2.0,1,Accident,0,0,59.0,East,0
CLM500561,22276.0,99,5.0,0,Theft,0,1,33.0,East,0
CLM500562,20512.0,120,5.0,0,Accident,1,0,59.0,Central,0
CLM500563,29980.0,233,3.0,0,Accident,1,0,18.0,Central,0
CLM500564,6544.0,48,5.0,0,Theft,0,0,22.0,Central,0
CLM500565,67760.0,40,1.0,0,Theft,1,1,42.0,East,0
CLM500566,141139.0,213,3.0,0,Medical,1,0,29.0,East,0
CLM500567,21041.0,173,6.0,0,Medical,1,1,48.0,East,0
CLM500568,76112.0,97,7.0,0,Fire,1,0,58.0,North,0
CLM500569,26708.0,26,3.0,1,Accident,0,0,70.0,South,0
CLM500570,18364.0,131,,1,Accident,1,0,31.0,North,0
CLM500571,21907.0,183,5.0,0,Theft,0,0,35.0,West,0
CLM500572,31842.0,12,7.0,2,Theft,0,0,65.0,East,0
CLM500573,16697.0,52,4.0,0,Accident,1,1,63.0,West,0
CLM500574,48288.0,84,5.0,1,Fire,1,0,49.0,North,0
CLM500575,19625.0,68,3.0,2,Theft,1,0,33.0,North,1
CLM500576,12600.0,133,8.0,0,Accident,0,0,,West,0
CLM500577,29263.0,236,4.0,1,Medical,1,0,34.0,Central,0
CLM500578,17066.0,166,4.0,1,Fire,0,0,42.0,North,0
CLM500579,22883.0,124,3.0,0,Theft,1,0,55.0,Central,0
CLM500580,28468.0,228,3.0,0,NaturalDisaster,1,1,64.0,East,0
CLM500581,10181.0,196,,0,Fire,1,0,45.0,East,0
CLM500582,95520.0,140,5.0,0,NaturalDisaster,0,0,60.0,West,0
CLM500583,56961.0,13,5.0,0,Theft,0,0,41.0,Central,0
CLM500584,17961.0,65,5.0,1,Theft,1,1,52.0,Central,0
CLM500585,29281.0,222,3.0,0,Accident,1,1,20.0,West,0
CLM500586,49446.0,134,5.0,0,Accident,1,0,33.0,West,0
CLM500587,35136.0,222,3.0,0,NaturalDisaster,0,1,43.0,Central,0
CLM500588,133771.0,17,5.0,0,Theft,1,1,69.0,West,0
CLM500589,24565.0,44,6.0,2,Accident,0,0,21.0,North,0
CLM500590,76971.0,36,3.0,1,Accident,0,1,21.0,East,0
CLM500591,10222.0,24,3.0,1,Accident,1,0,74.0,West,0
CLM500592,11561.0,85,1.0,0,NaturalDisaster,1,1,35.0,East,0
CLM500593,114414.0,239,5.0,0,Accident,1,1,48.0,North,0
CLM500594,21045.0,6,1.0,1,Medical,0,1,49.0,Central,0
CLM500595,11685.0,224,4.0,0,Accident,1,1,48.0,East,0
CLM500596,28619.0,19,8.0,1,Accident,1,0,37.0,West,0
CLM500597,81730.0,4,8.0,0,Medical,1,0,54.0,South,0
CLM500598,16142.0,2,5.0,0,Fire,0,1,64.0,West,0
CLM500599,28757.0,185,6.0,1,Medical,1,1,63.0,North,0
CLM500600,6744.0,44,5.0,1,Medical,0,0,54.0,West,0
CLM500601,20433.0,27,4.0,0,Theft,0,1,27.0,West,0
CLM500602,66023.0,198,4.0,0,Fire,0,0,33.0,Central,0
CLM500603,15875.0,154,3.0,0,Medical,1,1,59.0,East,0
CLM500604,10748.0,84,5.0,0,NaturalDisaster,1,0,45.0,North,0
CLM500605,15980.0,184,3.0,2,Accident,1,1,61.0,North,0
CLM500606,18256.0,216,7.0,0,Medical,1,1,30.0,West,0
CLM500607,54818.0,128,6.0,2,Accident,0,0,43.0,East,0
CLM500608,40289.0,212,9.0,0,Theft,1,0,38.0,North,0
CLM500609,47021.0,83,6.0,0,Fire,1,1,60.0,North,0
CLM500610,30417.0,207,5.0,1,Accident,0,1,61.0,North,0
CLM500611,18108.0,154,6.0,0,Fire,0,1,37.0,North,0
CLM500612,15977.0,51,3.0,0,Theft,0,1,40.0,South,0
CLM500613,42018.0,151,6.0,1,Accident,1,0,33.0,South,0
CLM500614,106001.0,82,6.0,1,Medical,1,0,51.0,West,0
CLM500615,14008.0,17,0.0,2,Fire,0,1,26.0,South,0
CLM500616,13169.0,112,6.0,0,Fire,1,0,51.0,West,0
CLM500617,11984.0,15,8.0,0,Theft,0,1,20.0,East,0
CLM500618,57828.0,104,5.0,0,Accident,1,1,64.0,Central,0
CLM500619,28747.0,215,3.0,1,Fire,1,1,47.0,East,0
CLM500620,46366.0,20,4.0,2,NaturalDisaster,0,1,35.0,West,0
CLM500621,19804.0,162,6.0,0,Medical,0,1,68.0,South,0
CLM500622,48756.0,58,3.0,1,Accident,0,0,28.0,South,0
CLM500623,23621.0,143,8.0,1,Accident,0,1,,North,0
CLM500624,8639.0,149,5.0,0,Theft,1,0,72.0,West,0
CLM500625,62213.0,182,6.0,3,Medical,1,0,45.0,West,0
CLM500626,28883.0,162,6.0,0,Medical,1,0,42.0,West,0
CLM500627,23197.0,60,4.0,0,Accident,0,1,59.0,North,0
CLM500628,37236.0,88,7.0,0,Accident,1,0,20.0,Central,0
CLM500629,9364.0,137,4.0,1,Medical,1,0,24.0,South,0
CLM500630,41964.0,71,3.0,0,Fire,0,1,64.0,East,0
CLM500631,18460.0,202,10.0,0,Medical,1,1,19.0,North,0
CLM500632,26242.0,141,1.0,0,Accident,1,0,19.0,South,0
CLM500633,73971.0,164,7.0,0,Fire,1,0,,East,0
CLM500634,49700.0,159,4.0,1,Medical,0,1,53.0,North,0
CLM500635,25820.0,85,3.0,1,Theft,1,0,34.0,Central,0
CLM500636,27423.0,170,7.0,0,Medical,0,0,40.0,East,0
CLM500637,3834.0,155,7.0,1,Accident,0,1,29.0,Central,0
CLM500638,15406.0,194,5.0,0,Medical,0,1,64.0,East,0
CLM500639,33986.0,82,6.0,0,Accident,0,0,38.0,East,0
CLM500640,16134.0,140,4.0,0,Theft,0,0,71.0,West,0
CLM500641,10289.0,215,8.0,0,Accident,0,1,24.0,Central,0
CLM500642,43657.0,91,5.0,0,NaturalDisaster,0,1,22.0,North,0
CLM500643,84555.0,201,6.0,0,Fire,0,0,26.0,East,0
CLM500644,16695.0,84,7.0,2,NaturalDisaster,0,0,28.0,South,0
CLM500645,59875.0,32,9.0,2,Medical,1,1,30.0,East,0
CLM500646,53095.0,9,5.0,0,Theft,0,0,58.0,South,0
CLM500647,13610.0,118,,1,Medical,0,1,40.0,Central,0
CLM500648,16611.0,100,7.0,0,Accident,0,1,54.0,North,0
CLM500649,125804.0,61,5.0,0,NaturalDisaster,0,1,58.0,South,0
CLM500650,12166.0,208,3.0,1,Accident,0,0,20.0,West,0
CLM500651,18266.0,200,9.0,0,Theft,1,1,58.0,North,0
CLM500652,143286.0,151,4.0,0,Medical,0,0,36.0,South,0
CLM500653,18862.0,184,5.0,0,Fire,1,0,45.0,North,0
CLM500654,87763.0,142,1.0,1,Medical,1,0,40.0,North,0
CLM500655,13126.0,155,5.0,1,Theft,0,1,26.0,Central,0
CLM500656,33210.0,54,4.0,0,Theft,0,1,29.0,North,0
CLM500657,70879.0,5,,0,Medical,0,1,,North,0
CLM500658,20456.0,143,2.0,0,Accident,1,0,51.0,West,0
CLM500659,32202.0,28,6.0,1,Fire,0,1,61.0,East,0
CLM500660,53936.0,44,8.0,1,Accident,0,1,39.0,South,0
CLM500661,14449.0,125,,1,Accident,1,0,,North,0
CLM500662,178489.0,82,2.0,1,Medical,1,0,26.0,West,0
CLM500663,68199.0,95,2.0,0,Theft,1,0,41.0,South,0
CLM500664,22341.0,140,7.0,0,Fire,0,1,,South,0
CLM500665,24640.0,203,,0,Accident,1,0,41.0,North,0
CLM500666,137225.0,11,4.0,1,Accident,0,1,35.0,East,0
CLM500667,22385.0,67,8.0,1,Accident,1,1,24.0,Central,0
CLM500668,20379.0,75,3.0,0,Accident,1,1,19.0,Central,0
CLM500669,74379.0,59,3.0,1,Theft,1,1,37.0,West,0
CLM500670,9697.0,22,5.0,0,Accident,0,1,64.0,West,0
CLM500671,27927.0,64,8.0,1,Theft,0,1,37.0,East,0
CLM500672,31803.0,40,6.0,2,Medical,0,0,64.0,South,0
CLM500673,16933.0,210,6.0,1,Accident,0,0,73.0,East,0
CLM500674,8497.0,85,6.0,0,Fire,0,1,,Central,0
CLM500675,31423.0,83,1.0,0,Accident,1,1,24.0,South,0
CLM500676,51562.0,166,4.0,1,Accident,0,1,26.0,South,0
CLM500677,17271.0,143,7.0,1,Medical,1,1,35.0,North,0
CLM500678,11570.0,64,6.0,0,Medical,0,0,66.0,East,0
CLM500679,81216.0,72,2.0,1,Accident,1,1,52.0,East,0
CLM500680,45365.0,5,3.0,1,NaturalDisaster,1,1,43.0,West,0
CLM500681,22260.0,53,7.0,2,Medical,1,1,59.0,North,0
CLM500682,62111.0,96,3.0,0,Medical,0,1,35.0,Central,0
CLM500683,36076.0,102,2.0,1,Accident,1,0,50.0,South,0
CLM500684,124414.0,53,5.0,0,Accident,1,0,33.0,East,0
CLM500685,50581.0,208,,1,Theft,0,1,52.0,South,0
CLM500686,9780.0,187,1.0,0,Accident,0,1,21.0,North,0
CLM500687,17553.0,105,3.0,1,Fire,0,1,26.0,North,0
CLM500688,18238.0,197,5.0,0,Theft,1,0,32.0,North,0
CLM500689,38088.0,75,6.0,1,Accident,1,0,32.0,East,0
CLM500690,23323.0,161,6.0,1,Medical,1,0,54.0,East,0
CLM500691,12066.0,189,5.0,0,Theft,1,1,22.0,North,0
CLM500692,47634.0,147,3.0,1,Accident,1,1,19.0,South,0
CLM500693,66177.0,75,5.0,0,Accident,1,0,52.0,South,0
CLM500694,27387.0,175,5.0,0,Fire,1,0,33.0,East,0
CLM500695,35157.0,26,4.0,1,Accident,1,0,30.0,South,0
CLM500696,13711.0,90,8.0,0,NaturalDisaster,1,0,20.0,South,0
CLM500697,19574.0,204,7.0,0,Theft,0,1,65.0,North,0
CLM500698,20225.0,156,3.0,0,Medical,0,1,45.0,North,0
CLM500699,46484.0,86,7.0,0,Medical,0,0,37.0,South,0
CLM500700,36491.0,101,5.0,1,Fire,0,1,69.0,North,0
CLM500701,22839.0,97,6.0,0,Medical,0,0,57.0,South,0
CLM500702,22126.0,103,7.0,2,Accident,1,0,55.0,South,0
CLM500703,6159.0,56,5.0,1,Medical,1,0,32.0,North,0
CLM500704,107441.0,189,5.0,2,Theft,0,1,24.0,North,0
CLM500705,5606.0,22,8.0,0,Medical,1,0,70.0,Central,0
CLM500706,41669.0,190,2.0,0,Medical,0,1,61.0,East,0
CLM500707,30643.0,132,2.0,1,Accident,1,0,41.0,North,0
CLM500708,24040.0,96,2.0,0,Accident,0,1,50.0,South,0
CLM500709,29538.0,190,9.0,1,Fire,0,0,42.0,East,0
CLM500710,17494.0,224,7.0,2,Accident,1,0,45.0,Central,0
CLM500711,50124.0,102,5.0,0,Fire,1,0,32.0,West,0
CLM500712,10396.0,130,,0,Accident,0,0,71.0,Central,0
CLM500713,38648.0,106,6.0,1,Theft,1,0,54.0,East,0
CLM500714,17288.0,117,3.0,0,NaturalDisaster,1,0,20.0,South,0
CLM500715,21130.0,85,3.0,3,Theft,1,1,18.0,Central,0
CLM500716,21592.0,120,6.0,0,Theft,1,1,21.0,East,0
CLM500717,26049.0,6,4.0,2,Theft,0,0,55.0,East,0
CLM500718,44432.0,187,7.0,0,Fire,0,1,61.0,North,0
CLM500719,28893.0,22,4.0,1,Theft,0,1,36.0,East,0
CLM500720,62717.0,232,4.0,1,Accident,0,1,65.0,South,0
CLM500721,68591.0,94,4.0,0,Accident,0,1,39.0,West,0
CLM500722,38064.0,165,4.0,1,Medical,0,0,52.0,North,0
CLM500723,51332.0,8,3.0,0,Accident,1,1,43.0,Central,0
CLM500724,150233.0,82,,1,Accident,0,0,,North,0
CLM500725,9598.0,227,6.0,0,Accident,1,0,49.0,West,0
CLM500726,70327.0,124,,0,Medical,0,0,42.0,North,0
CLM500727,102322.0,108,6.0,0,Theft,0,0,67.0,East,0
CLM500728,42064.0,74,7.0,0,Accident,0,1,57.0,South,0
CLM500729,136385.0,165,5.0,0,Fire,0,0,33.0,North,0
CLM500730,122885.0,157,4.0,0,Theft,0,1,65.0,Central,0
CLM500731,22706.0,126,1.0,1,Theft,1,1,20.0,North,0
CLM500732,24140.0,239,7.0,0,Theft,1,0,72.0,Central,0
CLM500733,45455.0,133,2.0,0,Medical,0,0,65.0,East,0
CLM500734,18047.0,207,4.0,1,Accident,1,1,69.0,Central,0
CLM500735,260140.0,113,6.0,0,Accident,1,1,68.0,West,0
CLM500736,55886.0,113,1.0,1,Accident,0,1,61.0,East,0
CLM500737,30860.0,141,9.0,0,Medical,0,1,41.0,North,0
CLM500738,9622.0,82,4.0,0,Accident,0,0,64.0,North,0
CLM500739,36371.0,189,,0,Accident,0,0,,South,0
CLM500740,11516.0,109,5.0,2,Medical,0,0,51.0,North,0
CLM500741,54608.0,64,10.0,0,NaturalDisaster,1,1,66.0,South,1
CLM500742,4017.0,76,6.0,1,Medical,1,1,74.0,East,0
CLM500743,89947.0,79,5.0,0,Fire,0,0,38.0,South,0
CLM500744,21177.0,238,2.0,0,Accident,1,1,25.0,North,0
CLM500745,7682.0,77,3.0,0,Accident,1,0,32.0,East,0
CLM500746,29345.0,49,4.0,0,Accident,1,1,36.0,North,0
CLM500747,30135.0,164,3.0,0,Theft,1,1,22.0,Central,0
CLM500748,28241.0,194,8.0,0,Theft,1,0,61.0,North,0
CLM500749,89660.0,101,4.0,0,Medical,1,1,45.0,South,0
CLM500750,40324.0,100,1.0,0,Theft,0,1,33.0,East,0
CLM500751,56211.0,145,5.0,2,Fire,0,0,35.0,South,0
CLM500752,24368.0,156,5.0,0,Accident,1,0,24.0,Central,0
CLM500753,41840.0,26,6.0,1,Accident,1,0,35.0,North,0
CLM500754,10438.0,221,3.0,0,Medical,0,0,56.0,Central,0
CLM500755,36552.0,90,7.0,0,Theft,0,1,34.0,South,0
CLM500756,16211.0,142,2.0,0,Theft,0,1,22.0,West,0
CLM500757,85452.0,13,6.0,0,Accident,0,0,18.0,North,0
CLM500758,31584.0,148,5.0,0,Medical,1,1,47.0,East,0
CLM500759,50529.0,26,5.0,1,Theft,1,0,19.0,East,0
CLM500760,36675.0,9,13.0,0,Theft,1,0,25.0,East,0
CLM500761,126127.0,229,4.0,0,Accident,0,0,37.0,South,0
CLM500762,8533.0,31,6.0,1,Medical,1,0,53.0,East,0
CLM500763,27145.0,179,3.0,0,Theft,0,1,72.0,South,0
CLM500764,13793.0,130,4.0,1,Accident,0,1,20.0,West,0
CLM500765,5769.0,58,8.0,4,Fire,0,0,26.0,North,0
CLM500766,13095.0,89,5.0,2,Fire,1,1,25.0,Central,0
CLM500767,75935.0,34,,1,Accident,0,0,63.0,North,0
CLM500768,29023.0,146,4.0,0,Theft,0,0,61.0,West,0
CLM500769,24939.0,200,5.0,1,Medical,0,1,59.0,Central,0
CLM500770,55205.0,92,9.0,0,Theft,1,1,28.0,South,0
CLM500771,32609.0,223,4.0,0,Theft,1,1,30.0,Central,0
CLM500772,48565.0,42,2.0,0,Accident,0,0,51.0,East,0
CLM500773,38495.0,225,8.0,0,Medical,1,1,62.0,South,0
CLM500774,45897.0,191,2.0,0,Accident,0,0,47.0,North,0
CLM500775,20749.0,16,6.0,2,Fire,0,0,55.0,East,0
CLM500776,68711.0,202,2.0,1,Medical,0,0,45.0,Central,0
CLM500777,11274.0,16,6.0,0,Theft,0,1,45.0,Central,0
CLM500778,27756.0,232,3.0,2,Accident,0,0,47.0,West,0
CLM500779,71506.0,163,4.0,0,Medical,1,0,69.0,South,0
CLM500780,26285.0,48,5.0,1,Accident,0,0,23.0,Central,0
CLM500781,21064.0,218,3.0,0,Accident,0,0,19.0,Central,0
CLM500782,185489.0,75,6.0,0,Accident,1,0,55.0,Central,0
CLM500783,92492.0,29,8.0,2,Theft,0,0,33.0,South,0
CLM500784,33300.0,68,9.0,1,Accident,1,0,33.0,South,0
CLM500785,13679.0,207,6.0,0,Accident,1,0,18.0,South,0
CLM500786,5837.0,223,7.0,0,Fire,1,1,62.0,East,0
CLM500787,52414.0,222,1.0,0,Fire,0,0,19.0,East,0
