customer_id,age,bmi,is_smoker,annual_income,credit_score,prior_violations,occupation_class,vehicle_age,region,risk_tier
CUS300349,37,26.8,0,1266826.0,783.0,1,Class1_Office,5,West,Low
CUS300350,70,27.6,0,948227.0,523.0,0,Class1_Office,10,Central,Low
CUS300351,46,28.4,1,813913.0,882.0,1,Class1_Office,7,East,Medium
CUS300352,44,20.6,1,299587.0,689.0,1,Class2_Field,13,North,Medium
CUS300353,39,29.4,1,412578.0,696.0,0,Class2_Field,9,South,High
CUS300354,58,16.2,1,347075.0,842.0,0,Class1_Office,4,Central,High
CUS300355,56,24.0,0,424365.0,454.0,1,Class4_Hazardous,4,North,Low
CUS300356,47,24.8,0,548498.0,628.0,0,Class2_Field,6,East,Low
CUS300357,58,32.9,0,351379.0,345.0,0,Class3_Manual,7,West,Medium
CUS300358,61,25.5,1,264978.0,831.0,0,Class3_Manual,5,North,High
CUS300359,33,32.8,1,187689.0,591.0,2,Class3_Manual,7,North,High
CUS300360,36,28.6,0,285558.0,820.0,0,Class1_Office,7,East,Low
CUS300361,60,37.7,1,737930.0,816.0,0,Class1_Office,11,East,High
CUS300362,38,24.0,0,562721.0,571.0,2,Class1_Office,0,Central,Low
CUS300363,23,25.0,1,763934.0,749.0,1,Class3_Manual,8,North,Medium
CUS300364,18,31.5,1,451552.0,759.0,1,Class1_Office,15,East,Low
CUS300365,56,30.3,0,438388.0,452.0,1,Class2_Field,5,East,Medium
CUS300366,33,29.8,1,706462.0,589.0,0,Class2_Field,10,East,High
CUS300367,20,28.8,0,630096.0,429.0,0,Class1_Office,12,East,Low
CUS300368,18,26.2,0,642522.0,374.0,0,Class1_Office,13,East,Low
CUS300369,54,19.6,0,517198.0,510.0,1,Class1_Office,15,West,Low
CUS300370,40,19.9,1,695056.0,386.0,2,Class2_Field,8,North,Medium
CUS300371,63,27.8,0,233812.0,594.0,1,Class3_Manual,15,East,High
CUS300372,39,20.3,0,656359.0,860.0,2,Class1_Office,9,Central,Low
CUS300373,72,29.0,0,391629.0,367.0,0,Class1_Office,4,South,Medium
CUS300374,53,25.2,1,586158.0,642.0,1,Class3_Manual,1,North,High
CUS300375,32,31.7,1,349596.0,470.0,1,Class1_Office,6,East,Low
CUS300376,26,28.8,0,213078.0,707.0,1,Class1_Office,9,East,Low
CUS300377,24,22.8,0,293232.0,462.0,0,Class1_Office,5,South,Low
CUS300378,37,29.8,0,807421.0,557.0,1,Class1_Office,10,Central,Low
CUS300379,21,28.8,0,436108.0,599.0,1,Class1_Office,6,North,Low
CUS300380,65,26.7,0,545276.0,559.0,2,Class2_Field,4,West,Medium
CUS300381,37,30.0,1,618749.0,409.0,0,Class3_Manual,9,West,High
CUS300382,30,,0,278185.0,873.0,0,Class1_Office,4,East,Low
CUS300383,50,23.5,0,182011.0,408.0,1,Class2_Field,11,West,Low
CUS300384,43,22.0,0,532141.0,813.0,0,Class1_Office,3,West,Low
CUS300385,48,16.7,0,413058.0,831.0,0,Class1_Office,15,West,Low
CUS300386,33,19.9,0,756735.0,755.0,1,Class3_Manual,11,North,Low
CUS300387,36,24.3,0,439447.0,549.0,0,Class1_Office,5,East,Low
CUS300388,32,25.3,0,95811.0,642.0,1,Class3_Manual,9,North,Low
CUS300389,19,29.9,1,856559.0,336.0,2,Class1_Office,7,South,Medium
CUS300390,73,19.3,0,795245.0,580.0,4,Class1_Office,1,East,High
CUS300391,59,21.8,0,342851.0,604.0,2,Class4_Hazardous,3,South,Medium
CUS300392,73,24.5,0,504687.0,856.0,0,Class1_Office,6,North,Low
CUS300393,56,25.5,1,359024.0,516.0,0,Class3_Manual,13,East,High
CUS300394,20,28.9,0,507579.0,321.0,0,Class2_Field,13,North,Low
CUS300395,25,19.2,0,753056.0,863.0,1,Class2_Field,15,South,Low
CUS300396,30,33.4,0,524952.0,369.0,1,Class1_Office,9,East,Medium
CUS300397,68,24.6,0,708284.0,300.0,1,Class3_Manual,13,West,Medium
CUS300398,68,32.8,1,245753.0,726.0,0,Class1_Office,13,West,High
CUS300399,28,29.4,1,235743.0,377.0,1,Class1_Office,7,South,High
CUS300400,51,20.4,0,939548.0,320.0,0,Class2_Field,7,South,Medium
CUS300401,32,22.7,1,560054.0,364.0,0,Class3_Manual,6,West,Low
CUS300402,63,15.4,0,509380.0,651.0,0,Class2_Field,11,West,Low
CUS300403,33,20.7,1,1517826.0,762.0,0,Class2_Field,6,East,Low
CUS300404,43,24.9,0,1321971.0,402.0,1,Class4_Hazardous,5,North,Medium
CUS300405,20,,0,640879.0,756.0,1,Class2_Field,11,Central,Low
CUS300406,61,20.4,1,371605.0,447.0,1,Class1_Office,7,West,High
CUS300407,64,23.5,1,550261.0,688.0,0,Class2_Field,15,South,Medium
CUS300408,30,22.4,1,336016.0,389.0,1,Class3_Manual,0,South,Medium
CUS300409,53,21.8,1,565706.0,628.0,3,Class1_Office,8,South,High
CUS300410,53,26.7,0,649269.0,690.0,3,Class1_Office,15,East,Medium
CUS300411,34,18.0,0,1250235.0,351.0,1,Class1_Office,4,East,Low
CUS300412,70,29.7,0,480815.0,595.0,1,Class1_Office,5,West,Medium
CUS300413,48,25.4,0,588383.0,651.0,2,Class1_Office,15,West,Low
CUS300414,64,27.6,0,563489.0,351.0,1,Class2_Field,12,Central,Low
CUS300415,49,24.8,0,929951.0,766.0,2,Class3_Manual,3,North,Low
CUS300416,70,,0,181342.0,387.0,0,Class1_Office,3,South,Medium
CUS300417,39,,0,1200806.0,338.0,0,Class1_Office,14,West,Low
CUS300418,24,38.1,0,770795.0,624.0,0,Class3_Manual,8,West,Low
CUS300419,28,29.1,1,308014.0,453.0,1,Class3_Manual,14,Central,Medium
CUS300420,73,25.3,0,301732.0,474.0,1,Class1_Office,10,South,Medium
CUS300421,42,28.3,0,246001.0,757.0,1,Class3_Manual,1,East,Low
CUS300422,51,25.0,0,827864.0,568.0,0,Class1_Office,14,North,Low
CUS300423,67,21.0,1,1018958.0,698.0,1,Class1_Office,11,West,High
CUS300424,39,21.2,1,674464.0,500.0,4,Class2_Field,4,Central,High
CUS300425,46,,1,987285.0,749.0,0,Class1_Office,15,South,Medium
CUS300426,61,25.0,1,835057.0,860.0,0,Class1_Office,9,East,High
CUS300427,29,29.9,0,238430.0,364.0,3,Class2_Field,15,Central,High
CUS300428,46,29.6,0,258762.0,639.0,1,Class1_Office,9,West,Medium
CUS300429,21,24.9,0,614092.0,769.0,1,Class2_Field,13,South,Low
CUS300430,74,25.5,0,218100.0,371.0,0,Class1_Office,12,West,Medium
CUS300431,35,23.0,0,290714.0,730.0,0,Class2_Field,5,East,Low
CUS300432,47,26.4,0,1277955.0,894.0,0,Class2_Field,5,Central,Low
CUS300433,64,30.1,1,859194.0,823.0,1,Class3_Manual,11,Central,High
CUS300434,66,30.7,0,99807.0,509.0,1,Class4_Hazardous,10,Central,High
CUS300435,45,19.5,0,268285.0,772.0,1,Class2_Field,11,West,Medium
CUS300436,37,24.4,1,406565.0,342.0,0,Class1_Office,9,North,Medium
CUS300437,35,21.1,1,241841.0,711.0,0,Class1_Office,10,South,High
CUS300438,52,32.1,1,848543.0,782.0,1,Class2_Field,12,North,High
CUS300439,71,25.9,1,196261.0,561.0,0,Class2_Field,0,East,High
CUS300440,51,27.7,1,535188.0,456.0,0,Class1_Office,0,East,Medium
CUS300441,56,26.0,0,496415.0,657.0,0,Class2_Field,13,South,Low
CUS300442,55,22.9,0,1270375.0,818.0,2,Class1_Office,12,East,Low
CUS300443,26,34.5,1,314281.0,442.0,0,Class4_Hazardous,9,West,High
CUS300444,29,31.5,1,185594.0,886.0,0,Class1_Office,8,South,Medium
CUS300445,70,27.6,0,517712.0,628.0,1,Class2_Field,5,Central,Medium
CUS300446,46,21.6,0,266756.0,715.0,0,Class1_Office,10,North,Low
CUS300447,74,24.5,0,796168.0,471.0,3,Class4_Hazardous,3,East,High
CUS300448,29,27.0,1,306790.0,755.0,1,Class2_Field,14,North,Medium
CUS300449,29,24.3,0,766243.0,868.0,2,Class1_Office,0,West,Medium
CUS300450,22,21.8,0,620504.0,777.0,1,Class1_Office,1,Central,Low
CUS300451,27,25.3,0,620017.0,442.0,1,Class1_Office,4,Central,Low
CUS300452,58,23.8,0,138025.0,766.0,1,Class3_Manual,6,South,Low
CUS300453,69,,0,920618.0,540.0,0,Class1_Office,3,West,Medium
CUS300454,29,18.4,1,599353.0,838.0,0,Class1_Office,13,East,Low
CUS300455,57,26.7,1,780236.0,338.0,1,Class2_Field,15,South,High
CUS300456,59,26.1,0,386860.0,355.0,1,Class3_Manual,14,East,Medium
CUS300457,45,28.8,0,425133.0,343.0,1,Class1_Office,10,East,Low
CUS300458,20,31.6,0,395385.0,591.0,0,Class2_Field,13,Central,Low
CUS300459,72,18.6,0,474449.0,458.0,2,Class2_Field,11,Central,Medium
CUS300460,48,22.4,0,285059.0,501.0,0,Class2_Field,13,East,Low
CUS300461,28,18.3,0,400601.0,323.0,1,Class2_Field,1,South,Low
CUS300462,48,33.8,0,564813.0,549.0,1,Class1_Office,0,North,Medium
CUS300463,42,25.5,1,323695.0,724.0,1,Class2_Field,13,West,Medium
CUS300464,44,19.0,1,563041.0,391.0,1,Class1_Office,3,South,Low
CUS300465,64,26.4,0,3110557.0,460.0,1,Class1_Office,2,North,Medium
CUS300466,55,21.0,0,529385.0,676.0,0,Class3_Manual,14,West,Medium
CUS300467,32,29.8,0,1033742.0,889.0,1,Class1_Office,13,South,Low
CUS300468,36,22.7,0,2188469.0,664.0,0,Class1_Office,15,West,Low
CUS300469,23,24.4,0,1321340.0,729.0,0,Class4_Hazardous,8,North,Low
CUS300470,62,18.9,1,1252932.0,326.0,0,Class1_Office,4,South,High
CUS300471,36,23.3,0,741077.0,644.0,1,Class4_Hazardous,6,East,Medium
CUS300472,73,24.5,1,364932.0,525.0,1,Class1_Office,13,Central,High
CUS300473,64,26.6,0,1020144.0,,0,Class1_Office,11,Central,Medium
CUS300474,50,34.4,1,354740.0,488.0,0,Class3_Manual,1,Central,Medium
CUS300475,27,15.0,0,2219642.0,,0,Class1_Office,1,North,Low
CUS300476,73,28.7,0,852957.0,437.0,0,Class3_Manual,2,East,High
CUS300477,59,23.2,1,186426.0,549.0,1,Class1_Office,6,East,Medium
CUS300478,51,24.5,0,568475.0,405.0,0,Class4_Hazardous,12,West,Low
CUS300479,52,22.2,0,776488.0,468.0,0,Class1_Office,14,North,Low
CUS300480,57,23.0,0,347639.0,749.0,3,Class3_Manual,13,South,High
CUS300481,48,18.6,1,718545.0,666.0,2,Class4_Hazardous,0,Central,High
CUS300482,36,30.2,0,347787.0,486.0,1,Class1_Office,15,East,Low
CUS300483,49,24.2,0,773589.0,676.0,1,Class2_Field,2,West,Low
CUS300484,69,34.2,0,287637.0,501.0,1,Class2_Field,1,East,High
CUS300485,36,30.2,0,842606.0,770.0,1,Class1_Office,4,South,Medium
CUS300486,22,29.4,0,494458.0,327.0,1,Class2_Field,10,Central,Low
CUS300487,40,37.0,0,409285.0,834.0,1,Class3_Manual,9,Central,High
CUS300488,34,23.6,0,186268.0,335.0,2,Class1_Office,7,West,Medium
CUS300489,31,29.4,1,528099.0,424.0,1,Class1_Office,8,Central,High
CUS300490,20,18.0,1,322415.0,616.0,2,Class4_Hazardous,7,West,High
CUS300491,26,28.2,0,356104.0,370.0,1,Class2_Field,10,East,Low
CUS300492,71,28.8,1,239353.0,373.0,0,Class2_Field,9,East,High
CUS300493,44,29.8,1,609051.0,368.0,0,Class2_Field,0,East,High
CUS300494,21,22.4,0,654101.0,538.0,1,Class2_Field,14,West,Low
CUS300495,39,27.6,0,725043.0,501.0,0,Class4_Hazardous,2,West,Low
CUS300496,56,23.6,1,335785.0,714.0,0,Class4_Hazardous,14,West,High
CUS300497,22,23.9,0,466164.0,603.0,0,Class1_Office,14,East,Low
CUS300498,41,24.6,0,457012.0,,1,Class1_Office,9,East,Low
CUS300499,70,26.6,0,760244.0,767.0,0,Class1_Office,6,North,Low
CUS300500,20,26.8,0,370140.0,844.0,2,Class1_Office,9,South,Low
CUS300501,47,31.5,0,271284.0,507.0,1,Class2_Field,2,Central,Medium
CUS300502,61,30.9,0,542036.0,641.0,0,Class1_Office,11,Central,Low
CUS300503,33,25.4,0,280553.0,447.0,1,Class1_Office,4,East,Medium
CUS300504,62,29.0,0,321695.0,,0,Class2_Field,11,East,Medium
CUS300505,69,26.8,0,1277319.0,809.0,0,Class4_Hazardous,8,West,Medium
CUS300506,33,22.9,0,279190.0,618.0,0,Class4_Hazardous,12,West,Medium
CUS300507,69,25.5,0,496221.0,419.0,0,Class1_Office,4,East,Medium
CUS300508,34,28.3,1,555497.0,542.0,1,Class2_Field,1,South,Medium
CUS300509,72,30.6,0,371992.0,864.0,0,Class4_Hazardous,14,North,High
CUS300510,19,27.6,0,686619.0,458.0,0,Class1_Office,9,North,Low
CUS300511,44,30.0,1,334460.0,606.0,0,Class2_Field,6,North,High
CUS300512,53,30.5,0,525336.0,337.0,1,Class3_Manual,11,East,High
CUS300513,37,29.0,0,405997.0,395.0,2,Class1_Office,0,East,Medium
CUS300514,49,25.5,0,1132026.0,878.0,1,Class1_Office,3,West,Medium
CUS300515,54,25.3,1,942398.0,428.0,2,Class1_Office,6,Central,High
CUS300516,55,22.8,0,366385.0,462.0,3,Class1_Office,10,North,Medium
CUS300517,67,28.4,0,616682.0,396.0,2,Class3_Manual,3,West,High
CUS300518,20,19.5,0,352956.0,768.0,1,Class1_Office,0,Central,Low
CUS300519,54,33.6,1,330036.0,536.0,1,Class1_Office,6,North,High
CUS300520,53,25.4,0,808616.0,489.0,1,Class1_Office,11,Central,Medium
CUS300521,69,20.4,0,832440.0,334.0,0,Class1_Office,9,South,Medium
CUS300522,32,30.1,0,324513.0,657.0,0,Class1_Office,7,East,Low
CUS300523,31,23.1,0,772914.0,494.0,0,Class1_Office,0,West,Low
CUS300524,38,26.9,1,229719.0,846.0,3,Class2_Field,10,North,High
CUS300525,19,21.6,0,915526.0,374.0,0,Class2_Field,2,North,Low
CUS300526,67,22.8,0,825361.0,704.0,0,Class1_Office,4,South,Low
CUS300527,21,31.9,0,431511.0,,0,Class3_Manual,5,North,Low
CUS300528,55,25.2,0,464842.0,523.0,1,Class2_Field,5,South,Medium
CUS300529,45,28.3,1,555403.0,604.0,1,Class1_Office,9,North,Medium
CUS300530,40,26.1,0,400159.0,568.0,1,Class1_Office,2,Central,Medium
CUS300531,35,25.5,0,1140363.0,494.0,2,Class2_Field,14,Central,Low
CUS300532,67,23.2,1,1232101.0,820.0,0,Class2_Field,5,Central,Medium
CUS300533,22,20.5,0,546389.0,825.0,3,Class3_Manual,12,Central,Low
CUS300534,64,28.0,0,711566.0,575.0,2,Class1_Office,2,Central,High
CUS300535,68,26.3,0,543640.0,583.0,0,Class1_Office,2,North,Low
CUS300536,19,23.7,0,640135.0,580.0,1,Class3_Manual,13,West,Low
CUS300537,47,24.4,0,457601.0,861.0,2,Class2_Field,13,Central,Low
CUS300538,44,31.4,0,275092.0,334.0,3,Class1_Office,7,West,High
CUS300539,31,29.4,0,2064431.0,718.0,0,Class2_Field,11,North,Low
CUS300540,37,27.0,1,2164669.0,834.0,0,Class4_Hazardous,1,West,Medium
CUS300541,54,22.4,0,1341836.0,,2,Class2_Field,1,North,Medium
CUS300542,55,27.8,0,1433703.0,382.0,1,Class1_Office,13,North,Medium
CUS300543,74,22.8,0,385257.0,504.0,2,Class1_Office,11,Central,Medium
CUS300544,32,24.3,1,123433.0,617.0,1,Class2_Field,14,East,Medium
CUS300545,38,32.0,0,405167.0,468.0,0,Class1_Office,2,West,Medium
CUS300546,48,21.2,0,276966.0,621.0,2,Class1_Office,9,North,Medium
CUS300547,58,23.3,1,647792.0,332.0,4,Class1_Office,3,Central,High
CUS300548,62,29.2,0,323360.0,343.0,0,Class2_Field,4,West,Medium
CUS300549,31,30.9,0,811260.0,666.0,0,Class1_Office,1,Central,Low
CUS300550,46,22.2,0,1219655.0,476.0,1,Class2_Field,12,West,Low
CUS300551,41,24.7,0,167053.0,401.0,1,Class2_Field,11,Central,Low
CUS300552,56,32.8,0,276570.0,597.0,2,Class2_Field,13,East,Medium
CUS300553,68,32.7,1,249093.0,472.0,0,Class3_Manual,14,North,High
CUS300554,39,23.7,0,111920.0,678.0,1,Class2_Field,9,Central,Low
CUS300555,51,25.6,0,817608.0,703.0,1,Class3_Manual,12,South,Low
CUS300556,65,27.2,0,270122.0,589.0,0,Class4_Hazardous,8,North,High
CUS300557,31,30.2,0,657727.0,423.0,1,Class3_Manual,3,South,Medium
CUS300558,26,24.1,0,257500.0,496.0,2,Class3_Manual,11,West,Medium
CUS300559,25,24.7,0,304114.0,675.0,1,Class2_Field,10,North,Low
CUS300560,57,41.5,0,467831.0,535.0,1,Class1_Office,4,Central,High
CUS300561,70,30.8,1,501922.0,304.0,0,Class1_Office,8,North,High
CUS300562,57,28.7,0,453065.0,770.0,1,Class2_Field,12,East,Medium
CUS300563,31,23.6,1,547337.0,668.0,0,Class2_Field,7,North,Medium
CUS300564,18,27.1,0,835071.0,895.0,0,Class2_Field,12,Central,Low
CUS300565,68,25.5,1,739671.0,,1,Class1_Office,3,Central,Medium
CUS300566,36,24.2,1,483356.0,384.0,0,Class2_Field,2,East,Medium
CUS300567,62,23.1,0,467535.0,880.0,0,Class3_Manual,8,West,Low
CUS300568,59,22.6,0,572591.0,852.0,1,Class2_Field,5,North,Low
CUS300569,46,25.8,1,551268.0,404.0,1,Class2_Field,6,West,High
CUS300570,19,20.4,0,362397.0,618.0,0,Class2_Field,15,North,Low
CUS300571,73,16.9,1,1141632.0,446.0,1,Class2_Field,12,North,High
CUS300572,23,22.2,0,581533.0,854.0,2,Class1_Office,0,South,Low
CUS300573,40,26.2,0,567231.0,750.0,1,Class1_Office,10,North,Low
CUS300574,45,20.0,0,262032.0,748.0,1,Class1_Office,8,South,Low
CUS300575,56,18.5,0,280628.0,701.0,0,Class2_Field,6,East,Low
CUS300576,29,21.1,0,252153.0,767.0,0,Class1_Office,9,North,Low
CUS300577,33,27.2,0,557453.0,871.0,0,Class3_Manual,3,West,Low
CUS300578,52,26.8,1,592963.0,379.0,2,Class2_Field,8,South,High
CUS300579,35,21.9,1,375820.0,892.0,0,Class1_Office,14,Central,Low
CUS300580,37,22.4,1,305227.0,857.0,2,Class1_Office,6,North,Medium
CUS300581,49,25.8,0,523257.0,531.0,1,Class1_Office,1,North,Medium
CUS300582,63,26.4,1,1047965.0,498.0,0,Class1_Office,1,North,High
CUS300583,24,24.2,0,406200.0,446.0,2,Class1_Office,13,Central,Low
CUS300584,56,,0,586370.0,815.0,1,Class1_Office,10,West,Medium
CUS300585,47,,0,491639.0,747.0,0,Class1_Office,15,West,Low
CUS300586,45,30.3,0,367677.0,732.0,1,Class3_Manual,13,Central,High
CUS300587,42,30.5,0,457398.0,584.0,0,Class1_Office,12,South,Low
CUS300588,45,18.5,0,1233660.0,582.0,0,Class2_Field,5,North,Low
CUS300589,57,29.7,0,433699.0,718.0,1,Class1_Office,15,South,Medium
CUS300590,49,30.1,0,723026.0,514.0,1,Class1_Office,14,North,Low
CUS300591,22,29.3,1,516163.0,315.0,1,Class3_Manual,13,East,High
CUS300592,28,19.5,1,738472.0,521.0,0,Class4_Hazardous,1,West,Medium
CUS300593,67,24.1,0,263741.0,565.0,1,Class2_Field,4,South,Low
CUS300594,31,23.8,0,673014.0,423.0,2,Class3_Manual,5,West,Low
CUS300595,62,32.6,1,757889.0,461.0,0,Class3_Manual,12,North,High
CUS300596,49,31.8,1,369835.0,561.0,0,Class1_Office,8,South,High
CUS300597,57,23.1,0,273573.0,740.0,3,Class2_Field,3,Central,Low
CUS300598,40,24.4,0,2099663.0,561.0,4,Class2_Field,0,South,High
CUS300599,21,19.1,0,948407.0,412.0,1,Class3_Manual,12,Central,Low
CUS300600,24,25.6,0,881160.0,466.0,2,Class1_Office,6,West,Low
CUS300601,32,34.2,1,1119776.0,809.0,1,Class1_Office,6,South,Medium
CUS300602,25,17.4,0,1281025.0,680.0,0,Class3_Manual,10,Central,Low
CUS300603,27,18.5,0,378909.0,527.0,0,Class4_Hazardous,4,Central,Low
CUS300604,38,22.5,0,843537.0,323.0,0,Class1_Office,15,East,Low
CUS300605,71,26.2,1,339675.0,388.0,2,Class1_Office,8,West,High
CUS300606,39,26.4,0,375655.0,505.0,0,Class1_Office,5,North,Low
CUS300607,44,22.1,0,549447.0,785.0,1,Class2_Field,1,Central,Low
CUS300608,66,28.7,1,260718.0,705.0,0,Class2_Field,7,South,High
CUS300609,57,26.7,0,1669936.0,850.0,2,Class1_Office,9,North,High
CUS300610,67,31.7,0,466865.0,638.0,1,Class1_Office,5,Central,High
CUS300611,44,25.6,0,461192.0,433.0,0,Class1_Office,3,West,Low
CUS300612,54,23.9,0,811807.0,882.0,0,Class2_Field,15,West,Medium
CUS300613,67,29.8,0,445045.0,899.0,0,Class1_Office,5,South,Medium
CUS300614,60,33.1,0,431499.0,442.0,0,Class2_Field,12,South,High
CUS300615,36,19.1,0,395083.0,407.0,0,Class1_Office,13,East,Low
CUS300616,74,30.8,0,780629.0,778.0,1,Class1_Office,10,West,Medium
CUS300617,44,19.8,0,312697.0,582.0,0,Class1_Office,13,East,Low
CUS300618,25,32.4,1,350639.0,506.0,0,Class1_Office,13,South,High
CUS300619,27,18.0,0,436692.0,717.0,1,Class1_Office,15,South,Low
CUS300620,63,29.2,0,513992.0,534.0,1,Class2_Field,13,North,High
CUS300621,69,28.7,0,554571.0,678.0,0,Class1_Office,8,Central,Medium
CUS300622,42,,0,357994.0,707.0,0,Class1_Office,15,Central,Low
CUS300623,20,29.2,1,375867.0,340.0,0,Class1_Office,13,West,Medium
CUS300624,63,29.5,0,847454.0,406.0,0,Class1_Office,13,West,Medium
CUS300625,29,28.3,0,715079.0,442.0,0,Class1_Office,6,South,Low
CUS300626,21,21.9,0,871748.0,448.0,1,Class1_Office,4,West,Medium
CUS300627,52,21.9,1,468076.0,369.0,0,Class1_Office,7,Central,Medium
CUS300628,26,29.2,1,754068.0,716.0,2,Class1_Office,1,Central,Medium
CUS300629,59,20.7,0,344702.0,717.0,1,Class1_Office,9,West,Medium
CUS300630,56,16.5,1,494388.0,,2,Class3_Manual,1,East,High
CUS300631,48,23.3,1,902645.0,458.0,2,Class2_Field,1,Central,High
CUS300632,65,22.0,0,566020.0,679.0,0,Class1_Office,0,South,Low
CUS300633,22,29.2,1,947311.0,801.0,1,Class2_Field,13,West,Medium
CUS300634,54,27.3,0,458073.0,568.0,4,Class3_Manual,7,East,High
CUS300635,34,31.4,1,505180.0,416.0,1,Class2_Field,5,Central,High
CUS300636,30,31.4,1,1040586.0,303.0,0,Class1_Office,8,Central,Low
CUS300637,47,29.5,1,157343.0,723.0,3,Class1_Office,11,West,High
CUS300638,72,20.9,0,1008306.0,312.0,3,Class2_Field,4,East,Medium
CUS300639,72,29.8,0,636858.0,582.0,1,Class2_Field,2,North,Medium
CUS300640,57,36.2,0,588377.0,862.0,2,Class2_Field,12,South,High
CUS300641,42,26.2,0,191163.0,507.0,0,Class1_Office,15,North,Low
CUS300642,44,29.5,1,343603.0,388.0,0,Class1_Office,11,Central,Medium
CUS300643,27,24.5,0,879264.0,647.0,1,Class1_Office,10,East,Low
CUS300644,73,15.0,1,659675.0,320.0,1,Class2_Field,1,South,High
CUS300645,19,23.0,1,377059.0,619.0,1,Class3_Manual,6,South,Low
CUS300646,32,32.4,0,694158.0,692.0,2,Class1_Office,8,West,Medium
CUS300647,45,24.7,0,397144.0,,0,Class3_Manual,14,North,Low
CUS300648,51,30.3,1,398691.0,850.0,1,Class1_Office,0,Central,High
CUS300649,44,32.7,0,2705268.0,740.0,2,Class2_Field,5,Central,High
CUS300650,22,23.6,0,382040.0,675.0,0,Class2_Field,7,West,Low
CUS300651,56,23.3,0,96601.0,449.0,2,Class1_Office,12,West,Low
CUS300652,38,,1,367598.0,532.0,2,Class4_Hazardous,15,East,High
CUS300653,34,20.7,1,199944.0,754.0,0,Class4_Hazardous,1,Central,Medium
CUS300654,38,25.6,1,322616.0,689.0,1,Class3_Manual,11,South,Medium
CUS300655,59,18.4,0,416815.0,400.0,2,Class3_Manual,9,East,Medium
CUS300656,19,15.0,0,251774.0,643.0,2,Class1_Office,11,South,Low
CUS300657,19,27.8,0,1439075.0,861.0,0,Class4_Hazardous,14,Central,Low
CUS300658,56,23.7,1,454431.0,459.0,0,Class1_Office,8,East,Medium
CUS300659,35,22.8,1,686648.0,669.0,0,Class1_Office,15,South,Medium
CUS300660,53,30.0,1,292746.0,827.0,1,Class1_Office,9,East,High
CUS300661,41,27.0,0,406549.0,604.0,0,Class2_Field,7,West,Low
CUS300662,62,20.7,1,518200.0,633.0,1,Class4_Hazardous,1,South,High
CUS300663,45,27.4,1,339156.0,464.0,0,Class2_Field,14,South,High
CUS300664,24,31.4,1,770984.0,805.0,0,Class2_Field,3,South,Low
CUS300665,36,30.6,0,355066.0,666.0,1,Class2_Field,3,West,Low
CUS300666,44,30.9,0,382353.0,698.0,1,Class1_Office,0,West,Low
CUS300667,64,26.2,0,1097288.0,788.0,1,Class1_Office,10,Central,Medium
CUS300668,21,24.3,0,1179409.0,712.0,1,Class2_Field,13,South,Low
CUS300669,24,30.4,0,1347084.0,870.0,1,Class1_Office,5,Central,Low
CUS300670,28,34.3,1,1332445.0,,2,Class1_Office,9,West,High
CUS300671,28,24.9,0,409952.0,801.0,0,Class3_Manual,8,North,Low
CUS300672,44,23.6,0,664245.0,778.0,0,Class3_Manual,9,East,Low
CUS300673,25,33.5,1,416138.0,858.0,0,Class2_Field,10,East,Medium
CUS300674,44,25.3,0,819217.0,691.0,1,Class3_Manual,1,West,Medium
CUS300675,25,24.3,1,1562759.0,762.0,0,Class2_Field,14,South,Low
CUS300676,68,23.6,0,825316.0,702.0,2,Class2_Field,5,South,Medium
CUS300677,36,28.8,1,1331974.0,792.0,0,Class1_Office,9,South,Medium
CUS300678,62,25.9,0,328436.0,749.0,3,Class2_Field,12,East,High
CUS300679,71,24.0,1,434430.0,571.0,1,Class2_Field,2,South,Medium
CUS300680,26,25.7,1,926437.0,885.0,1,Class1_Office,1,West,Low
CUS300681,55,24.8,0,688692.0,838.0,0,Class3_Manual,11,Central,Medium
CUS300682,40,23.9,0,201322.0,695.0,1,Class2_Field,7,Central,Low
CUS300683,66,27.7,0,1443211.0,887.0,1,Class1_Office,0,Central,Low
CUS300684,43,26.7,0,462254.0,832.0,1,Class1_Office,0,North,Low
CUS300685,64,27.5,0,308227.0,847.0,0,Class1_Office,5,East,Low
CUS300686,69,30.6,1,349243.0,526.0,2,Class3_Manual,14,North,High
CUS300687,32,20.3,0,585930.0,316.0,0,Class1_Office,9,Central,Low
CUS300688,27,19.0,0,437507.0,453.0,0,Class2_Field,15,North,Low
CUS300689,58,22.2,0,1002154.0,,2,Class1_Office,7,South,Low
CUS300690,59,26.0,1,834834.0,633.0,0,Class2_Field,6,South,Medium
CUS300691,36,26.6,1,431851.0,341.0,1,Class2_Field,1,West,High
CUS300692,36,22.9,0,392755.0,401.0,1,Class1_Office,0,East,Low
CUS300693,34,25.7,0,2074425.0,660.0,1,Class2_Field,2,North,Low
CUS300694,32,22.6,0,597099.0,597.0,2,Class3_Manual,2,East,Low
CUS300695,72,18.9,0,1226183.0,344.0,1,Class1_Office,13,West,Medium
CUS300696,25,19.9,0,817191.0,302.0,0,Class1_Office,2,South,Low
CUS300697,65,28.5,1,946269.0,440.0,0,Class2_Field,15,West,High
