customer_id,age,annual_income,total_premium,num_policies,tenure_years,region,digital_engagement,claims_ratio,occupation,segment
SEG800310,52,335403.0,12988.0,6,2.0,North,0.39,0.178,Shop Owner,Mainstream
SEG800311,27,485525.0,22558.0,2,5.3,South,0.21,0.474,Salesperson,Mainstream
SEG800312,60,870019.0,51071.0,6,5.3,North,0.7,0.198,Lawyer,HighNetWorth
SEG800313,28,971644.0,26511.0,6,5.8,North,0.63,0.067,Farmer,Affluent
SEG800314,31,350987.0,4545.0,4,8.1,North,0.37,0.334,Shop Owner,Budget
SEG800315,76,885840.0,42315.0,5,8.9,North,0.81,0.264,Security Guard,Affluent
SEG800316,58,1050906.0,49638.0,4,8.7,South,0.47,0.026,Plumber,HighNetWorth
SEG800317,30,886066.0,25604.0,3,2.4,North,0.78,0.04,Chef,Affluent
SEG800318,58,206178.0,7218.0,3,0.8,South,0.47,0.117,Carpenter,Budget
SEG800319,47,393149.0,12556.0,2,3.0,West,0.08,0.16,Doctor,Mainstream
SEG800320,38,476539.0,23352.0,1,1.6,West,0.15,0.192,Nurse,Mainstream
SEG800321,44,693963.0,10743.0,2,1.1,Central,0.67,0.19,Accountant,Mainstream
SEG800322,74,624788.0,31446.0,4,2.7,North,0.83,0.127,Carpenter,Affluent
SEG800323,58,680241.0,36752.0,1,4.6,North,0.89,0.373,Salesperson,Affluent
SEG800324,74,333406.0,4012.0,1,2.0,West,0.22,0.084,Driver,Budget
SEG800325,79,98550.0,1066.0,3,0.8,South,0.02,0.144,Shop Owner,Budget
SEG800326,60,363829.0,16658.0,5,4.9,Central,0.95,0.055,Plumber,Mainstream
SEG800327,33,548703.0,13932.0,6,5.2,South,0.86,0.169,Mechanic,Mainstream
SEG800328,50,2101360.0,118661.0,6,2.4,Central,0.13,0.212,Lawyer,HighNetWorth
SEG800329,66,,29028.0,5,0.1,West,0.51,0.052,Banker,Mainstream
SEG800330,26,261177.0,15426.0,4,2.3,North,0.7,0.517,Salesperson,Budget
SEG800331,59,1406620.0,32598.0,1,4.9,South,0.82,0.071,Plumber,HighNetWorth
SEG800332,48,562547.0,24344.0,4,19.3,Central,0.43,0.204,Architect,Mainstream
SEG800333,54,1456942.0,60209.0,2,1.9,Central,0.28,0.385,Accountant,HighNetWorth
SEG800334,62,438665.0,16222.0,4,35.0,East,0.94,0.178,Security Guard,Mainstream
SEG800335,49,874397.0,27036.0,6,3.9,North,0.6,0.181,Plumber,Affluent
SEG800336,21,461954.0,26330.0,6,6.2,South,0.9,0.16,Lawyer,Mainstream
SEG800337,23,757682.0,19315.0,4,5.3,South,,0.206,Doctor,Affluent
SEG800338,38,492754.0,22918.0,2,16.7,North,0.94,0.349,Lawyer,Mainstream
SEG800339,32,167340.0,7506.0,1,3.1,Central,0.46,0.108,Police Officer,Budget
SEG800340,67,854224.0,50418.0,2,4.3,East,0.84,0.186,Doctor,Affluent
SEG800341,79,307241.0,7560.0,4,3.5,South,0.76,0.121,Tailor,Budget
SEG800342,27,554511.0,20199.0,4,1.6,West,0.45,0.112,Doctor,Mainstream
SEG800343,58,934165.0,33901.0,4,3.6,South,0.32,0.033,Accountant,Affluent
SEG800344,79,155090.0,6167.0,1,6.0,North,0.81,0.042,Software Developer,Budget
SEG800345,32,793087.0,36396.0,5,2.7,North,0.56,0.176,Welder,Affluent
SEG800346,45,764461.0,10347.0,1,1.0,West,0.51,0.152,Nurse,Mainstream
SEG800347,45,575069.0,16204.0,3,9.1,Central,0.42,0.057,Salesperson,Mainstream
SEG800348,52,652650.0,31592.0,1,1.5,West,0.34,0.499,Engineer,Affluent
SEG800349,58,497804.0,21747.0,1,18.1,South,0.32,0.524,Nurse,Mainstream
SEG800350,54,294254.0,14515.0,5,0.2,North,0.93,0.108,Farmer,Mainstream
SEG800351,44,198894.0,7261.0,1,4.9,South,0.14,0.212,Police Officer,Budget
SEG800352,37,1304833.0,16639.0,4,14.4,West,0.57,0.139,Mechanic,Affluent
SEG800353,31,572644.0,27345.0,5,9.3,North,0.26,0.096,Driver,Affluent
SEG800354,61,274810.0,7590.0,1,9.5,West,0.92,0.465,Architect,Budget
SEG800355,47,863409.0,13986.0,6,0.1,East,0.06,0.263,Banker,Affluent
SEG800356,52,464808.0,8809.0,2,4.2,Central,0.99,0.159,Civil Servant,Mainstream
SEG800357,69,763727.0,18195.0,6,6.9,North,0.46,0.303,Pharmacist,Affluent
SEG800358,74,364071.0,17747.0,6,2.9,West,0.87,0.095,Pharmacist,Mainstream
SEG800359,74,430415.0,12100.0,5,0.8,East,0.15,0.275,Farmer,Mainstream
SEG800360,41,119321.0,5430.0,2,5.2,Central,0.57,0.101,Mechanic,Budget
SEG800361,73,213839.0,4175.0,5,0.6,West,0.17,0.045,Accountant,Budget
SEG800362,23,525083.0,29354.0,5,6.7,Central,0.68,0.139,Shop Owner,Affluent
SEG800363,66,223523.0,11129.0,3,6.1,North,0.29,0.248,Doctor,Budget
SEG800364,52,295010.0,16511.0,2,5.3,North,0.85,0.447,Doctor,Mainstream
SEG800365,32,418075.0,14675.0,2,1.4,North,0.88,0.305,Driver,Mainstream
SEG800366,49,347658.0,7468.0,3,1.3,West,0.91,0.167,Engineer,Budget
SEG800367,21,520251.0,19824.0,2,28.4,Central,0.12,0.082,Plumber,Mainstream
SEG800368,76,540947.0,12859.0,2,4.4,West,0.72,0.121,Civil Servant,Mainstream
SEG800369,62,732558.0,22879.0,6,1.5,North,0.65,0.054,Lawyer,Affluent
SEG800370,57,1009892.0,35897.0,5,5.7,North,,0.324,Chef,Affluent
SEG800371,75,538800.0,19632.0,2,13.7,South,0.31,0.042,Salesperson,Mainstream
SEG800372,28,565598.0,32128.0,5,6.3,Central,0.28,0.516,Plumber,Mainstream
SEG800373,23,811911.0,32061.0,6,14.7,Central,0.7,0.449,Shop Owner,Affluent
SEG800374,71,321198.0,15986.0,6,14.2,Central,0.21,0.125,Police Officer,Mainstream
SEG800375,30,,5902.0,2,15.8,Central,0.17,0.28,Doctor,Budget
SEG800376,33,403436.0,11886.0,4,9.6,South,0.9,0.25,Police Officer,Mainstream
SEG800377,67,613512.0,15851.0,3,17.3,East,0.54,0.085,Lawyer,Mainstream
SEG800378,52,266403.0,3648.0,3,6.2,East,0.76,0.602,Teacher,Budget
SEG800379,78,151515.0,7683.0,4,1.2,West,0.66,0.136,Nurse,Budget
SEG800380,49,144937.0,4462.0,6,6.4,Central,0.16,0.068,Farmer,Budget
SEG800381,32,695484.0,38504.0,5,24.4,West,0.66,0.294,Banker,Affluent
SEG800382,49,1039676.0,22113.0,6,4.4,West,0.45,0.214,Police Officer,Affluent
SEG800383,37,2130979.0,35544.0,4,0.1,West,0.54,0.095,Chef,HighNetWorth
SEG800384,58,821504.0,44635.0,1,0.8,East,0.95,0.177,Engineer,Affluent
SEG800385,49,520390.0,25317.0,1,5.8,West,0.01,0.232,Tailor,Mainstream
SEG800386,69,432215.0,10710.0,1,2.2,West,0.55,0.141,Shop Owner,Mainstream
SEG800387,54,271425.0,7033.0,6,0.3,West,0.78,0.384,Lawyer,Budget
SEG800388,29,693883.0,14734.0,4,7.0,East,0.83,0.161,Architect,Mainstream
SEG800389,52,519905.0,21852.0,5,3.9,Central,,0.196,Banker,Mainstream
SEG800390,77,967532.0,9754.0,6,4.1,East,0.3,0.291,Farmer,Affluent
SEG800391,36,189208.0,9948.0,3,3.0,West,0.3,0.114,Doctor,Budget
SEG800392,44,411727.0,9992.0,4,1.7,West,0.31,0.167,Pharmacist,Mainstream
SEG800393,35,259219.0,9841.0,2,8.3,East,0.41,0.138,Plumber,Budget
SEG800394,78,2337089.0,71272.0,6,14.0,East,0.0,0.382,Civil Servant,HighNetWorth
SEG800395,39,829031.0,30140.0,4,10.0,South,0.4,0.087,Mechanic,Affluent
SEG800396,48,362950.0,8574.0,4,5.1,South,0.41,0.12,Tailor,Budget
SEG800397,36,351576.0,10604.0,2,7.8,Central,0.33,0.346,Engineer,Mainstream
SEG800398,24,375179.0,21188.0,4,2.2,West,0.87,0.356,Accountant,Mainstream
SEG800399,38,1046865.0,20774.0,1,4.4,East,0.37,0.257,Electrician,Affluent
SEG800400,57,492882.0,24811.0,1,18.8,North,0.36,0.175,Software Developer,Mainstream
SEG800401,47,307702.0,5558.0,6,5.0,Central,0.63,0.044,Farmer,Budget
SEG800402,22,471707.0,5726.0,4,12.7,Central,0.18,0.267,Tailor,Mainstream
SEG800403,38,256414.0,3523.0,2,19.1,West,0.27,0.148,Banker,Budget
SEG800404,22,223241.0,12386.0,2,1.7,South,0.9,0.214,Architect,Budget
SEG800405,61,326827.0,7787.0,2,0.6,East,0.52,0.135,Accountant,Budget
SEG800406,76,415079.0,22022.0,1,1.2,West,0.25,0.42,Salesperson,Mainstream
SEG800407,39,159286.0,9293.0,4,1.4,Central,0.45,0.11,Police Officer,Budget
SEG800408,45,374688.0,16282.0,3,1.6,North,0.07,0.173,Plumber,Mainstream
SEG800409,56,465893.0,6325.0,6,6.1,West,0.88,0.107,Engineer,Mainstream
SEG800410,48,966111.0,35737.0,3,0.9,West,1.0,0.216,Farmer,Affluent
SEG800411,30,2460888.0,47453.0,5,0.5,East,0.67,0.071,Chef,HighNetWorth
SEG800412,25,298438.0,15992.0,2,1.9,East,0.91,0.216,Pharmacist,Mainstream
SEG800413,53,1079933.0,13038.0,1,1.1,Central,0.03,0.071,Shop Owner,Affluent
SEG800414,73,305490.0,7620.0,4,8.7,North,0.14,0.156,Pharmacist,Budget
SEG800415,28,1080945.0,49275.0,6,5.6,East,0.65,0.097,Mechanic,HighNetWorth
SEG800416,30,397909.0,18348.0,5,13.6,South,0.5,0.194,Welder,Mainstream
SEG800417,61,670612.0,18289.0,3,7.9,East,0.31,0.121,Lawyer,Mainstream
SEG800418,30,870279.0,21007.0,5,11.4,West,0.17,0.132,Welder,Affluent
SEG800419,42,260111.0,3868.0,5,3.3,Central,0.04,0.177,Driver,Budget
SEG800420,30,228487.0,8210.0,6,12.9,South,0.46,0.389,Chef,Budget
SEG800421,35,219219.0,5163.0,2,0.3,East,0.9,0.256,Plumber,Budget
SEG800422,25,163459.0,7156.0,6,5.9,North,0.86,0.194,Farmer,Budget
SEG800423,65,2963859.0,161938.0,2,1.9,West,0.17,0.136,Civil Servant,HighNetWorth
SEG800424,65,446697.0,16029.0,1,1.5,North,0.8,0.258,Mechanic,Mainstream
SEG800425,61,286198.0,11429.0,6,5.6,East,0.81,0.054,Banker,Mainstream
SEG800426,64,617574.0,12864.0,3,9.7,Central,0.61,0.204,Tailor,Mainstream
SEG800427,69,311590.0,15032.0,3,5.5,East,0.69,0.114,Mechanic,Mainstream
SEG800428,51,92979.0,3480.0,1,2.2,Central,0.22,0.308,Shop Owner,Budget
SEG800429,75,,12179.0,2,2.4,North,0.23,0.215,Mechanic,Budget
SEG800430,67,707590.0,32439.0,5,6.0,Central,0.57,0.15,Welder,Affluent
SEG800431,63,,9047.0,5,6.1,East,0.44,0.3,Salesperson,Budget
SEG800432,50,227310.0,8680.0,2,5.4,North,0.53,0.213,Engineer,Budget
SEG800433,32,323717.0,9082.0,3,14.5,East,0.52,0.085,Banker,Mainstream
SEG800434,65,505835.0,6002.0,4,0.2,South,0.52,0.108,Nurse,Mainstream
SEG800435,73,1733044.0,40493.0,6,5.6,East,0.44,0.2,Security Guard,HighNetWorth
SEG800436,61,630788.0,27777.0,3,0.3,East,1.0,0.23,Tailor,Affluent
SEG800437,35,324118.0,5051.0,5,11.9,South,0.49,0.19,Lawyer,Budget
SEG800438,52,450908.0,23149.0,6,6.5,East,0.99,0.19,Engineer,Mainstream
SEG800439,58,263809.0,6934.0,6,1.1,South,0.55,0.221,Carpenter,Budget
SEG800440,52,926038.0,10405.0,4,5.2,East,0.05,0.022,Software Developer,Affluent
SEG800441,47,,14734.0,6,1.0,North,0.15,0.077,Chef,Mainstream
SEG800442,39,362102.0,17144.0,5,11.8,East,0.97,0.263,Teacher,Mainstream
SEG800443,68,518948.0,30762.0,6,19.6,North,0.56,0.059,Plumber,Affluent
SEG800444,34,,16251.0,4,0.1,South,0.49,0.078,Farmer,Mainstream
SEG800445,70,178985.0,5271.0,6,2.2,North,0.79,0.201,Civil Servant,Budget
SEG800446,77,247658.0,4505.0,4,6.7,West,0.59,0.101,Tailor,Budget
SEG800447,62,260910.0,4428.0,2,5.1,North,0.26,0.098,Doctor,Budget
SEG800448,43,786001.0,18579.0,4,0.4,North,0.36,0.084,Shop Owner,Affluent
SEG800449,44,756180.0,13890.0,4,2.3,West,0.62,0.286,Salesperson,Mainstream
SEG800450,38,618208.0,18469.0,4,6.2,North,0.9,0.08,Salesperson,Mainstream
SEG800451,70,178691.0,4805.0,6,6.9,North,0.33,0.04,Mechanic,Budget
SEG800452,46,1232582.0,39011.0,6,0.1,South,0.96,0.194,Tailor,HighNetWorth
SEG800453,37,576221.0,31438.0,1,3.1,West,0.08,0.146,Farmer,Affluent
SEG800454,65,242943.0,2868.0,5,5.7,South,0.24,0.47,Mechanic,Budget
SEG800455,44,292643.0,9185.0,3,0.6,South,0.84,0.109,Engineer,Budget
SEG800456,70,225100.0,9975.0,2,5.3,South,0.84,0.434,Nurse,Budget
SEG800457,38,762189.0,7811.0,4,0.9,Central,0.81,0.315,Mechanic,Mainstream
SEG800458,58,157669.0,6980.0,3,5.5,Central,0.36,0.014,Teacher,Budget
SEG800459,72,579778.0,20257.0,6,0.8,North,0.31,0.061,Plumber,Mainstream
SEG800460,33,656132.0,9207.0,2,1.0,West,0.53,0.086,Nurse,Mainstream
SEG800461,38,356899.0,15168.0,1,16.9,Central,0.97,0.017,Shop Owner,Mainstream
SEG800462,29,662765.0,37567.0,3,8.0,Central,0.7,0.165,Lawyer,Affluent
SEG800463,66,2239184.0,116122.0,4,9.4,East,0.12,0.082,Welder,HighNetWorth
SEG800464,27,137665.0,4257.0,5,4.1,West,0.88,0.111,Shop Owner,Budget
SEG800465,58,478770.0,23010.0,3,4.6,North,0.88,0.297,Accountant,Mainstream
SEG800466,71,101028.0,4267.0,1,10.8,Central,0.58,0.216,Engineer,Budget
SEG800467,60,76660.0,4529.0,2,0.9,East,,0.22,Tailor,Budget
SEG800468,67,263328.0,15779.0,6,0.9,Central,0.32,0.203,Plumber,Mainstream
SEG800469,58,288834.0,4892.0,2,6.4,East,0.09,0.475,Shop Owner,Budget
SEG800470,57,975703.0,21601.0,1,15.5,North,0.3,0.289,Doctor,Affluent
SEG800471,57,798729.0,29722.0,5,5.5,West,0.38,0.229,Engineer,Affluent
SEG800472,48,189297.0,9350.0,5,2.6,South,0.01,0.056,Doctor,Budget
SEG800473,29,,9767.0,5,0.7,South,0.22,0.181,Lawyer,Mainstream
SEG800474,59,636163.0,21405.0,5,18.0,South,0.24,0.21,Pharmacist,Affluent
SEG800475,23,1176853.0,42522.0,5,22.4,Central,,0.223,Software Developer,HighNetWorth
SEG800476,62,1321787.0,65091.0,4,3.4,North,0.17,0.253,Welder,HighNetWorth
SEG800477,45,748431.0,17096.0,3,1.4,East,0.62,0.396,Software Developer,Mainstream
SEG800478,30,276195.0,13844.0,2,1.0,Central,0.99,0.19,Pharmacist,Mainstream
SEG800479,56,187373.0,8357.0,1,2.0,Central,0.58,0.372,Welder,Budget
SEG800480,28,252160.0,6375.0,3,2.7,East,0.35,0.238,Police Officer,Budget
SEG800481,48,717253.0,16443.0,3,2.2,West,0.57,0.1,Teacher,Mainstream
SEG800482,32,805520.0,37656.0,2,0.9,North,0.78,0.135,Doctor,Affluent
SEG800483,36,343397.0,18340.0,3,5.2,West,0.95,0.401,Banker,Mainstream
SEG800484,53,204531.0,10160.0,4,8.4,South,0.54,0.247,Pharmacist,Budget
SEG800485,24,,17128.0,3,8.5,East,0.33,0.104,Accountant,Mainstream
SEG800486,39,621724.0,31352.0,6,0.2,West,0.58,0.067,Pharmacist,Affluent
SEG800487,31,262334.0,6056.0,2,18.5,Central,0.47,0.307,Electrician,Budget
SEG800488,75,284289.0,6864.0,2,5.7,West,0.43,0.217,Accountant,Budget
SEG800489,68,664465.0,27846.0,6,0.6,West,0.65,0.016,Tailor,Affluent
SEG800490,41,343381.0,10778.0,2,5.8,South,0.66,0.086,Tailor,Mainstream
SEG800491,71,158249.0,5958.0,2,2.9,East,0.46,0.223,Lawyer,Budget
SEG800492,41,891932.0,11942.0,1,1.0,West,0.41,0.119,Doctor,Mainstream
SEG800493,24,583273.0,10841.0,4,1.2,South,0.03,0.04,Police Officer,Mainstream
SEG800494,37,183558.0,5520.0,2,3.8,Central,0.2,0.304,Tailor,Budget
SEG800495,27,220004.0,12626.0,4,2.2,Central,0.75,0.218,Chef,Budget
SEG800496,44,561837.0,23676.0,4,1.2,Central,0.07,0.309,Engineer,Mainstream
SEG800497,62,128813.0,3144.0,6,33.1,East,,0.118,Welder,Budget
SEG800498,41,595270.0,27918.0,6,2.2,Central,0.54,0.214,Nurse,Affluent
SEG800499,66,591496.0,32474.0,6,1.2,West,0.22,0.143,Plumber,Affluent
SEG800500,62,780826.0,24780.0,3,1.3,East,0.44,0.193,Driver,Affluent
SEG800501,79,701094.0,20228.0,2,5.3,North,0.07,0.059,Electrician,Mainstream
SEG800502,53,204806.0,2369.0,2,14.9,Central,0.5,0.164,Farmer,Budget
SEG800503,51,893850.0,49833.0,3,8.8,Central,0.81,0.235,Farmer,HighNetWorth
SEG800504,67,224541.0,10326.0,1,15.6,North,0.56,0.051,Mechanic,Budget
SEG800505,54,80953.0,2868.0,5,4.0,South,0.56,0.671,Plumber,Budget
SEG800506,68,347438.0,20209.0,2,4.7,Central,0.36,0.276,Civil Servant,Mainstream
SEG800507,51,240291.0,6676.0,5,6.0,Central,0.37,0.043,Security Guard,Budget
SEG800508,39,355306.0,10762.0,5,3.5,South,0.67,0.093,Salesperson,Mainstream
SEG800509,66,390267.0,22809.0,1,1.6,North,0.62,0.067,Nurse,Mainstream
SEG800510,69,254099.0,14875.0,3,14.3,North,0.24,0.15,Salesperson,Mainstream
SEG800511,73,193067.0,3286.0,3,4.2,Central,0.65,0.129,Tailor,Budget
SEG800512,26,327071.0,15733.0,1,10.1,North,0.16,0.166,Software Developer,Mainstream
SEG800513,43,459428.0,18313.0,3,9.0,West,0.52,0.603,Engineer,Mainstream
SEG800514,71,255687.0,6066.0,2,1.4,East,0.62,0.057,Electrician,Budget
SEG800515,75,947871.0,26522.0,6,5.1,Central,0.14,0.308,Architect,Affluent
SEG800516,43,544092.0,12405.0,5,3.4,South,0.24,0.157,Banker,Mainstream
SEG800517,44,841360.0,42538.0,6,2.5,North,0.72,0.126,Farmer,Affluent
SEG800518,62,956223.0,11831.0,3,2.7,North,0.41,0.252,Plumber,Affluent
SEG800519,46,289016.0,5082.0,4,4.0,South,0.77,0.009,Pharmacist,Budget
SEG800520,51,94299.0,1766.0,4,4.9,Central,0.55,0.285,Shop Owner,Budget
SEG800521,39,1119652.0,65595.0,5,31.0,Central,0.62,0.166,Mechanic,HighNetWorth
SEG800522,32,1697928.0,28506.0,3,2.9,West,0.51,0.275,Chef,HighNetWorth
SEG800523,62,667939.0,12895.0,6,12.0,South,0.93,0.125,Carpenter,Mainstream
SEG800524,27,374476.0,11866.0,1,0.5,Central,0.97,0.156,Banker,Mainstream
SEG800525,70,205427.0,7835.0,5,17.8,East,0.65,0.207,Lawyer,Budget
SEG800526,70,825451.0,26779.0,6,17.9,East,0.02,0.132,Welder,Affluent
SEG800527,66,162083.0,4082.0,1,3.3,Central,0.2,0.087,Architect,Budget
SEG800528,30,333039.0,5358.0,1,3.2,North,0.28,0.206,Police Officer,Budget
SEG800529,68,152229.0,2155.0,5,5.3,North,0.28,0.309,Chef,Budget
SEG800530,58,498611.0,11242.0,1,7.1,North,0.66,0.207,Plumber,Mainstream
SEG800531,52,2174733.0,33199.0,6,5.0,East,0.14,0.255,Tailor,HighNetWorth
SEG800532,44,227889.0,9296.0,3,0.5,North,0.68,0.43,Teacher,Budget
SEG800533,68,858440.0,27988.0,5,1.6,East,0.51,0.034,Mechanic,Affluent
SEG800534,60,600596.0,12660.0,4,6.1,East,0.25,0.343,Pharmacist,Mainstream
SEG800535,34,256377.0,3629.0,1,1.5,South,0.81,0.137,Security Guard,Budget
SEG800536,61,634590.0,20679.0,6,0.7,East,0.51,0.239,Salesperson,Mainstream
SEG800537,44,602107.0,21706.0,3,11.6,North,0.97,0.175,Engineer,Mainstream
SEG800538,37,482919.0,13775.0,1,0.3,North,0.31,0.09,Driver,Mainstream
SEG800539,43,497308.0,8136.0,1,5.0,West,0.91,0.275,Engineer,Mainstream
SEG800540,79,173103.0,7737.0,6,2.7,North,0.1,0.04,Civil Servant,Budget
SEG800541,68,392199.0,20465.0,5,16.4,South,0.64,0.484,Welder,Mainstream
SEG800542,59,330442.0,8010.0,1,4.2,West,0.04,0.028,Welder,Budget
SEG800543,59,265939.0,15265.0,5,2.0,Central,0.5,0.091,Teacher,Mainstream
SEG800544,43,83211.0,4688.0,5,2.5,North,0.95,0.046,Plumber,Budget
SEG800545,24,212345.0,6906.0,3,12.4,East,0.69,0.075,Software Developer,Budget
SEG800546,42,294547.0,5756.0,2,7.2,West,0.4,0.199,Lawyer,Budget
SEG800547,39,316160.0,12760.0,1,0.8,Central,0.23,0.067,Lawyer,Budget
SEG800548,69,216184.0,11068.0,3,3.4,South,0.62,0.249,Civil Servant,Budget
SEG800549,47,263481.0,11129.0,5,1.0,East,0.79,0.12,Farmer,Budget
SEG800550,60,267890.0,15811.0,5,0.2,North,0.02,0.266,Teacher,Mainstream
SEG800551,21,1792530.0,80401.0,4,4.0,East,0.42,0.132,Chef,HighNetWorth
SEG800552,45,277084.0,4690.0,5,0.3,West,0.82,0.245,Teacher,Budget
SEG800553,48,455929.0,11312.0,3,22.4,South,0.7,0.193,Shop Owner,Mainstream
SEG800554,30,395298.0,23152.0,1,35.0,East,0.52,0.076,Driver,Mainstream
SEG800555,50,364873.0,12575.0,1,0.8,North,0.07,0.13,Software Developer,Mainstream
SEG800556,73,1169664.0,35962.0,3,2.8,Central,0.98,0.137,Shop Owner,HighNetWorth
SEG800557,27,1231397.0,43909.0,6,9.2,South,0.13,0.438,Accountant,HighNetWorth
SEG800558,66,429334.0,6367.0,5,5.6,Central,0.16,0.346,Mechanic,Mainstream
SEG800559,56,468626.0,25595.0,6,12.1,Central,0.19,0.166,Salesperson,Mainstream
SEG800560,29,389186.0,13329.0,2,7.3,South,0.04,0.074,Salesperson,Mainstream
SEG800561,60,543291.0,29047.0,6,1.6,North,0.64,0.362,Pharmacist,Affluent
SEG800562,78,336161.0,4457.0,6,2.5,South,0.95,0.116,Pharmacist,Budget
SEG800563,30,358769.0,12077.0,1,1.6,West,0.34,0.134,Nurse,Mainstream
SEG800564,22,414161.0,7248.0,2,5.0,North,0.47,0.258,Pharmacist,Mainstream
SEG800565,23,,15129.0,2,15.4,West,0.01,0.114,Shop Owner,Mainstream
SEG800566,37,387343.0,16827.0,1,2.8,Central,0.36,0.185,Tailor,Mainstream
SEG800567,76,1084285.0,37525.0,6,1.9,Central,0.61,0.213,Engineer,HighNetWorth
SEG800568,37,605274.0,32623.0,2,1.6,South,0.14,0.096,Farmer,Affluent
SEG800569,72,383416.0,11086.0,1,1.5,West,0.08,0.252,Welder,Budget
SEG800570,23,3711484.0,219356.0,6,1.2,South,0.13,0.183,Architect,HighNetWorth
SEG800571,41,1019677.0,36033.0,4,16.5,East,0.9,0.398,Teacher,Affluent
SEG800572,79,559965.0,8896.0,4,2.7,South,0.76,0.366,Lawyer,Mainstream
SEG800573,63,606103.0,17098.0,3,13.2,West,0.33,0.277,Civil Servant,Mainstream
SEG800574,41,676785.0,23340.0,1,0.1,West,0.27,0.186,Civil Servant,Affluent
SEG800575,52,1011261.0,11655.0,4,10.8,North,0.51,0.289,Electrician,Affluent
SEG800576,55,1272035.0,46782.0,2,1.3,Central,0.63,0.099,Teacher,HighNetWorth
SEG800577,52,317083.0,15994.0,5,15.9,South,0.06,0.24,Welder,Mainstream
SEG800578,52,109219.0,4265.0,5,9.5,West,0.12,0.447,Farmer,Budget
SEG800579,56,252542.0,9755.0,5,5.6,West,0.09,0.138,Welder,Budget
SEG800580,58,325782.0,12521.0,4,1.6,North,0.6,0.132,Salesperson,Mainstream
SEG800581,36,507643.0,8668.0,6,1.5,East,0.25,0.15,Lawyer,Mainstream
SEG800582,36,556242.0,18499.0,6,1.7,North,0.18,0.263,Doctor,Mainstream
SEG800583,22,563565.0,12001.0,3,27.2,East,0.92,0.301,Driver,Mainstream
SEG800584,23,1225975.0,28736.0,3,7.7,West,0.21,0.172,Tailor,Affluent
SEG800585,57,279531.0,3955.0,3,11.8,North,0.65,0.04,Plumber,Budget
SEG800586,23,1095875.0,12299.0,3,1.1,South,0.0,0.045,Welder,Affluent
SEG800587,77,438931.0,7339.0,3,7.2,East,0.46,0.175,Civil Servant,Mainstream
SEG800588,34,754857.0,40715.0,5,9.8,North,0.84,0.13,Banker,Affluent
SEG800589,54,849139.0,43707.0,4,21.9,South,0.76,0.068,Driver,Affluent
SEG800590,56,380013.0,19656.0,4,8.1,East,0.51,0.155,Mechanic,Mainstream
SEG800591,32,572378.0,29190.0,3,3.2,East,0.66,0.056,Driver,Affluent
SEG800592,52,265539.0,8329.0,3,8.4,West,0.32,0.052,Tailor,Budget
SEG800593,30,203859.0,6669.0,4,2.7,North,0.29,0.378,Electrician,Budget
SEG800594,54,336617.0,3965.0,1,2.6,South,0.38,0.162,Nurse,Budget
SEG800595,29,182181.0,10691.0,5,9.5,South,0.18,0.21,Banker,Budget
SEG800596,22,343870.0,12749.0,1,2.2,East,0.44,0.113,Farmer,Budget
SEG800597,38,,23469.0,3,7.8,West,0.63,0.058,Civil Servant,Affluent
SEG800598,26,276817.0,12314.0,2,0.4,Central,0.68,0.314,Security Guard,Budget
SEG800599,26,567081.0,23774.0,5,1.2,East,0.01,0.11,Welder,Mainstream
SEG800600,62,375214.0,11800.0,1,8.2,North,0.66,0.043,Security Guard,Mainstream
SEG800601,76,490718.0,14437.0,2,0.3,West,0.08,0.267,Teacher,Mainstream
SEG800602,53,1323044.0,16108.0,5,0.7,South,0.43,0.078,Salesperson,Affluent
SEG800603,49,1744484.0,64077.0,3,0.6,North,0.58,0.315,Driver,HighNetWorth
SEG800604,65,184381.0,9145.0,4,5.5,East,0.12,0.441,Shop Owner,Budget
SEG800605,53,585866.0,7706.0,3,0.3,West,0.63,0.275,Tailor,Mainstream
SEG800606,31,,5328.0,4,2.0,Central,0.63,0.199,Software Developer,Budget
SEG800607,55,968731.0,37999.0,1,4.9,East,0.4,0.085,Driver,Affluent
SEG800608,32,502852.0,15699.0,3,7.8,West,0.16,0.253,Nurse,Mainstream
SEG800609,35,533900.0,11366.0,4,4.8,North,0.5,0.244,Tailor,Mainstream
SEG800610,52,58846.0,1945.0,3,9.5,South,0.49,0.139,Plumber,Budget
SEG800611,59,387807.0,5380.0,5,2.1,Central,0.69,0.382,Pharmacist,Budget
SEG800612,65,1549051.0,77269.0,3,3.3,West,0.13,0.075,Engineer,HighNetWorth
SEG800613,38,629993.0,12647.0,1,5.0,Central,0.36,0.045,Banker,Mainstream
SEG800614,42,485580.0,19409.0,5,2.1,East,0.71,0.109,Lawyer,Mainstream
SEG800615,68,1115028.0,52643.0,4,4.7,West,0.54,0.104,Doctor,HighNetWorth
SEG800616,77,642253.0,14905.0,5,0.7,North,0.99,0.247,Chef,Mainstream
SEG800617,48,176252.0,8583.0,6,5.7,Central,0.55,0.384,Carpenter,Budget
SEG800618,43,246613.0,8453.0,1,1.6,West,0.84,0.036,Doctor,Budget
SEG800619,58,2444314.0,142939.0,5,14.6,Central,0.04,0.269,Security Guard,HighNetWorth
SEG800620,45,747890.0,39505.0,1,2.2,Central,0.11,0.009,Security Guard,Affluent
