claim_id,claim_amount,incident_type,region,policy_age_months,claimant_age,injuries,vehicle_damage_score,num_parties,severity
SEV901671,49510.0,Accident,West,35,30,0,7.5,4,Moderate
SEV901672,18198.0,Theft,West,131,59,0,7.7,2,Minor
SEV901673,60453.0,Accident,West,221,62,0,3.9,1,Moderate
SEV901674,45668.0,Accident,East,176,51,0,7.4,1,Minor
SEV901675,29701.0,Weather,East,85,68,0,5.8,2,Moderate
SEV901676,10872.0,Accident,Central,178,44,0,5.2,3,Minor
SEV901677,41998.0,Accident,Central,215,23,3,7.1,3,Severe
SEV901678,25169.0,Liability,West,205,71,1,2.3,1,Minor
SEV901679,11571.0,Theft,North,3,40,1,3.3,4,Moderate
SEV901680,38276.0,Liability,South,115,53,0,3.0,3,Minor
SEV901681,21736.0,Weather,East,102,75,1,6.6,2,Moderate
SEV901682,8791.0,Theft,Central,93,70,1,5.6,4,Moderate
SEV901683,31763.0,Theft,South,49,38,1,5.2,2,Moderate
SEV901684,7553.0,Accident,North,41,49,2,7.2,3,Severe
SEV901685,54950.0,Weather,East,30,71,1,8.2,1,Severe
SEV901686,39629.0,Liability,North,37,48,1,9.9,3,Severe
SEV901687,18793.0,Accident,East,99,76,0,5.1,4,Minor
SEV901688,9424.0,Accident,West,170,58,0,9.7,4,Moderate
SEV901689,37897.0,Theft,South,199,66,0,8.6,1,Moderate
SEV901690,26062.0,Accident,South,112,52,0,0.2,3,Minor
SEV901691,9657.0,Accident,Central,220,42,0,6.9,1,Minor
SEV901692,8028.0,Accident,Central,65,75,0,3.2,1,Minor
SEV901693,42303.0,Theft,West,138,46,0,9.2,4,Moderate
SEV901694,9488.0,Theft,East,199,52,0,4.0,4,Minor
SEV901695,,Liability,South,122,39,2,6.9,2,Severe
SEV901696,12982.0,Accident,South,233,64,0,6.4,3,Moderate
SEV901697,4212.0,Fire,West,84,28,1,5.0,2,Moderate
SEV901698,41655.0,Accident,South,126,26,1,4.7,4,Moderate
SEV901699,19031.0,Liability,East,68,78,0,1.7,4,Minor
SEV901700,8975.0,Accident,West,219,18,0,8.4,3,Moderate
SEV901701,22083.0,Accident,Central,229,72,0,0.5,3,Minor
SEV901702,50375.0,Accident,South,148,72,0,8.9,2,Moderate
SEV901703,26830.0,Weather,East,22,63,0,8.1,3,Severe
SEV901704,4396.0,Theft,North,153,36,0,8.4,1,Moderate
SEV901705,49505.0,Accident,Central,186,29,1,7.8,1,Moderate
SEV901706,91537.0,Weather,Central,116,21,1,8.5,3,Severe
SEV901707,11035.0,Weather,East,204,61,0,6.0,4,Moderate
SEV901708,15296.0,Liability,Central,168,46,0,6.0,2,Moderate
SEV901709,14070.0,Accident,West,8,72,0,2.5,3,Minor
SEV901710,22270.0,Theft,East,12,50,0,4.9,4,Moderate
SEV901711,3854.0,Accident,East,186,20,0,1.8,4,Minor
SEV901712,12812.0,Accident,Central,238,50,0,1.1,4,Minor
SEV901713,19498.0,Accident,East,27,27,0,0.7,2,Minor
SEV901714,37762.0,Accident,Central,43,69,0,8.8,4,Moderate
SEV901715,25044.0,Liability,North,61,38,0,1.5,1,Minor
SEV901716,57846.0,Theft,East,16,61,0,4.9,4,Moderate
SEV901717,28702.0,Accident,North,182,64,0,4.8,2,Moderate
SEV901718,27399.0,Accident,Central,40,74,0,2.9,4,Minor
SEV901719,27871.0,Liability,Central,205,30,0,1.0,3,Minor
SEV901720,22332.0,Accident,North,134,64,1,9.8,4,Severe
SEV901721,40384.0,Liability,Central,16,44,1,5.5,4,Severe
SEV901722,20092.0,Liability,East,113,72,0,,3,Minor
SEV901723,36815.0,Fire,North,170,42,0,4.9,4,Minor
SEV901724,14922.0,Accident,South,126,72,0,3.6,4,Minor
SEV901725,4337.0,Weather,North,22,28,1,5.7,4,Severe
SEV901726,28489.0,Fire,West,3,65,0,9.2,2,Severe
SEV901727,16322.0,Weather,East,210,19,0,5.1,4,Minor
SEV901728,6835.0,Fire,East,80,29,0,9.5,2,Minor
SEV901729,12885.0,Accident,North,20,46,0,6.8,2,Minor
SEV901730,61562.0,Accident,East,239,68,0,4.7,1,Minor
SEV901731,8434.0,Weather,East,213,40,0,7.6,3,Moderate
SEV901732,30895.0,Weather,North,147,53,0,9.2,4,Severe
SEV901733,16586.0,Accident,Central,80,46,0,1.6,1,Minor
SEV901734,21604.0,Theft,East,103,76,0,0.9,4,Minor
SEV901735,3757.0,Fire,North,136,36,0,8.8,1,Moderate
SEV901736,17171.0,Accident,East,129,59,0,7.6,3,Minor
SEV901737,22991.0,Weather,South,159,76,1,2.7,3,Moderate
SEV901738,43928.0,Accident,Central,116,58,0,9.7,4,Moderate
SEV901739,20000.0,Fire,West,60,59,0,1.4,4,Moderate
SEV901740,10228.0,Accident,West,71,31,0,0.5,4,Minor
SEV901741,9393.0,Accident,East,74,60,0,0.7,3,Minor
SEV901742,25543.0,Weather,East,138,31,0,6.8,4,Moderate
SEV901743,25201.0,Weather,Central,67,21,1,0.6,1,Minor
SEV901744,12282.0,Weather,South,41,77,1,4.4,2,Minor
SEV901745,13233.0,Fire,West,102,72,1,5.7,2,Moderate
SEV901746,29260.0,Accident,South,58,23,0,4.0,3,Moderate
SEV901747,32977.0,Fire,East,233,27,0,9.1,4,Severe
SEV901748,18688.0,Accident,North,162,43,0,7.9,3,Moderate
SEV901749,29876.0,Theft,Central,3,66,1,6.7,4,Minor
SEV901750,3613.0,Theft,South,127,33,0,2.8,4,Minor
SEV901751,13051.0,Accident,East,97,24,0,8.0,1,Minor
SEV901752,48589.0,Theft,West,155,23,0,1.2,2,Minor
SEV901753,4999.0,Accident,West,110,58,0,2.3,3,Minor
SEV901754,15300.0,Accident,South,156,30,0,0.1,2,Minor
SEV901755,16349.0,Accident,South,204,45,0,5.6,2,Minor
SEV901756,33619.0,Fire,East,194,63,0,7.8,3,Moderate
SEV901757,8876.0,Accident,East,29,47,0,,4,Minor
SEV901758,99882.0,Liability,East,81,76,0,3.3,2,Moderate
SEV901759,87965.0,Theft,North,69,76,2,9.7,1,Severe
SEV901760,14881.0,Fire,Central,3,57,0,3.5,4,Moderate
SEV901761,41048.0,Liability,South,171,22,0,8.3,3,Minor
SEV901762,8021.0,Accident,North,40,29,0,3.0,3,Minor
SEV901763,19468.0,Accident,East,164,45,1,0.2,1,Minor
SEV901764,13479.0,Accident,South,5,45,0,0.9,4,Minor
SEV901765,5796.0,Accident,West,59,32,0,7.4,3,Moderate
SEV901766,13008.0,Liability,West,130,34,0,3.5,2,Minor
SEV901767,42443.0,Weather,Central,22,36,2,1.7,3,Severe
SEV901768,47221.0,Theft,West,37,42,0,4.7,1,Minor
SEV901769,56056.0,Accident,Central,18,48,1,4.1,1,Moderate
SEV901770,57614.0,Accident,South,80,26,2,7.3,2,Severe
SEV901771,46887.0,Theft,South,170,73,1,8.9,4,Severe
SEV901772,22725.0,Accident,North,219,73,0,0.3,4,Minor
SEV901773,10575.0,Weather,East,146,20,1,8.0,4,Severe
SEV901774,71847.0,Accident,West,140,37,0,6.8,3,Moderate
SEV901775,45252.0,Weather,South,43,26,1,1.6,2,Minor
SEV901776,29437.0,Liability,South,151,41,1,3.2,1,Minor
SEV901777,57162.0,Accident,West,42,69,0,,4,Moderate
SEV901778,13222.0,Liability,Central,158,70,2,,4,Moderate
SEV901779,20212.0,Liability,North,135,53,0,7.4,3,Minor
SEV901780,44600.0,Liability,Central,129,48,0,7.8,4,Moderate
SEV901781,6713.0,Theft,Central,24,24,0,2.7,3,Minor
SEV901782,51337.0,Accident,West,136,36,0,8.8,4,Severe
SEV901783,20192.0,Accident,East,104,36,0,3.7,2,Minor
SEV901784,9698.0,Accident,North,91,37,0,3.4,4,Minor
SEV901785,10010.0,Accident,North,197,33,1,6.8,2,Moderate
SEV901786,40763.0,Weather,South,231,34,0,6.4,1,Minor
SEV901787,25847.0,Accident,North,236,37,0,9.3,3,Moderate
SEV901788,31067.0,Accident,South,146,49,1,,4,Severe
SEV901789,25034.0,Accident,West,121,63,0,6.1,2,Minor
SEV901790,,Fire,West,150,73,1,3.5,4,Moderate
SEV901791,12681.0,Accident,West,195,73,0,4.6,4,Minor
SEV901792,6397.0,Accident,Central,47,27,1,3.1,1,Minor
SEV901793,14937.0,Accident,South,145,57,0,5.5,2,Minor
SEV901794,9765.0,Accident,North,3,18,0,2.2,1,Minor
SEV901795,87774.0,Theft,Central,179,63,1,2.9,2,Moderate
SEV901796,36534.0,Accident,South,158,21,0,7.4,2,Moderate
SEV901797,12049.0,Theft,West,234,19,0,2.3,3,Minor
SEV901798,21665.0,Theft,East,38,32,0,4.1,4,Minor
SEV901799,32901.0,Fire,Central,38,61,0,8.0,2,Moderate
SEV901800,29713.0,Theft,North,51,18,1,7.9,2,Severe
SEV901801,14052.0,Accident,South,124,50,0,4.0,3,Minor
SEV901802,41476.0,Theft,East,140,67,1,0.9,1,Minor
SEV901803,80776.0,Liability,Central,14,72,0,3.8,3,Minor
SEV901804,15627.0,Theft,West,115,39,1,5.2,3,Minor
SEV901805,6246.0,Accident,South,186,53,0,10.0,3,Moderate
SEV901806,3707.0,Weather,East,136,60,0,1.9,4,Minor
SEV901807,59006.0,Accident,Central,116,38,1,4.5,3,Severe
SEV901808,34162.0,Accident,Central,231,73,0,8.3,1,Moderate
SEV901809,11384.0,Weather,Central,209,61,0,8.4,1,Moderate
SEV901810,14356.0,Accident,South,138,39,0,4.2,1,Minor
SEV901811,23400.0,Weather,Central,79,64,1,5.1,2,Moderate
SEV901812,84065.0,Accident,South,216,60,1,4.8,2,Moderate
SEV901813,25469.0,Fire,North,32,62,0,9.5,1,Moderate
SEV901814,36262.0,Weather,West,135,39,0,3.7,4,Minor
SEV901815,56936.0,Theft,East,28,53,1,4.6,1,Moderate
SEV901816,11441.0,Weather,West,6,44,1,0.4,2,Minor
SEV901817,32361.0,Liability,North,152,69,1,7.9,2,Severe
SEV901818,6298.0,Fire,North,158,45,0,0.1,4,Minor
SEV901819,13787.0,Accident,West,206,35,0,7.6,3,Minor
SEV901820,117230.0,Liability,North,11,45,0,7.5,4,Moderate
SEV901821,38474.0,Weather,East,44,54,0,2.7,3,Minor
SEV901822,,Accident,West,79,21,0,9.4,2,Severe
SEV901823,12571.0,Accident,West,94,70,0,7.2,3,Minor
SEV901824,10266.0,Accident,East,203,30,0,3.2,3,Minor
SEV901825,10139.0,Accident,East,108,77,0,3.3,1,Minor
SEV901826,,Weather,East,26,31,0,4.8,2,Minor
SEV901827,113330.0,Fire,North,201,45,1,8.5,4,Severe
SEV901828,70720.0,Liability,North,138,61,0,7.7,2,Moderate
SEV901829,53404.0,Weather,West,20,43,0,9.2,4,Severe
SEV901830,13083.0,Fire,Central,26,42,0,6.5,4,Moderate
SEV901831,46395.0,Accident,West,192,38,1,1.8,4,Moderate
SEV901832,86246.0,Theft,South,198,41,1,5.5,3,Moderate
SEV901833,5585.0,Accident,East,214,26,0,5.2,2,Minor
SEV901834,10354.0,Accident,South,102,37,0,9.5,4,Moderate
SEV901835,64319.0,Fire,East,94,55,1,2.5,2,Severe
SEV901836,5954.0,Theft,East,160,74,0,6.7,1,Minor
SEV901837,46384.0,Liability,North,23,75,1,0.6,2,Minor
SEV901838,14051.0,Accident,North,161,42,1,9.2,3,Severe
SEV901839,67877.0,Weather,East,205,27,0,5.2,2,Moderate
SEV901840,13838.0,Accident,West,116,24,0,3.8,1,Minor
SEV901841,32643.0,Accident,East,94,50,0,1.8,2,Moderate
SEV901842,226383.0,Weather,South,193,22,0,1.5,2,Minor
SEV901843,53917.0,Liability,West,20,68,0,5.2,2,Minor
SEV901844,24438.0,Weather,East,72,56,2,4.1,3,Severe
SEV901845,9545.0,Theft,West,146,59,1,3.7,1,Minor
SEV901846,6689.0,Accident,South,189,42,0,1.2,4,Minor
SEV901847,9538.0,Weather,Central,131,24,1,5.5,2,Moderate
SEV901848,10064.0,Weather,South,91,20,2,2.0,4,Severe
SEV901849,70736.0,Weather,Central,86,44,1,5.1,3,Severe
SEV901850,15407.0,Accident,West,164,62,1,8.5,3,Moderate
SEV901851,24393.0,Accident,North,134,67,0,4.0,1,Minor
SEV901852,35438.0,Theft,East,40,39,0,3.3,1,Minor
SEV901853,33721.0,Fire,East,102,26,0,2.3,1,Minor
SEV901854,31002.0,Accident,East,161,29,0,8.0,2,Severe
SEV901855,55436.0,Fire,East,91,24,0,1.8,3,Minor
SEV901856,35099.0,Weather,East,29,67,0,4.6,1,Minor
SEV901857,21380.0,Theft,Central,61,39,1,9.1,4,Moderate
SEV901858,53937.0,Fire,North,214,34,0,9.0,3,Severe
SEV901859,19053.0,Fire,East,98,37,0,5.5,2,Minor
SEV901860,54109.0,Accident,Central,118,43,0,5.3,3,Moderate
SEV901861,9544.0,Weather,South,202,33,0,6.4,4,Moderate
SEV901862,17074.0,Accident,East,86,20,1,6.6,3,Moderate
SEV901863,7804.0,Liability,South,10,68,0,0.1,1,Minor
SEV901864,4160.0,Weather,South,153,27,0,6.8,1,Minor
SEV901865,175636.0,Accident,South,105,51,0,8.0,4,Moderate
SEV901866,20625.0,Accident,North,128,72,0,4.9,2,Minor
SEV901867,,Liability,Central,41,61,0,5.1,2,Minor
SEV901868,23152.0,Accident,Central,163,76,0,5.1,2,Minor
SEV901869,4996.0,Weather,South,2,43,0,,4,Minor
SEV901870,99171.0,Accident,South,163,64,1,5.5,3,Severe
SEV901871,8821.0,Fire,East,21,62,0,5.4,2,Moderate
SEV901872,96345.0,Liability,South,128,49,0,2.8,3,Minor
SEV901873,73426.0,Accident,Central,87,22,0,3.8,3,Minor
SEV901874,7404.0,Accident,West,171,45,0,0.8,3,Minor
SEV901875,14520.0,Fire,South,4,65,0,8.5,1,Severe
SEV901876,65258.0,Weather,West,79,46,0,8.7,3,Severe
SEV901877,39501.0,Accident,West,184,27,0,3.8,2,Minor
SEV901878,40534.0,Accident,West,226,67,0,6.9,2,Minor
SEV901879,60716.0,Fire,West,146,68,0,3.3,1,Minor
SEV901880,85428.0,Accident,East,197,40,0,1.1,1,Moderate
SEV901881,14749.0,Accident,South,22,76,0,1.9,4,Minor
SEV901882,50568.0,Liability,North,208,56,1,4.2,4,Moderate
SEV901883,6830.0,Weather,West,72,26,0,2.9,4,Minor
SEV901884,76631.0,Accident,West,214,27,0,4.7,1,Minor
SEV901885,361301.0,Fire,Central,8,24,0,7.3,1,Severe
SEV901886,9393.0,Accident,East,97,38,1,8.7,2,Severe
SEV901887,23370.0,Liability,Central,114,54,0,7.0,3,Minor
SEV901888,4984.0,Accident,South,80,42,0,5.1,3,Minor
SEV901889,13959.0,Weather,East,8,74,1,0.5,4,Severe
SEV901890,6565.0,Weather,Central,8,48,0,0.8,3,Minor
SEV901891,14321.0,Accident,South,160,69,0,3.0,3,Minor
SEV901892,50145.0,Accident,North,205,40,0,2.4,1,Minor
SEV901893,130144.0,Theft,North,120,57,1,5.2,3,Severe
SEV901894,77991.0,Weather,South,201,55,0,9.7,1,Moderate
SEV901895,55635.0,Weather,West,92,73,0,2.9,3,Minor
SEV901896,18128.0,Accident,South,135,46,0,0.1,3,Minor
SEV901897,40621.0,Liability,Central,40,43,0,7.1,3,Moderate
SEV901898,18260.0,Accident,Central,60,44,0,2.5,4,Minor
SEV901899,30132.0,Weather,North,109,48,1,1.1,3,Minor
SEV901900,11883.0,Accident,North,148,41,2,4.1,2,Moderate
SEV901901,15999.0,Accident,West,17,24,0,6.9,2,Minor
SEV901902,65521.0,Accident,North,197,46,1,0.7,1,Minor
SEV901903,9217.0,Liability,North,95,74,1,7.3,4,Severe
SEV901904,11654.0,Theft,West,213,78,2,3.5,1,Moderate
SEV901905,5783.0,Accident,North,119,65,0,5.1,2,Minor
SEV901906,12513.0,Accident,North,43,25,2,5.9,3,Severe
SEV901907,30015.0,Fire,North,100,50,0,7.5,1,Severe
SEV901908,3874.0,Theft,West,170,53,0,5.1,4,Minor
SEV901909,53541.0,Weather,East,47,39,0,7.6,4,Severe
SEV901910,19536.0,Accident,East,45,39,0,2.8,2,Minor
SEV901911,17367.0,Fire,South,58,31,0,2.9,3,Minor
SEV901912,28520.0,Accident,Central,236,21,0,6.3,2,Minor
SEV901913,25821.0,Accident,South,103,79,0,7.7,1,Moderate
SEV901914,28000.0,Liability,North,145,68,0,6.1,1,Minor
SEV901915,19916.0,Theft,West,73,36,0,5.4,1,Minor
SEV901916,17800.0,Theft,North,176,27,0,0.6,2,Minor
SEV901917,21787.0,Weather,East,91,30,1,0.0,4,Moderate
SEV901918,37069.0,Weather,South,131,51,0,1.9,3,Minor
SEV901919,29487.0,Weather,North,147,38,0,8.3,1,Moderate
SEV901920,86583.0,Theft,North,125,53,0,10.0,1,Moderate
SEV901921,30246.0,Liability,East,198,43,0,2.1,3,Minor
SEV901922,12389.0,Liability,East,119,26,0,3.8,4,Minor
SEV901923,28005.0,Theft,East,138,63,0,6.0,4,Moderate
SEV901924,9616.0,Accident,North,94,38,0,0.5,3,Minor
SEV901925,72783.0,Accident,North,215,65,1,0.0,2,Minor
SEV901926,8305.0,Accident,North,54,44,0,7.1,3,Moderate
SEV901927,22619.0,Liability,East,187,29,0,1.0,2,Minor
SEV901928,,Liability,West,3,66,1,1.9,3,Minor
SEV901929,7457.0,Accident,West,36,76,0,5.3,1,Minor
SEV901930,3246.0,Fire,West,124,63,0,7.4,2,Minor
SEV901931,25674.0,Accident,North,56,22,0,0.8,1,Minor
SEV901932,314116.0,Fire,West,170,50,1,7.9,2,Severe
SEV901933,8591.0,Fire,South,40,27,0,2.1,1,Minor
SEV901934,33083.0,Accident,West,39,42,2,8.4,4,Severe
SEV901935,62345.0,Weather,North,118,32,0,2.0,3,Minor
SEV901936,12603.0,Theft,North,139,42,0,7.8,4,Moderate
SEV901937,8699.0,Accident,West,169,42,1,6.7,2,Moderate
SEV901938,31287.0,Liability,South,82,61,0,6.4,4,Moderate
SEV901939,7235.0,Theft,East,159,73,0,2.2,4,Minor
SEV901940,10343.0,Accident,Central,57,28,0,4.4,4,Minor
SEV901941,28044.0,Liability,North,214,39,0,9.0,2,Moderate
SEV901942,37970.0,Theft,North,47,70,0,1.0,2,Minor
SEV901943,26838.0,Fire,East,228,24,0,1.6,3,Minor
SEV901944,88666.0,Theft,North,159,35,0,8.0,4,Severe
SEV901945,9044.0,Weather,East,201,45,0,0.8,2,Minor
SEV901946,20581.0,Accident,West,8,55,0,1.0,1,Minor
SEV901947,14932.0,Liability,West,183,18,0,4.4,3,Minor
SEV901948,14476.0,Theft,West,133,42,0,4.7,2,Minor
SEV901949,13448.0,Liability,West,107,33,0,7.8,1,Minor
SEV901950,6905.0,Accident,North,208,37,1,0.7,4,Minor
SEV901951,9195.0,Liability,Central,5,39,0,1.6,3,Minor
SEV901952,42306.0,Theft,South,121,64,0,0.0,1,Minor
SEV901953,49786.0,Accident,Central,169,77,0,4.6,2,Minor
SEV901954,35053.0,Weather,East,174,37,1,4.8,4,Moderate
SEV901955,64004.0,Accident,North,5,23,1,3.2,3,Minor
SEV901956,20585.0,Fire,South,5,34,0,7.7,1,Moderate
SEV901957,21853.0,Fire,South,118,32,0,6.0,2,Moderate
SEV901958,7453.0,Fire,East,89,39,1,2.0,4,Moderate
SEV901959,6549.0,Fire,West,98,61,0,4.8,2,Minor
SEV901960,18326.0,Theft,Central,218,32,0,2.1,4,Minor
SEV901961,119588.0,Accident,Central,17,58,0,7.9,2,Moderate
SEV901962,11805.0,Fire,Central,198,31,0,6.1,1,Minor
SEV901963,84177.0,Weather,Central,176,37,0,3.1,4,Minor
SEV901964,7099.0,Accident,West,158,45,1,8.8,3,Severe
SEV901965,5750.0,Fire,Central,164,27,0,7.4,2,Minor
SEV901966,16654.0,Weather,West,10,35,2,2.4,4,Severe
SEV901967,17504.0,Accident,North,219,67,0,0.7,1,Minor
SEV901968,20895.0,Accident,North,223,22,0,2.3,4,Minor
SEV901969,37829.0,Accident,East,55,30,1,4.2,4,Moderate
SEV901970,34846.0,Weather,North,98,49,0,5.7,3,Minor
SEV901971,3273.0,Weather,South,95,54,1,5.3,3,Moderate
SEV901972,17838.0,Theft,South,189,62,0,1.0,1,Minor
SEV901973,113077.0,Liability,East,13,68,0,0.1,1,Minor
SEV901974,24175.0,Accident,North,172,29,0,0.7,4,Minor
SEV901975,9413.0,Weather,West,237,39,0,10.0,4,Severe
SEV901976,43996.0,Liability,Central,196,33,1,2.8,4,Moderate
SEV901977,21787.0,Accident,Central,129,44,0,9.3,1,Moderate
SEV901978,24905.0,Accident,East,221,72,0,1.5,3,Minor
SEV901979,40338.0,Accident,West,22,57,0,,3,Minor
SEV901980,12751.0,Weather,East,2,48,0,8.3,2,Minor
SEV901981,34425.0,Accident,North,164,27,1,2.4,3,Minor
SEV901982,49304.0,Fire,West,57,42,0,1.1,2,Moderate
SEV901983,17835.0,Weather,East,227,35,0,3.3,4,Minor
SEV901984,35983.0,Weather,South,148,35,2,3.9,3,Moderate
SEV901985,22375.0,Accident,East,210,35,0,,3,Minor
SEV901986,63620.0,Accident,West,33,26,0,0.2,2,Minor
SEV901987,9832.0,Accident,East,56,19,1,2.2,4,Minor
SEV901988,17938.0,Accident,East,172,18,0,2.7,3,Minor
SEV901989,6688.0,Accident,East,28,38,0,4.5,2,Minor
SEV901990,6085.0,Liability,South,89,63,0,7.0,3,Minor
SEV901991,13485.0,Accident,South,41,53,0,9.8,4,Moderate
SEV901992,21951.0,Weather,South,121,26,1,4.6,3,Moderate
SEV901993,12218.0,Weather,North,106,35,0,,3,Moderate
SEV901994,33974.0,Accident,North,41,61,0,9.4,3,Moderate
SEV901995,56441.0,Accident,South,167,76,0,4.7,2,Moderate
SEV901996,19133.0,Accident,East,125,51,0,3.5,1,Minor
SEV901997,23226.0,Weather,West,77,70,0,3.9,2,Minor
SEV901998,40474.0,Accident,West,1,23,1,2.8,2,Minor
SEV901999,16753.0,Accident,East,107,65,1,2.5,1,Minor
SEV902000,34631.0,Liability,East,210,47,1,4.0,4,Moderate
SEV902001,31235.0,Fire,Central,118,65,2,8.8,3,Severe
SEV902002,9755.0,Theft,West,235,42,1,0.8,3,Minor
SEV902003,17246.0,Liability,Central,159,24,0,0.5,1,Minor
SEV902004,27895.0,Theft,Central,27,34,0,2.9,1,Minor
SEV902005,98492.0,Fire,North,176,71,0,6.6,1,Moderate
SEV902006,38623.0,Fire,North,36,20,0,1.3,1,Minor
SEV902007,36015.0,Theft,South,47,51,0,2.4,3,Minor
SEV902008,11547.0,Liability,South,92,77,1,0.2,4,Minor
SEV902009,16540.0,Accident,North,58,33,1,7.6,2,Severe
SEV902010,,Accident,North,95,27,2,0.9,1,Severe
SEV902011,76945.0,Accident,South,129,20,0,1.2,4,Minor
SEV902012,14206.0,Theft,North,155,34,0,3.5,1,Minor
SEV902013,22203.0,Accident,North,120,65,0,5.7,3,Moderate
SEV902014,31484.0,Accident,East,158,59,0,0.4,1,Minor
SEV902015,20593.0,Weather,Central,208,62,1,6.0,1,Minor
SEV902016,24838.0,Theft,West,112,18,0,0.6,3,Minor
SEV902017,98678.0,Fire,South,186,42,0,7.0,4,Moderate
SEV902018,53962.0,Accident,North,86,73,0,7.1,1,Moderate
SEV902019,45456.0,Accident,West,109,63,1,6.4,1,Moderate
SEV902020,11195.0,Liability,North,180,30,0,7.3,1,Minor
SEV902021,15757.0,Accident,East,71,39,0,0.1,4,Minor
SEV902022,17422.0,Accident,South,123,79,0,2.1,4,Minor
SEV902023,22310.0,Theft,East,42,65,1,9.3,3,Severe
SEV902024,39709.0,Accident,East,77,65,0,,4,Moderate
SEV902025,53210.0,Accident,East,23,24,0,7.6,1,Moderate
SEV902026,27643.0,Weather,West,33,72,0,9.8,1,Severe
SEV902027,,Weather,East,199,76,0,6.7,2,Minor
SEV902028,6870.0,Weather,West,18,67,0,0.1,3,Minor
SEV902029,13780.0,Accident,Central,178,35,1,0.4,3,Minor
SEV902030,16309.0,Accident,West,196,34,0,4.8,1,Minor
SEV902031,20564.0,Accident,East,129,25,0,4.5,4,Minor
SEV902032,23671.0,Accident,East,227,47,0,2.4,3,Minor
SEV902033,34124.0,Weather,Central,79,78,0,9.8,1,Severe
SEV902034,29788.0,Accident,South,212,57,0,6.2,2,Moderate
SEV902035,24268.0,Accident,North,89,62,0,6.5,4,Minor
SEV902036,20092.0,Liability,North,146,30,0,7.5,3,Minor
SEV902037,70447.0,Weather,East,222,41,0,6.6,3,Moderate
SEV902038,14564.0,Accident,Central,121,30,1,7.0,3,Moderate
SEV902039,110190.0,Accident,South,40,35,0,5.3,2,Moderate
SEV902040,85623.0,Accident,East,69,44,0,5.1,2,Moderate
SEV902041,66394.0,Accident,South,82,33,1,1.1,1,Moderate
SEV902042,56361.0,Accident,Central,132,51,0,6.7,3,Moderate
SEV902043,3562.0,Accident,East,55,29,0,4.3,3,Minor
SEV902044,50170.0,Accident,West,184,34,1,3.1,4,Severe
SEV902045,8448.0,Accident,North,185,37,0,5.0,3,Moderate
SEV902046,46978.0,Accident,Central,25,35,0,5.4,2,Minor
SEV902047,22799.0,Weather,South,98,30,1,8.7,2,Moderate
SEV902048,51704.0,Accident,North,132,19,0,8.9,3,Moderate
SEV902049,2052.0,Fire,North,77,58,1,3.8,2,Minor
SEV902050,43844.0,Liability,East,93,44,0,9.6,2,Moderate
SEV902051,5922.0,Fire,East,73,71,0,4.3,1,Minor
SEV902052,118526.0,Weather,Central,174,74,0,4.9,3,Moderate
SEV902053,80660.0,Accident,South,119,31,1,9.1,4,Severe
SEV902054,55907.0,Accident,East,208,23,1,7.2,3,Moderate
SEV902055,89633.0,Accident,West,115,75,1,3.5,4,Moderate
SEV902056,35368.0,Weather,North,59,40,0,6.7,1,Minor
SEV902057,20559.0,Accident,South,126,59,0,,1,Minor
SEV902058,,Accident,Central,25,71,0,9.1,3,Moderate
SEV902059,26665.0,Theft,South,104,36,0,9.1,3,Moderate
SEV902060,,Accident,East,51,52,0,8.3,1,Minor
SEV902061,88290.0,Accident,East,196,71,1,4.6,2,Moderate
SEV902062,22345.0,Weather,Central,16,31,1,4.6,3,Moderate
SEV902063,49868.0,Accident,West,108,55,0,6.0,4,Moderate
SEV902064,44993.0,Accident,Central,154,42,1,8.4,1,Moderate
SEV902065,22686.0,Liability,North,46,57,0,0.7,2,Minor
SEV902066,26201.0,Theft,South,71,54,1,6.3,2,Moderate
SEV902067,20511.0,Accident,Central,226,63,0,9.2,3,Minor
SEV902068,35014.0,Accident,North,223,57,1,5.1,4,Severe
SEV902069,16865.0,Weather,South,87,31,1,6.7,4,Severe
SEV902070,9660.0,Liability,South,166,75,1,8.8,2,Moderate
SEV902071,39610.0,Weather,East,169,42,1,0.6,4,Minor
SEV902072,8398.0,Accident,South,27,47,1,3.9,1,Moderate
SEV902073,14483.0,Accident,West,233,25,1,,3,Minor
SEV902074,22370.0,Theft,West,152,36,0,3.0,1,Minor
SEV902075,21173.0,Weather,South,234,69,1,3.2,3,Moderate
SEV902076,22496.0,Theft,West,74,18,0,2.8,4,Moderate
SEV902077,30056.0,Weather,North,107,29,0,2.6,1,Minor
SEV902078,32251.0,Accident,North,26,49,1,4.8,2,Moderate
SEV902079,26060.0,Accident,North,75,21,0,0.1,1,Minor
SEV902080,45375.0,Weather,North,220,20,0,8.1,1,Moderate
SEV902081,52660.0,Theft,North,191,52,1,1.0,2,Minor
SEV902082,9371.0,Accident,West,144,62,0,5.9,2,Minor
SEV902083,7028.0,Accident,West,164,56,3,4.8,4,Severe
SEV902084,17982.0,Accident,North,8,46,0,6.9,2,Minor
SEV902085,11405.0,Accident,Central,221,52,0,3.4,1,Minor
SEV902086,30554.0,Accident,Central,33,38,0,8.9,1,Moderate
SEV902087,58644.0,Accident,North,173,28,1,3.9,3,Minor
SEV902088,44338.0,Fire,East,60,33,0,1.9,2,Moderate
