customer_id,age,annual_income,family_size,num_dependents,owns_home,owns_vehicle,risk_appetite,existing_life_policy,region,recommended_products
PRD600347,25.0,357407.0,2,1,1,0,Medium,0,Central,Home|Life|Health
PRD600348,62.0,425214.0,3,3,0,0,Medium,0,North,Life
PRD600349,,345905.0,4,2,1,1,High,0,Central,Auto|Life|Health
PRD600350,50.0,483320.0,2,0,0,1,Medium,0,West,Investment
PRD600351,52.0,905529.0,4,2,0,1,High,0,East,Auto|Life|Health|Travel|Investment
PRD600352,74.0,571692.0,3,1,0,1,High,0,West,Auto|Life|Health|Travel
PRD600353,57.0,714509.0,2,2,1,1,Low,1,South,Auto|Home|Health
PRD600354,50.0,434439.0,1,1,1,1,High,1,Central,Auto|Investment
PRD600355,44.0,430441.0,1,0,0,0,Low,0,North,Auto|Health
PRD600356,56.0,297325.0,3,3,0,1,Medium,1,South,Auto|Life
PRD600357,48.0,974010.0,4,2,0,1,Low,0,North,Auto|Life|Travel|Investment
PRD600358,56.0,502812.0,1,0,0,0,Medium,1,North,Home|Travel
PRD600359,63.0,523619.0,4,3,0,1,Low,1,Central,Auto
PRD600360,66.0,262347.0,2,0,1,1,Medium,1,South,Home|Health|Travel
PRD600361,26.0,2164768.0,4,2,1,1,High,1,North,Auto|Home|Travel|Investment
PRD600362,40.0,439518.0,3,2,1,1,Low,1,Central,Auto|Home|Life|Health|Investment
PRD600363,49.0,1109679.0,2,2,1,1,Medium,0,West,Home|Life|Health|Travel
PRD600364,42.0,369374.0,3,1,1,1,High,1,North,Auto
PRD600365,43.0,487734.0,1,0,0,1,Medium,0,North,Auto|Health|Investment
PRD600366,21.0,312905.0,1,1,0,0,Low,0,North,Home|Investment
PRD600367,25.0,1541755.0,1,1,1,1,High,1,East,Home|Life|Health
PRD600368,64.0,172280.0,1,0,1,1,Medium,0,West,Auto|Home|Life|Investment
PRD600369,42.0,,2,2,0,0,Medium,0,West,Life
PRD600370,,466489.0,2,1,0,0,Low,0,East,Life|Health
PRD600371,22.0,501051.0,4,3,1,1,High,0,West,Auto|Home|Life|Health
PRD600372,44.0,902970.0,1,1,1,1,Low,0,South,Auto|Home|Life
PRD600373,64.0,358062.0,1,1,1,1,Medium,0,West,Auto|Life
PRD600374,,797167.0,5,3,0,0,Medium,0,Central,Life|Travel|Investment
PRD600375,68.0,141618.0,5,4,1,1,High,0,North,Home|Life|Health
PRD600376,34.0,257409.0,1,0,0,1,Medium,0,East,Auto|Life|Health
PRD600377,41.0,308160.0,3,1,1,0,Medium,1,East,Home|Life|Health|Investment
PRD600378,52.0,906117.0,2,2,0,0,Medium,0,Central,Health|Travel
PRD600379,62.0,295464.0,1,1,1,1,Low,0,South,Auto|Home|Investment
PRD600380,52.0,520454.0,3,2,1,1,Medium,0,West,Home|Life|Investment
PRD600381,54.0,471954.0,2,2,1,0,Medium,1,North,Life
PRD600382,43.0,432211.0,2,2,1,1,High,1,East,Travel|Investment
PRD600383,,293091.0,2,2,1,1,Medium,0,East,Auto|Home
PRD600384,63.0,799677.0,5,4,0,1,Low,0,West,Auto|Life|Health
PRD600385,59.0,232696.0,2,1,1,0,Medium,1,West,Home|Life|Health
PRD600386,51.0,396583.0,3,3,1,1,Medium,0,North,Auto|Home|Life
PRD600387,40.0,692705.0,5,5,1,1,Low,1,Central,Auto|Home|Life|Travel|Investment
PRD600388,30.0,,1,1,0,1,Medium,0,East,Auto|Home|Life|Health
PRD600389,72.0,266424.0,4,4,0,0,Low,0,Central,Life|Health|Investment
PRD600390,62.0,582071.0,3,1,1,0,Low,1,North,Home|Health
PRD600391,50.0,744354.0,5,4,1,1,Low,1,East,Auto|Health|Travel|Investment
PRD600392,29.0,1136037.0,4,2,1,0,Medium,1,East,Home|Life|Health|Travel|Investment
PRD600393,66.0,496915.0,4,2,0,1,Medium,1,North,Auto|Life|Health
PRD600394,60.0,434262.0,2,0,1,1,Low,0,West,Auto|Home
PRD600395,40.0,376602.0,1,0,1,1,Medium,0,North,Travel
PRD600396,45.0,564724.0,1,1,1,1,High,1,South,Home|Life|Travel
PRD600397,25.0,309275.0,3,2,1,1,Low,0,Central,Auto|Home|Life|Travel
PRD600398,44.0,777894.0,2,2,1,1,Medium,1,Central,Home|Life
PRD600399,49.0,230691.0,1,0,1,1,Low,1,West,Auto|Home|Travel|Investment
PRD600400,66.0,993424.0,5,3,1,1,Medium,0,Central,Auto|Home|Health
PRD600401,38.0,1594043.0,1,0,0,0,Low,1,West,Investment
PRD600402,67.0,180084.0,3,3,1,1,High,1,South,Home|Life
PRD600403,40.0,481110.0,5,4,1,1,High,0,West,Home|Life|Health|Investment
PRD600404,51.0,746776.0,5,3,0,1,Medium,0,East,Auto|Investment
PRD600405,58.0,442084.0,1,1,1,1,Medium,0,North,Auto|Home|Life
PRD600406,65.0,360854.0,3,3,1,1,High,0,East,Auto|Travel
PRD600407,62.0,377013.0,3,1,1,1,High,0,East,Auto|Life|Health|Travel|Investment
PRD600408,27.0,214581.0,3,3,1,1,Medium,0,West,Auto|Home|Life
PRD600409,50.0,469142.0,3,2,1,1,Low,1,East,Life
PRD600410,38.0,558807.0,3,3,1,1,Low,0,Central,Auto|Home|Life|Investment
PRD600411,53.0,466287.0,5,3,0,1,Medium,1,Central,Life|Health
PRD600412,66.0,242313.0,2,1,0,1,High,0,East,Auto|Investment
PRD600413,71.0,704883.0,4,4,1,1,High,1,East,Auto|Home|Life|Travel
PRD600414,52.0,300386.0,3,2,1,1,Medium,0,South,Auto|Home|Life
PRD600415,74.0,771762.0,1,0,0,0,Medium,0,South,Auto|Home|Life|Health|Investment
PRD600416,38.0,479626.0,4,3,1,0,High,0,West,Home|Life|Travel|Investment
PRD600417,48.0,369766.0,5,5,1,1,Medium,1,West,Home|Health
PRD600418,73.0,370691.0,3,3,1,1,High,0,West,Auto|Life|Health
PRD600419,65.0,,3,3,1,1,Low,0,West,Auto
PRD600420,40.0,157847.0,4,3,1,1,Medium,0,North,Home|Life|Health|Investment
PRD600421,49.0,198234.0,2,2,0,1,Medium,0,East,Auto|Health
PRD600422,38.0,940824.0,5,4,1,0,Low,0,North,Auto|Life|Health|Investment
PRD600423,24.0,412153.0,3,1,0,1,High,0,Central,Auto|Life|Travel
PRD600424,46.0,603761.0,4,4,0,1,Medium,0,North,Auto|Life|Investment
PRD600425,57.0,734999.0,2,2,1,1,Medium,0,East,Auto|Home|Health|Travel|Investment
PRD600426,34.0,377443.0,3,2,1,1,High,1,Central,Health
PRD600427,66.0,302849.0,1,1,0,1,High,0,Central,Life|Travel
PRD600428,72.0,536002.0,4,3,0,1,Medium,1,North,Auto|Home|Health|Investment
PRD600429,35.0,350378.0,2,1,0,1,Low,0,West,Auto|Life
PRD600430,36.0,741286.0,1,1,0,0,Low,0,South,Investment
PRD600431,34.0,806616.0,1,0,1,1,Low,0,East,Auto|Home
PRD600432,27.0,301377.0,5,5,1,1,High,0,Central,Auto|Home|Life
PRD600433,54.0,410709.0,4,2,0,1,Medium,0,North,Auto
PRD600434,55.0,415650.0,3,3,1,1,Low,0,North,Investment
PRD600435,63.0,229585.0,5,4,0,1,Medium,0,North,Auto|Health|Travel
PRD600436,22.0,215513.0,1,0,0,1,Low,0,South,Auto|Investment
PRD600437,42.0,362689.0,2,2,0,1,Medium,0,Central,Auto|Health|Travel
PRD600438,52.0,351111.0,5,4,1,1,Medium,1,West,Home|Life
PRD600439,71.0,167978.0,5,4,1,1,Low,0,Central,Auto|Home|Life|Health
PRD600440,,420025.0,3,3,1,1,Low,1,South,Auto|Health|Travel
PRD600441,70.0,533881.0,5,3,1,1,Medium,0,West,Auto|Home|Life
PRD600442,41.0,371054.0,3,2,0,1,Medium,1,North,Auto|Home|Life|Travel|Investment
PRD600443,41.0,842961.0,4,2,1,1,Medium,1,North,Auto|Home|Health|Travel
PRD600444,68.0,344779.0,2,1,1,1,High,1,Central,Home
PRD600445,30.0,593880.0,3,3,0,1,Low,0,West,Auto|Home|Life
PRD600446,36.0,987858.0,5,3,0,1,Low,0,East,Investment
PRD600447,30.0,328120.0,3,2,0,1,Medium,0,West,Auto|Life|Health
PRD600448,69.0,596004.0,5,3,1,1,Medium,0,South,Auto|Home|Health|Investment
PRD600449,29.0,334109.0,4,4,0,1,Medium,0,South,Auto|Health
PRD600450,68.0,,1,0,1,1,Medium,0,South,Auto|Home|Health|Investment
PRD600451,71.0,557103.0,1,0,1,1,Medium,1,South,Auto|Home|Life
PRD600452,45.0,482201.0,4,4,0,1,Medium,1,East,Auto|Home|Life
PRD600453,44.0,1274456.0,3,3,0,1,Medium,1,Central,Auto|Life|Travel
PRD600454,64.0,921391.0,5,4,1,0,Medium,0,North,Home|Life|Health
PRD600455,33.0,368478.0,5,5,1,1,Medium,0,South,Life
PRD600456,25.0,652933.0,4,3,0,0,Low,0,West,Home|Life|Health
PRD600457,66.0,752339.0,5,3,0,0,High,1,North,Home|Life|Health|Travel|Investment
PRD600458,65.0,188088.0,3,1,1,0,Medium,0,East,Home|Life
PRD600459,32.0,267792.0,5,3,1,1,Low,1,South,Home|Investment
PRD600460,33.0,464980.0,4,4,1,1,Low,1,West,Auto|Home|Travel
PRD600461,61.0,538445.0,1,1,1,1,Medium,0,Central,Auto|Home|Life|Health
PRD600462,45.0,243640.0,2,2,1,0,Low,0,South,Auto|Home|Health
PRD600463,56.0,624425.0,5,4,1,1,Medium,0,North,Auto|Home
PRD600464,25.0,382971.0,5,5,1,1,High,0,West,Auto|Life|Health
PRD600465,39.0,363418.0,4,2,0,1,Low,0,Central,Life|Health
PRD600466,64.0,803905.0,1,0,1,1,Low,1,North,Auto|Home|Travel|Investment
PRD600467,44.0,611475.0,4,2,1,1,Low,0,Central,Life|Health|Investment
PRD600468,35.0,883257.0,5,3,1,1,Low,1,North,Auto|Home|Life|Health
PRD600469,33.0,436215.0,2,1,0,1,Medium,1,East,Auto|Travel|Investment
PRD600470,31.0,407392.0,5,5,0,0,High,0,West,Life
PRD600471,65.0,216376.0,2,1,0,1,Low,0,West,Life|Health
PRD600472,40.0,650683.0,5,4,1,1,Medium,1,Central,Auto|Home|Life|Health
PRD600473,47.0,539868.0,1,1,0,1,Low,0,East,Life|Investment
PRD600474,73.0,380595.0,4,3,1,1,Low,0,West,Auto|Home|Life|Health
PRD600475,24.0,334882.0,4,3,1,1,Medium,0,East,Auto|Home
PRD600476,43.0,603562.0,4,4,1,0,Low,0,South,Home|Life|Travel
PRD600477,53.0,313274.0,3,1,0,1,Low,1,North,Auto|Health|Investment
PRD600478,50.0,307499.0,1,0,1,1,Medium,0,East,Auto|Home|Life|Health
PRD600479,33.0,155080.0,4,3,1,1,Low,0,South,Auto|Life|Travel
PRD600480,24.0,223317.0,4,3,1,1,Low,1,West,Auto|Home|Life|Health
PRD600481,30.0,556584.0,2,0,1,0,Low,1,East,Home
PRD600482,33.0,336382.0,4,4,1,0,High,0,North,Home|Life|Travel
PRD600483,21.0,1117006.0,3,1,0,1,High,0,West,Auto|Life|Travel|Investment
PRD600484,31.0,468523.0,4,4,0,1,High,1,West,Auto|Travel
PRD600485,53.0,948983.0,1,1,1,0,Medium,1,Central,Auto|Home|Travel
PRD600486,36.0,,1,0,1,1,Low,1,East,Auto|Home|Life|Health|Investment
PRD600487,31.0,979709.0,2,0,1,1,Low,0,Central,Home|Life|Investment
PRD600488,68.0,228202.0,3,3,1,1,Low,0,North,Life
PRD600489,31.0,881389.0,4,3,0,1,High,0,South,Auto|Life|Health|Investment
PRD600490,46.0,661377.0,5,5,1,0,High,0,East,Home|Life
PRD600491,32.0,374693.0,2,1,1,1,Medium,1,North,Auto|Home
PRD600492,65.0,1577241.0,2,2,0,0,High,0,Central,Life|Health|Travel|Investment
PRD600493,50.0,177246.0,2,0,1,0,Medium,1,North,Life
PRD600494,,360977.0,3,1,0,1,Low,0,East,Life|Travel
PRD600495,48.0,692835.0,4,4,1,1,Low,0,North,Auto|Home|Life|Health|Travel
PRD600496,41.0,460131.0,1,0,1,1,Medium,0,North,Life|Health|Travel
PRD600497,37.0,236555.0,3,3,0,1,Low,1,South,Auto|Health
PRD600498,29.0,198729.0,2,2,1,1,Low,1,Central,Auto|Home|Life|Health
PRD600499,51.0,270588.0,5,3,0,1,Low,0,South,Auto|Home
PRD600500,,579499.0,1,0,0,1,Low,0,Central,Travel
PRD600501,36.0,628131.0,4,2,0,1,Medium,0,North,Auto
PRD600502,55.0,329263.0,5,5,1,1,Medium,0,Central,Home|Life|Health
PRD600503,58.0,1196455.0,5,4,0,0,Medium,0,South,Home|Life|Health|Travel
PRD600504,21.0,307048.0,1,1,1,1,High,0,South,Auto|Life
PRD600505,,390615.0,4,2,0,1,Medium,1,East,Life
PRD600506,51.0,1302124.0,5,4,0,1,Medium,0,East,Life|Health|Travel
PRD600507,32.0,552350.0,2,1,1,1,Medium,0,South,Auto
PRD600508,28.0,1415205.0,4,4,0,0,Low,0,East,Home|Life|Health|Travel|Investment
PRD600509,51.0,88357.0,2,0,1,1,High,0,South,Auto|Home
PRD600510,53.0,356546.0,5,4,1,1,High,0,West,Auto|Life|Health|Travel
PRD600511,33.0,599489.0,1,0,1,1,High,1,West,Auto|Home
PRD600512,63.0,176323.0,3,2,1,0,Medium,0,East,Life
PRD600513,47.0,751596.0,1,0,1,1,High,1,Central,Auto|Home|Investment
PRD600514,29.0,1589210.0,4,4,1,1,Medium,1,South,Auto|Home|Investment
PRD600515,29.0,336370.0,1,1,0,1,Low,0,West,Auto|Life|Investment
PRD600516,66.0,464957.0,2,2,0,0,Low,0,North,Life
PRD600517,74.0,687181.0,5,3,0,0,Low,0,West,Travel|Investment
PRD600518,34.0,344414.0,1,0,1,1,Low,0,Central,Auto|Home
PRD600519,41.0,446365.0,3,3,1,1,Low,1,South,Auto|Home|Life
PRD600520,69.0,454773.0,2,2,0,1,Medium,0,West,Auto|Life
PRD600521,72.0,293866.0,4,2,0,1,Medium,0,North,Auto|Home|Life
PRD600522,35.0,360808.0,5,5,0,1,Low,1,Central,Auto|Life|Travel|Investment
PRD600523,30.0,506802.0,1,1,1,1,Medium,0,East,Auto|Life
PRD600524,35.0,403041.0,1,0,1,0,Medium,0,Central,Home|Travel
PRD600525,31.0,,2,0,1,0,High,0,North,Auto|Home|Travel
PRD600526,25.0,665842.0,3,3,0,1,High,1,East,Auto
PRD600527,49.0,669466.0,4,2,1,0,Low,0,West,Home
PRD600528,22.0,657126.0,4,4,0,1,Medium,1,West,Auto|Life
PRD600529,63.0,652220.0,2,1,0,1,Medium,1,Central,Auto|Investment
PRD600530,50.0,683097.0,2,2,0,0,High,0,Central,Home|Health|Investment
PRD600531,33.0,473053.0,1,0,1,0,Medium,0,West,Investment
PRD600532,38.0,300970.0,5,3,0,0,Low,0,Central,Auto|Life
PRD600533,25.0,1963082.0,3,1,0,1,Medium,0,Central,Auto|Home|Life|Health|Travel
PRD600534,29.0,286187.0,5,3,1,0,Medium,0,West,Auto|Life|Health
PRD600535,58.0,1216582.0,4,4,1,1,Low,0,North,Auto|Home|Travel
PRD600536,73.0,554350.0,5,5,0,1,Medium,0,West,Auto|Health
PRD600537,45.0,1160724.0,1,0,1,1,Medium,0,West,Auto|Home|Life|Health|Investment
PRD600538,43.0,699241.0,4,2,0,1,High,1,Central,Auto|Home|Investment
PRD600539,56.0,367825.0,5,4,1,1,Low,0,West,Auto|Home|Life
PRD600540,28.0,596641.0,3,3,1,1,High,0,North,Auto|Home|Life
PRD600541,56.0,577960.0,2,1,1,0,Medium,1,North,Life|Investment
PRD600542,37.0,135542.0,3,3,1,0,Low,0,West,Auto|Home|Travel
PRD600543,35.0,119877.0,5,3,1,1,Low,1,Central,Auto|Life
PRD600544,55.0,1827468.0,1,0,0,0,Low,0,West,Auto|Home
PRD600545,46.0,1029696.0,4,4,1,1,Medium,0,East,Auto|Home|Life|Investment
PRD600546,58.0,1593182.0,3,1,1,0,Low,1,South,Auto|Home|Health
PRD600547,29.0,799427.0,3,2,1,0,High,0,Central,Auto|Home|Life|Travel|Investment
PRD600548,62.0,267253.0,4,4,1,1,High,0,South,Auto|Home|Life|Health|Travel
PRD600549,54.0,2100131.0,3,2,0,1,Medium,1,West,Auto|Life|Travel|Investment
PRD600550,69.0,434925.0,1,0,1,1,Low,1,North,Auto|Investment
PRD600551,64.0,929752.0,2,1,1,0,Medium,0,North,Home|Life|Travel
PRD600552,37.0,305349.0,5,5,0,1,Low,0,East,Life|Travel
PRD600553,51.0,270331.0,5,4,1,0,High,0,East,Auto|Home|Health|Investment
PRD600554,59.0,364648.0,1,1,0,0,High,1,East,Life
PRD600555,36.0,511131.0,1,0,1,1,Low,0,East,Auto|Home|Life|Travel
PRD600556,37.0,434661.0,5,5,0,1,Medium,1,South,Auto|Health|Investment
PRD600557,41.0,469784.0,1,0,0,1,Medium,0,South,Auto
PRD600558,27.0,475555.0,5,3,0,1,High,0,South,Auto|Home|Health
PRD600559,58.0,341582.0,4,3,1,1,Medium,0,North,Health
PRD600560,67.0,197316.0,3,2,0,0,Low,0,North,Life|Investment
PRD600561,48.0,812708.0,5,4,1,1,Low,1,North,Auto|Home|Life|Investment
PRD600562,47.0,487543.0,2,0,1,1,Medium,0,East,Home|Life|Travel|Investment
PRD600563,69.0,349531.0,4,2,1,1,Low,0,East,Auto|Home
PRD600564,29.0,318241.0,3,1,0,0,Low,1,North,Life
PRD600565,34.0,1276526.0,5,5,0,1,Low,0,West,Auto|Home|Investment
PRD600566,72.0,374192.0,4,4,0,1,Low,0,East,Life|Health|Travel|Investment
PRD600567,59.0,854124.0,1,0,1,1,High,1,North,Auto|Travel|Investment
PRD600568,,350967.0,1,0,0,1,Medium,0,North,Auto|Life|Health|Investment
PRD600569,26.0,551113.0,1,0,0,1,Medium,0,East,Auto|Life
PRD600570,27.0,560320.0,4,3,0,1,Medium,0,Central,Home|Travel
PRD600571,45.0,265035.0,5,3,0,0,Medium,1,West,Auto|Life
PRD600572,50.0,375472.0,4,4,0,1,Medium,0,South,Auto|Investment
PRD600573,,389836.0,2,1,1,0,Medium,0,East,Home|Life|Health|Travel
PRD600574,64.0,152191.0,1,1,1,1,Medium,0,North,Auto|Health
PRD600575,38.0,199264.0,2,2,1,1,High,0,East,Auto|Health
PRD600576,34.0,655029.0,3,2,0,0,Medium,0,West,Home|Life
PRD600577,70.0,3137207.0,2,2,0,1,Low,0,North,Health|Travel|Investment
PRD600578,24.0,870193.0,2,2,1,1,Medium,0,Central,Home|Health|Investment
PRD600579,56.0,506750.0,5,3,1,0,Medium,1,West,Home|Health|Travel
PRD600580,44.0,571725.0,1,0,0,1,Low,1,Central,Auto
PRD600581,27.0,1059453.0,2,1,0,1,Low,0,South,Auto|Life|Investment
PRD600582,25.0,452591.0,5,5,1,1,Medium,0,West,Auto|Home|Health
PRD600583,29.0,1063081.0,2,1,0,1,Low,0,North,Auto|Life|Travel
PRD600584,22.0,422146.0,1,0,0,1,Low,1,North,Auto|Home|Investment
PRD600585,26.0,721012.0,1,0,1,1,High,0,Central,Auto|Home
PRD600586,36.0,221887.0,5,3,0,0,Low,0,West,Life|Health
PRD600587,55.0,194554.0,4,3,1,0,Medium,0,Central,Auto|Home|Life
PRD600588,36.0,368024.0,3,2,1,0,Low,0,Central,Travel
PRD600589,36.0,431095.0,4,4,0,1,Low,0,North,Auto|Life|Investment
PRD600590,68.0,1288535.0,4,3,0,0,Low,0,North,Life
PRD600591,50.0,326678.0,4,3,1,0,High,1,South,Auto|Life|Health|Travel
PRD600592,49.0,483017.0,3,2,0,1,Low,0,North,Auto|Home|Health|Investment
PRD600593,25.0,,4,2,0,1,Medium,0,Central,Auto|Home|Life
PRD600594,45.0,494865.0,3,1,1,1,High,0,South,Home|Life
PRD600595,74.0,645430.0,4,2,1,1,Medium,1,South,Auto|Home|Health|Travel
PRD600596,21.0,362987.0,5,3,1,0,Low,0,East,Home|Life|Health
PRD600597,31.0,360107.0,2,2,0,0,Low,0,South,Home|Health
PRD600598,24.0,665348.0,4,3,0,1,Low,0,North,Auto|Life|Health|Travel
PRD600599,74.0,720677.0,3,1,1,1,High,1,East,Auto|Investment
PRD600600,27.0,611605.0,1,0,0,1,Medium,1,North,Auto|Home|Life
PRD600601,68.0,765026.0,3,3,1,1,High,0,North,Auto|Home|Life|Travel
PRD600602,53.0,301258.0,5,3,0,1,Low,1,South,Health
PRD600603,33.0,629233.0,4,4,0,1,Low,0,West,Life
PRD600604,40.0,863457.0,3,1,1,1,Medium,1,North,Auto|Home|Travel|Investment
PRD600605,41.0,1327440.0,4,2,0,0,Low,0,West,Home|Travel
PRD600606,22.0,396332.0,5,5,1,0,Low,0,South,Home|Life
PRD600607,68.0,1212930.0,5,5,0,1,Low,1,West,Auto|Home|Health|Investment
PRD600608,62.0,776184.0,2,0,1,1,High,1,South,Auto|Home|Travel|Investment
PRD600609,29.0,2506057.0,5,3,1,1,Medium,0,North,Auto|Home|Life|Investment
PRD600610,41.0,892393.0,1,0,1,1,High,0,North,Auto|Home|Travel|Investment
PRD600611,47.0,551901.0,3,1,1,1,Low,1,Central,Auto|Home|Life|Travel
PRD600612,24.0,270972.0,1,1,0,0,Low,1,North,Life
PRD600613,69.0,323155.0,3,3,0,1,Medium,1,North,Auto|Life|Health|Investment
PRD600614,57.0,494523.0,4,3,1,0,High,1,North,Auto
PRD600615,57.0,576361.0,4,4,1,0,Medium,0,East,Home|Life|Travel|Investment
PRD600616,59.0,157603.0,1,0,0,0,Medium,0,East,Auto|Home
PRD600617,68.0,882897.0,3,3,1,1,High,0,West,Auto|Home|Life|Travel
PRD600618,74.0,947038.0,1,1,1,1,Medium,1,East,Auto|Home|Health|Travel
PRD600619,74.0,226058.0,3,2,0,1,Medium,0,Central,Life|Health
PRD600620,44.0,252493.0,3,1,0,1,Medium,1,South,Life
PRD600621,57.0,410372.0,5,3,0,1,Medium,0,West,Auto|Life|Travel
PRD600622,66.0,815661.0,2,0,0,1,Medium,0,South,Auto|Home
PRD600623,58.0,355992.0,5,5,0,1,Medium,0,North,Auto|Health
PRD600624,39.0,329458.0,2,1,1,1,Low,0,South,Life|Investment
PRD600625,48.0,959969.0,2,2,0,1,Low,0,South,Home|Health|Investment
PRD600626,34.0,1044515.0,3,1,0,1,Medium,0,West,Auto|Life|Health|Travel|Investment
PRD600627,55.0,1273815.0,3,2,0,1,High,1,North,Auto|Travel
PRD600628,29.0,837903.0,4,4,0,1,High,0,East,Auto|Home|Life|Travel
PRD600629,54.0,445712.0,4,2,0,0,Low,0,West,Life|Investment
PRD600630,22.0,762431.0,5,3,1,1,High,0,West,Travel|Investment
PRD600631,33.0,351469.0,3,1,0,1,Medium,1,West,Home|Health
PRD600632,61.0,721385.0,3,2,1,0,High,0,North,Auto|Home|Life
PRD600633,72.0,260094.0,5,4,1,0,Medium,0,Central,Auto|Home|Life|Health
PRD600634,30.0,258458.0,5,5,1,0,Low,0,West,Home|Life
PRD600635,32.0,197320.0,1,1,1,1,High,0,Central,Auto|Home|Life
PRD600636,21.0,1069266.0,1,1,1,0,Medium,1,Central,Home|Travel|Investment
PRD600637,42.0,381698.0,2,1,1,1,Medium,1,West,Auto|Health|Investment
PRD600638,32.0,191930.0,2,0,0,1,Medium,0,Central,Auto|Travel
PRD600639,46.0,392223.0,1,0,1,1,Low,1,Central,Auto|Life|Travel
PRD600640,63.0,1149651.0,5,5,0,1,Low,0,West,Auto|Home|Health
PRD600641,54.0,522966.0,4,4,0,0,Medium,0,South,Life
PRD600642,50.0,461664.0,3,3,1,1,Medium,0,West,Home|Life
PRD600643,27.0,787570.0,2,0,0,1,Low,0,South,Auto|Life|Travel
PRD600644,33.0,425962.0,5,3,0,1,Medium,0,East,Health
PRD600645,27.0,896996.0,3,1,1,1,Medium,0,East,Auto|Life|Travel
PRD600646,,350901.0,3,1,1,1,Low,0,Central,Auto|Home|Life
PRD600647,41.0,788734.0,3,3,1,1,Medium,1,West,Auto|Home
PRD600648,34.0,1123418.0,5,4,0,0,Medium,1,East,Home
PRD600649,66.0,852736.0,5,4,0,0,Medium,0,West,Health|Travel|Investment
PRD600650,51.0,853120.0,1,0,0,1,Medium,1,East,Auto|Travel|Investment
PRD600651,53.0,912320.0,1,0,0,1,High,0,North,Auto|Health|Travel
PRD600652,46.0,464362.0,1,1,0,1,Medium,1,South,Auto|Life|Investment
PRD600653,45.0,256760.0,3,1,0,1,Low,0,Central,Life
PRD600654,47.0,300333.0,3,2,0,1,Medium,0,East,Home|Life|Health
PRD600655,73.0,,2,0,1,1,Low,0,East,Auto|Home|Investment
PRD600656,47.0,177022.0,5,5,0,1,High,0,West,Auto|Home|Life|Travel
PRD600657,51.0,727778.0,2,0,1,1,Low,0,East,Home|Life
PRD600658,69.0,913348.0,2,1,1,1,Low,0,South,Life|Investment
PRD600659,57.0,228849.0,2,1,1,1,Medium,0,East,Auto|Life|Investment
PRD600660,42.0,462474.0,4,4,1,1,High,1,East,Life|Health|Travel
PRD600661,72.0,298857.0,4,2,1,1,Low,1,West,Life|Health
PRD600662,40.0,243766.0,4,4,0,1,High,0,South,Auto|Health|Travel
PRD600663,36.0,501791.0,1,0,0,0,Medium,1,North,Auto|Home
PRD600664,57.0,403577.0,4,4,1,1,Medium,0,Central,Home|Investment
PRD600665,65.0,270772.0,3,3,1,1,Low,0,Central,Auto|Home|Life
PRD600666,71.0,500582.0,2,2,1,1,High,0,Central,Auto|Life|Investment
PRD600667,61.0,,3,2,1,1,Low,1,East,Auto|Home|Life|Investment
PRD600668,56.0,360228.0,1,0,1,1,Low,1,South,Auto|Home|Travel|Investment
PRD600669,29.0,638194.0,1,0,0,1,Low,0,North,Auto|Health
PRD600670,30.0,392929.0,3,1,1,1,Medium,0,Central,Home|Life|Health
PRD600671,74.0,712587.0,1,0,0,0,Medium,0,West,Auto|Investment
PRD600672,34.0,865583.0,4,2,1,0,Medium,1,North,Home|Investment
PRD600673,67.0,747528.0,2,1,1,1,Medium,0,East,Auto|Home|Health|Travel|Investment
PRD600674,31.0,1446178.0,3,1,0,1,Low,1,West,Life|Travel
PRD600675,61.0,612918.0,5,3,0,0,Low,0,South,Home|Life|Health|Investment
PRD600676,22.0,175568.0,5,4,0,1,Low,0,West,Health
PRD600677,58.0,234832.0,4,4,1,1,Low,0,East,Auto|Health
PRD600678,66.0,193885.0,5,3,0,1,High,0,South,Life|Travel
PRD600679,48.0,432477.0,5,3,1,0,High,1,East,Auto|Home|Health|Travel
PRD600680,28.0,174253.0,2,2,1,1,Low,1,South,Auto|Home
PRD600681,56.0,367992.0,2,1,1,0,Low,1,North,Home
PRD600682,63.0,1884909.0,2,0,1,0,Low,1,West,Health|Travel
PRD600683,47.0,158847.0,4,3,1,0,Low,0,East,Life
PRD600684,44.0,314482.0,2,1,0,1,High,0,East,Auto|Travel
PRD600685,66.0,889967.0,2,1,0,1,Medium,0,South,Auto|Life|Health|Travel|Investment
PRD600686,59.0,1187885.0,3,2,0,1,Low,0,West,Home|Health|Travel|Investment
PRD600687,44.0,253681.0,1,1,1,0,Medium,0,North,Home
PRD600688,51.0,216336.0,1,0,1,0,Low,0,North,Life|Investment
PRD600689,70.0,550225.0,5,4,1,1,Low,0,East,Auto|Home|Life|Travel|Investment
PRD600690,31.0,1943399.0,2,2,1,1,Medium,1,West,Auto|Home|Health|Travel|Investment
PRD600691,48.0,348667.0,4,3,0,0,Low,0,South,Health|Investment
PRD600692,31.0,822556.0,3,1,1,1,Medium,1,East,Auto|Home|Life|Health|Investment
PRD600693,50.0,1263764.0,3,3,1,1,Medium,1,Central,Auto|Home|Travel
PRD600694,26.0,781105.0,2,1,1,1,Medium,0,Central,Auto|Home|Life|Travel
PRD600695,74.0,619971.0,2,1,1,0,High,0,South,Auto|Life|Health
