customer_id,age,gender,region,vehicle_type,vehicle_age,annual_mileage,prior_claims,policy_tenure_years,coverage_level,credit_score,has_telematics,will_claim
MOT700298,54.0,M,Central,Hatchback,15,10032.0,1,1.8,Premium,459.0,0,0
MOT700299,55.0,M,South,Sedan,11,16381.0,0,2.3,Comprehensive,730.0,1,0
MOT700300,42.0,M,East,Sedan,2,10451.0,0,1.0,ThirdParty,631.0,0,0
MOT700301,22.0,F,North,SUV,1,11591.0,0,5.3,ThirdParty,852.0,0,0
MOT700302,18.0,M,Central,Sedan,10,11766.0,1,1.6,ThirdParty,733.0,0,1
MOT700303,22.0,M,Central,SUV,14,7917.0,2,4.8,Comprehensive,707.0,1,0
MOT700304,45.0,M,East,Hatchback,13,5316.0,0,3.2,Comprehensive,686.0,0,0
MOT700305,34.0,F,West,Hatchback,7,14862.0,0,0.1,Comprehensive,607.0,0,0
MOT700306,33.0,M,Central,Sedan,8,,0,12.0,ThirdParty,372.0,0,0
MOT700307,73.0,M,West,SUV,11,13169.0,1,2.4,ThirdParty,484.0,1,0
MOT700308,53.0,M,West,Sedan,17,13414.0,0,2.2,ThirdParty,587.0,0,0
MOT700309,73.0,M,Central,Hatchback,13,19092.0,0,1.0,ThirdParty,346.0,1,0
MOT700310,51.0,F,South,Sedan,14,16042.0,1,5.1,Premium,853.0,0,0
MOT700311,65.0,F,North,Sedan,4,11793.0,1,11.4,Comprehensive,499.0,0,0
MOT700312,26.0,M,North,Hatchback,2,14226.0,0,3.2,Premium,786.0,1,0
MOT700313,74.0,M,Central,SUV,16,7238.0,0,4.4,ThirdParty,608.0,0,1
MOT700314,20.0,F,North,Van,2,12097.0,0,1.7,Premium,530.0,0,0
MOT700315,28.0,M,West,Sedan,4,8094.0,2,0.5,Comprehensive,672.0,1,1
MOT700316,22.0,F,West,Sedan,10,17230.0,0,8.3,Comprehensive,792.0,0,1
MOT700317,51.0,M,West,SUV,1,9424.0,0,2.9,ThirdParty,517.0,0,0
MOT700318,27.0,M,East,Hatchback,3,14413.0,0,3.6,ThirdParty,330.0,0,1
MOT700319,29.0,M,North,Hatchback,1,10547.0,0,9.9,ThirdParty,707.0,1,0
MOT700320,18.0,M,North,Hatchback,7,12458.0,0,6.2,ThirdParty,859.0,0,0
MOT700321,53.0,F,South,Hatchback,10,18380.0,0,9.9,ThirdParty,521.0,0,0
MOT700322,24.0,M,East,Hatchback,9,9285.0,0,0.5,ThirdParty,337.0,0,0
MOT700323,74.0,M,West,Hatchback,13,13849.0,0,7.8,Comprehensive,659.0,0,1
MOT700324,32.0,M,Central,Sedan,9,11474.0,0,1.6,ThirdParty,438.0,1,0
MOT700325,37.0,M,Central,Hatchback,5,12814.0,0,13.3,Comprehensive,877.0,1,0
MOT700326,29.0,M,North,Sedan,4,11584.0,0,11.5,Comprehensive,661.0,1,0
MOT700327,67.0,M,South,Sedan,14,13337.0,1,6.1,Comprehensive,,1,0
MOT700328,74.0,M,West,Hatchback,1,,0,8.3,Comprehensive,874.0,0,1
MOT700329,37.0,M,South,SUV,6,6276.0,0,0.9,Comprehensive,651.0,0,0
MOT700330,68.0,M,Central,Sedan,10,9295.0,0,12.7,Comprehensive,,0,0
MOT700331,61.0,F,North,Sedan,6,10990.0,0,2.7,ThirdParty,580.0,0,0
MOT700332,26.0,F,West,Hatchback,7,16590.0,0,4.7,ThirdParty,840.0,1,0
MOT700333,44.0,F,South,Sedan,0,11988.0,1,14.6,ThirdParty,875.0,0,0
MOT700334,75.0,F,South,Sedan,11,8551.0,1,7.9,ThirdParty,555.0,0,0
MOT700335,26.0,F,Central,Hatchback,7,21549.0,0,12.9,ThirdParty,373.0,0,0
MOT700336,65.0,M,Central,Hatchback,6,4854.0,0,0.1,Comprehensive,455.0,1,0
MOT700337,44.0,F,Central,Hatchback,14,8480.0,0,21.4,Comprehensive,713.0,1,1
MOT700338,64.0,F,South,Sports,12,,0,10.7,Comprehensive,698.0,0,0
MOT700339,73.0,F,Central,Hatchback,13,5230.0,1,1.6,ThirdParty,472.0,0,0
MOT700340,72.0,F,North,Hatchback,15,9032.0,0,12.4,ThirdParty,487.0,0,0
MOT700341,29.0,F,East,SUV,11,19304.0,0,0.7,Comprehensive,736.0,0,0
MOT700342,65.0,M,East,Hatchback,4,7225.0,0,0.1,Comprehensive,828.0,1,0
MOT700343,20.0,M,West,Hatchback,17,3978.0,0,0.2,Premium,390.0,0,1
MOT700344,45.0,M,North,Hatchback,16,,0,8.0,ThirdParty,675.0,0,0
MOT700345,41.0,F,East,Sedan,0,9917.0,0,9.5,Comprehensive,766.0,1,0
MOT700346,59.0,M,South,Hatchback,14,14458.0,0,12.2,Comprehensive,440.0,0,0
MOT700347,72.0,F,Central,Hatchback,4,11518.0,0,7.4,ThirdParty,720.0,1,0
MOT700348,20.0,F,Central,Hatchback,3,5719.0,1,0.2,Comprehensive,386.0,0,0
MOT700349,33.0,F,Central,SUV,4,11854.0,1,4.9,Comprehensive,553.0,0,0
MOT700350,29.0,F,North,Hatchback,13,10948.0,0,1.3,Comprehensive,857.0,0,0
MOT700351,24.0,M,East,SUV,10,11848.0,0,1.1,Comprehensive,701.0,1,1
MOT700352,52.0,M,East,Hatchback,0,19035.0,0,1.0,Comprehensive,794.0,0,1
MOT700353,62.0,F,North,Hatchback,10,10829.0,0,3.8,ThirdParty,701.0,0,0
MOT700354,31.0,M,West,Sedan,7,12237.0,0,5.1,Comprehensive,680.0,0,0
MOT700355,76.0,M,South,Hatchback,11,12407.0,2,9.4,Premium,350.0,0,1
MOT700356,73.0,F,Central,Hatchback,10,13611.0,0,7.9,Premium,384.0,1,0
MOT700357,43.0,M,West,Hatchback,13,18687.0,2,7.0,ThirdParty,739.0,0,0
MOT700358,40.0,F,East,SUV,18,10634.0,1,10.5,Comprehensive,657.0,1,0
MOT700359,29.0,F,Central,Hatchback,3,11671.0,1,2.1,Comprehensive,384.0,1,0
MOT700360,,M,South,Hatchback,3,10052.0,0,1.0,ThirdParty,830.0,1,0
MOT700361,35.0,F,Central,Hatchback,6,12955.0,2,27.9,Comprehensive,643.0,0,1
MOT700362,60.0,F,North,Sports,2,9349.0,1,3.3,Comprehensive,547.0,0,0
MOT700363,43.0,F,West,Hatchback,1,2725.0,0,0.6,Comprehensive,466.0,0,0
MOT700364,42.0,F,Central,Sedan,13,5010.0,0,3.0,Comprehensive,785.0,1,0
MOT700365,77.0,M,South,Hatchback,3,10690.0,0,1.2,Comprehensive,317.0,0,0
MOT700366,67.0,M,West,Hatchback,12,14090.0,0,3.8,ThirdParty,359.0,0,0
MOT700367,69.0,F,East,Sedan,0,16129.0,1,1.8,Premium,867.0,1,0
MOT700368,61.0,M,Central,Sports,5,3980.0,0,3.4,Comprehensive,481.0,0,0
MOT700369,27.0,F,East,Sedan,8,21225.0,1,0.1,ThirdParty,895.0,0,0
MOT700370,58.0,F,North,Hatchback,19,16414.0,2,1.4,ThirdParty,611.0,0,0
MOT700371,48.0,M,West,Sedan,12,10347.0,1,5.2,Comprehensive,736.0,0,1
MOT700372,55.0,F,West,Hatchback,6,12463.0,1,0.4,ThirdParty,447.0,1,1
MOT700373,32.0,M,East,SUV,7,2755.0,0,0.4,Premium,628.0,0,0
MOT700374,75.0,M,North,Hatchback,18,13545.0,0,0.1,Comprehensive,806.0,0,0
MOT700375,27.0,M,North,Sedan,6,10242.0,0,12.3,Premium,445.0,1,0
MOT700376,72.0,F,East,Hatchback,13,8781.0,2,10.5,Comprehensive,436.0,1,0
MOT700377,24.0,F,West,Hatchback,0,10185.0,0,2.4,Comprehensive,379.0,0,0
MOT700378,39.0,M,South,SUV,1,6851.0,1,12.3,ThirdParty,487.0,0,0
MOT700379,20.0,F,East,Hatchback,17,7225.0,0,3.5,ThirdParty,570.0,0,0
MOT700380,79.0,M,North,SUV,17,12730.0,0,0.6,Comprehensive,807.0,1,0
MOT700381,42.0,F,South,Hatchback,12,9885.0,2,4.3,Comprehensive,782.0,0,0
MOT700382,74.0,F,Central,Hatchback,9,9055.0,3,2.4,Comprehensive,839.0,0,1
MOT700383,39.0,F,North,SUV,18,10907.0,0,9.7,Comprehensive,419.0,0,0
MOT700384,57.0,F,North,SUV,11,14492.0,0,12.2,Comprehensive,735.0,0,0
MOT700385,49.0,F,North,Hatchback,11,10878.0,0,6.4,ThirdParty,368.0,0,0
MOT700386,77.0,F,West,Hatchback,13,6757.0,0,1.4,ThirdParty,886.0,0,0
MOT700387,58.0,M,Central,SUV,12,7364.0,0,4.7,ThirdParty,686.0,0,0
MOT700388,20.0,F,Central,SUV,4,8810.0,0,0.4,Comprehensive,714.0,0,1
MOT700389,31.0,M,East,SUV,5,3072.0,1,1.5,Comprehensive,456.0,1,0
MOT700390,35.0,F,North,Van,12,,0,3.2,ThirdParty,812.0,0,0
MOT700391,28.0,F,East,Hatchback,12,3410.0,0,7.3,Comprehensive,526.0,1,0
MOT700392,29.0,M,North,Hatchback,12,6705.0,0,0.8,ThirdParty,402.0,1,0
MOT700393,,M,South,Hatchback,8,11618.0,0,1.5,Comprehensive,409.0,0,0
MOT700394,63.0,M,North,Sedan,14,13923.0,0,0.2,Comprehensive,379.0,0,0
MOT700395,68.0,F,South,Hatchback,18,5909.0,0,12.5,ThirdParty,672.0,0,1
MOT700396,50.0,M,Central,Sedan,5,13642.0,0,8.1,ThirdParty,759.0,0,0
MOT700397,63.0,F,East,Van,17,2122.0,0,18.8,Comprehensive,509.0,0,1
MOT700398,34.0,F,West,Hatchback,15,15838.0,0,0.4,ThirdParty,823.0,0,0
MOT700399,63.0,F,North,Hatchback,4,8701.0,1,0.8,ThirdParty,861.0,0,0
MOT700400,64.0,F,West,Sedan,19,9238.0,0,2.2,Comprehensive,718.0,0,0
MOT700401,25.0,M,West,Hatchback,19,7114.0,1,2.3,Comprehensive,865.0,0,0
MOT700402,19.0,M,West,Hatchback,19,16651.0,0,6.1,ThirdParty,425.0,0,1
MOT700403,30.0,F,Central,Sedan,14,11348.0,0,8.5,Comprehensive,878.0,0,0
MOT700404,64.0,M,South,SUV,4,11166.0,1,5.9,ThirdParty,357.0,0,0
MOT700405,56.0,M,Central,Sedan,6,2317.0,0,2.4,ThirdParty,599.0,0,1
MOT700406,63.0,M,North,Sports,16,4513.0,0,1.9,Comprehensive,572.0,1,0
MOT700407,29.0,M,Central,SUV,9,1000.0,0,8.5,Premium,823.0,0,0
MOT700408,55.0,M,East,SUV,10,19344.0,1,7.3,Comprehensive,355.0,0,0
MOT700409,58.0,F,North,Hatchback,15,10846.0,0,15.2,Comprehensive,604.0,0,0
MOT700410,46.0,M,Central,Sedan,16,7527.0,1,7.8,Comprehensive,753.0,0,0
MOT700411,64.0,F,West,Hatchback,5,7578.0,1,9.5,Comprehensive,492.0,1,0
MOT700412,50.0,F,North,Hatchback,11,18873.0,0,2.2,Comprehensive,377.0,0,0
MOT700413,71.0,M,East,Sedan,1,24470.0,0,13.7,ThirdParty,449.0,0,1
MOT700414,74.0,M,West,Hatchback,8,15641.0,0,4.3,ThirdParty,560.0,0,0
MOT700415,53.0,M,South,Sports,5,12578.0,0,2.5,Comprehensive,520.0,1,0
MOT700416,42.0,M,South,SUV,10,12127.0,1,11.6,Comprehensive,662.0,1,0
MOT700417,49.0,F,East,Sedan,1,12917.0,1,8.0,Premium,766.0,1,0
MOT700418,31.0,M,West,SUV,12,,0,7.3,ThirdParty,699.0,0,1
MOT700419,77.0,M,East,SUV,14,11956.0,0,7.0,ThirdParty,625.0,0,1
MOT700420,30.0,M,South,SUV,13,12617.0,0,1.9,ThirdParty,580.0,0,0
MOT700421,60.0,M,South,Van,4,11696.0,0,3.1,ThirdParty,,0,0
MOT700422,28.0,M,South,SUV,11,14099.0,0,6.5,Comprehensive,857.0,1,0
MOT700423,67.0,F,Central,Hatchback,19,9881.0,0,15.7,ThirdParty,841.0,0,1
MOT700424,65.0,M,North,SUV,5,16351.0,0,11.8,Comprehensive,550.0,1,0
MOT700425,32.0,F,North,Hatchback,6,9322.0,0,8.9,Premium,845.0,1,0
MOT700426,18.0,F,North,Hatchback,8,2583.0,0,2.2,ThirdParty,603.0,1,0
MOT700427,53.0,M,North,SUV,0,6532.0,1,6.1,ThirdParty,649.0,1,0
MOT700428,71.0,F,West,Hatchback,14,4456.0,0,5.0,Comprehensive,306.0,0,0
MOT700429,38.0,F,North,Hatchback,4,10861.0,0,2.1,Premium,868.0,0,0
MOT700430,76.0,M,South,Hatchback,17,15921.0,0,8.6,Comprehensive,753.0,1,0
MOT700431,50.0,F,North,Van,17,10082.0,0,0.4,ThirdParty,868.0,1,0
MOT700432,66.0,M,North,Hatchback,4,14183.0,1,9.9,Comprehensive,867.0,0,0
MOT700433,42.0,F,West,SUV,3,8863.0,2,1.2,Premium,601.0,0,1
MOT700434,37.0,F,West,Hatchback,15,12330.0,0,9.1,ThirdParty,736.0,0,0
MOT700435,37.0,F,North,Sedan,6,12809.0,3,7.4,ThirdParty,306.0,1,0
MOT700436,37.0,F,North,Hatchback,8,12259.0,0,2.1,ThirdParty,419.0,0,0
MOT700437,35.0,M,Central,SUV,7,11872.0,0,0.6,Comprehensive,,0,0
MOT700438,29.0,F,West,SUV,14,16894.0,1,2.3,Comprehensive,764.0,0,1
MOT700439,50.0,F,West,Sedan,4,5128.0,1,0.4,ThirdParty,429.0,0,0
MOT700440,66.0,M,South,SUV,2,11705.0,0,4.3,ThirdParty,304.0,0,0
MOT700441,51.0,F,South,Sports,18,11197.0,0,3.7,ThirdParty,597.0,1,0
MOT700442,41.0,M,West,Hatchback,12,19110.0,0,6.7,Comprehensive,609.0,0,0
MOT700443,25.0,M,East,SUV,12,8496.0,0,4.2,Comprehensive,861.0,0,0
MOT700444,75.0,F,South,Hatchback,18,19806.0,0,1.7,ThirdParty,,0,0
MOT700445,18.0,M,South,Sports,0,13505.0,0,0.8,Comprehensive,352.0,0,0
MOT700446,,F,South,Hatchback,3,11712.0,1,0.3,Comprehensive,447.0,0,0
MOT700447,27.0,M,West,Hatchback,17,17424.0,1,6.7,ThirdParty,836.0,0,1
MOT700448,30.0,M,North,SUV,16,12546.0,0,2.1,Comprehensive,402.0,0,0
MOT700449,27.0,M,South,Hatchback,1,11168.0,0,9.4,Comprehensive,832.0,1,0
MOT700450,,M,South,SUV,8,6323.0,1,0.9,ThirdParty,811.0,1,1
MOT700451,55.0,M,East,Van,0,7083.0,0,2.2,ThirdParty,554.0,0,1
MOT700452,48.0,F,Central,SUV,7,18001.0,0,1.7,Comprehensive,572.0,0,0
MOT700453,50.0,F,West,Hatchback,4,18377.0,0,5.8,Comprehensive,,0,1
MOT700454,65.0,F,East,Hatchback,7,5687.0,0,3.7,Comprehensive,580.0,0,0
MOT700455,22.0,M,Central,Van,18,17479.0,1,4.6,ThirdParty,520.0,0,1
MOT700456,30.0,M,South,Hatchback,6,16483.0,0,1.3,Comprehensive,490.0,0,0
MOT700457,32.0,F,Central,Hatchback,17,13360.0,0,14.1,ThirdParty,659.0,1,1
MOT700458,34.0,F,South,Hatchback,0,11863.0,0,4.7,Comprehensive,809.0,0,0
MOT700459,43.0,F,South,Sedan,3,5611.0,0,3.9,Comprehensive,629.0,0,0
MOT700460,54.0,M,South,Van,15,15697.0,0,2.3,ThirdParty,894.0,0,1
MOT700461,29.0,M,North,SUV,16,11675.0,0,3.4,ThirdParty,866.0,0,1
MOT700462,74.0,M,South,Sedan,15,10000.0,1,2.6,ThirdParty,809.0,0,1
MOT700463,46.0,F,East,Sedan,9,3417.0,0,5.0,ThirdParty,476.0,0,1
MOT700464,71.0,M,Central,Van,19,10329.0,1,7.5,ThirdParty,543.0,0,1
MOT700465,60.0,F,West,Hatchback,8,12760.0,0,6.1,Comprehensive,814.0,0,0
MOT700466,43.0,F,South,Sedan,0,14608.0,0,12.8,Premium,307.0,1,0
MOT700467,22.0,F,West,Hatchback,0,16527.0,0,1.6,Comprehensive,736.0,0,0
MOT700468,74.0,M,East,SUV,17,12896.0,0,2.2,Comprehensive,691.0,1,0
MOT700469,39.0,F,South,SUV,0,10604.0,0,7.6,Comprehensive,647.0,0,0
MOT700470,77.0,F,South,SUV,2,11134.0,0,10.5,Comprehensive,318.0,0,0
MOT700471,66.0,M,East,Van,11,6477.0,1,21.8,ThirdParty,779.0,0,0
MOT700472,41.0,M,South,SUV,19,8720.0,1,4.4,ThirdParty,667.0,0,0
MOT700473,58.0,F,Central,Sedan,10,7981.0,0,1.9,Comprehensive,373.0,0,1
MOT700474,23.0,F,East,Sedan,19,12720.0,1,1.4,ThirdParty,403.0,0,1
MOT700475,47.0,F,East,Hatchback,10,17612.0,0,8.4,Comprehensive,346.0,0,1
MOT700476,44.0,F,East,Sedan,19,13861.0,0,8.7,Comprehensive,468.0,0,1
MOT700477,57.0,F,West,Sports,4,5335.0,1,6.1,Premium,585.0,0,0
MOT700478,47.0,M,Central,Sedan,7,8793.0,2,13.5,Comprehensive,590.0,0,1
MOT700479,63.0,F,North,SUV,0,7649.0,0,4.7,Comprehensive,399.0,0,0
MOT700480,24.0,M,East,SUV,14,,1,5.9,Comprehensive,496.0,0,1
MOT700481,69.0,F,West,Sedan,11,18379.0,0,0.1,ThirdParty,369.0,0,0
MOT700482,69.0,F,South,Van,9,17012.0,0,0.6,Comprehensive,562.0,0,0
MOT700483,62.0,M,East,SUV,17,10028.0,0,7.6,ThirdParty,428.0,0,1
MOT700484,37.0,F,South,Hatchback,6,20175.0,1,9.5,ThirdParty,517.0,0,0
MOT700485,57.0,M,Central,SUV,15,10807.0,0,4.1,Premium,850.0,1,0
MOT700486,54.0,F,North,Hatchback,9,2063.0,0,0.2,Comprehensive,543.0,0,1
MOT700487,37.0,F,North,Sedan,7,9630.0,0,2.4,Comprehensive,845.0,1,0
MOT700488,23.0,F,Central,Van,5,13047.0,0,4.2,Comprehensive,763.0,0,0
MOT700489,21.0,M,North,SUV,8,6261.0,0,8.9,Comprehensive,714.0,0,1
MOT700490,69.0,M,Central,Sedan,9,15365.0,0,5.2,Comprehensive,756.0,0,0
MOT700491,59.0,M,Central,Sedan,16,4451.0,0,11.5,Comprehensive,534.0,1,0
MOT700492,47.0,F,North,SUV,10,5878.0,0,5.3,Premium,371.0,0,0
MOT700493,24.0,F,East,SUV,6,11183.0,1,2.3,Premium,769.0,0,0
MOT700494,77.0,F,North,Sedan,19,10464.0,0,2.7,Comprehensive,488.0,1,0
MOT700495,65.0,F,East,Sedan,0,19441.0,0,3.1,Comprehensive,888.0,0,0
MOT700496,76.0,M,East,Sedan,11,16763.0,0,3.1,Comprehensive,326.0,0,1
MOT700497,73.0,F,East,Hatchback,11,5325.0,2,2.0,ThirdParty,768.0,0,0
MOT700498,52.0,F,West,SUV,3,9847.0,0,13.5,Comprehensive,615.0,0,0
MOT700499,61.0,F,South,Hatchback,11,7225.0,1,9.7,ThirdParty,854.0,0,0
MOT700500,73.0,F,East,Sedan,1,18127.0,0,2.9,Premium,,1,0
MOT700501,39.0,M,Central,SUV,17,20765.0,0,18.5,Premium,794.0,0,0
MOT700502,78.0,F,East,Sedan,10,11796.0,0,1.4,Comprehensive,411.0,0,0
MOT700503,30.0,F,South,Hatchback,8,14141.0,0,5.1,Premium,342.0,1,0
MOT700504,30.0,F,East,Sedan,1,18425.0,0,3.0,Comprehensive,512.0,0,0
MOT700505,,M,South,Sedan,18,22391.0,1,9.2,Comprehensive,757.0,0,1
MOT700506,46.0,M,West,Sports,13,12569.0,1,2.8,Comprehensive,585.0,0,1
MOT700507,62.0,F,East,Sedan,2,15583.0,0,13.4,Premium,889.0,1,1
MOT700508,26.0,M,South,Van,0,14592.0,0,10.2,ThirdParty,792.0,0,0
MOT700509,67.0,M,East,Sedan,5,19002.0,1,0.4,ThirdParty,357.0,1,0
MOT700510,19.0,M,East,SUV,17,8643.0,0,1.1,Comprehensive,652.0,1,1
MOT700511,76.0,F,West,Hatchback,1,16862.0,1,1.7,Comprehensive,694.0,1,0
MOT700512,73.0,F,West,Hatchback,13,13348.0,0,2.2,Comprehensive,790.0,0,0
MOT700513,35.0,M,South,Sedan,2,8409.0,0,8.5,Comprehensive,801.0,1,0
MOT700514,32.0,M,North,Hatchback,11,16833.0,1,1.2,ThirdParty,819.0,0,1
MOT700515,44.0,F,North,SUV,4,12701.0,0,1.1,ThirdParty,431.0,1,0
MOT700516,22.0,M,Central,SUV,19,18918.0,2,2.8,ThirdParty,710.0,0,1
MOT700517,78.0,M,West,Hatchback,9,10059.0,0,2.1,Comprehensive,602.0,0,0
MOT700518,65.0,M,Central,Van,3,14586.0,0,4.2,Comprehensive,481.0,0,0
MOT700519,37.0,M,North,Hatchback,1,4746.0,0,1.0,Comprehensive,579.0,1,0
MOT700520,30.0,M,West,Hatchback,18,14220.0,1,7.8,ThirdParty,863.0,0,0
MOT700521,32.0,M,West,Sedan,19,9187.0,0,6.0,ThirdParty,347.0,0,0
MOT700522,,M,West,Sedan,1,11932.0,0,5.0,ThirdParty,472.0,0,0
MOT700523,21.0,F,Central,SUV,0,16492.0,2,2.0,Comprehensive,411.0,0,1
MOT700524,72.0,M,South,Van,1,,0,7.2,Comprehensive,640.0,0,0
MOT700525,77.0,F,North,Sedan,7,4098.0,2,7.9,Comprehensive,561.0,0,1
MOT700526,36.0,F,West,SUV,5,11559.0,0,8.8,Comprehensive,696.0,0,0
MOT700527,52.0,F,West,Sedan,2,9721.0,0,12.8,Premium,305.0,0,0
MOT700528,78.0,M,Central,Sedan,17,12459.0,0,0.1,Comprehensive,732.0,1,0
MOT700529,34.0,F,North,SUV,1,16595.0,1,0.4,Comprehensive,882.0,0,0
MOT700530,44.0,F,Central,SUV,3,13412.0,0,5.4,Comprehensive,770.0,1,0
MOT700531,55.0,M,South,Hatchback,3,,0,2.7,Comprehensive,382.0,0,0
MOT700532,,F,South,Hatchback,9,10864.0,0,0.1,Comprehensive,509.0,0,0
MOT700533,65.0,M,South,Van,15,4546.0,0,9.2,Comprehensive,880.0,0,0
MOT700534,69.0,F,East,SUV,15,9953.0,1,6.8,ThirdParty,841.0,0,0
MOT700535,65.0,F,Central,Sedan,19,22906.0,0,7.5,ThirdParty,690.0,1,0
MOT700536,40.0,F,East,Sedan,11,16889.0,0,0.7,Comprehensive,576.0,0,1
MOT700537,24.0,F,West,SUV,4,9663.0,0,1.1,Comprehensive,505.0,0,0
MOT700538,20.0,M,North,Hatchback,13,14388.0,0,1.7,Comprehensive,600.0,0,0
MOT700539,30.0,F,West,SUV,15,15630.0,0,2.9,ThirdParty,344.0,0,0
MOT700540,69.0,M,Central,Sedan,6,6327.0,0,8.3,ThirdParty,843.0,1,0
MOT700541,20.0,F,West,SUV,13,7970.0,0,0.6,Comprehensive,740.0,0,1
MOT700542,24.0,M,South,Sedan,14,7080.0,0,17.8,Premium,650.0,0,1
MOT700543,25.0,M,East,Sedan,2,11560.0,0,0.4,ThirdParty,582.0,0,0
MOT700544,66.0,F,Central,SUV,18,12926.0,0,1.5,Comprehensive,552.0,0,0
MOT700545,30.0,M,West,Hatchback,16,12231.0,1,7.7,Premium,687.0,1,1
MOT700546,23.0,M,South,Van,8,9300.0,0,7.4,ThirdParty,825.0,0,0
MOT700547,27.0,M,Central,Van,14,5840.0,0,4.9,Comprehensive,705.0,0,0
MOT700548,57.0,F,West,Hatchback,7,12406.0,1,2.5,ThirdParty,881.0,1,0
MOT700549,67.0,M,East,SUV,16,5609.0,0,7.0,Comprehensive,448.0,0,0
MOT700550,61.0,M,West,Van,11,6240.0,3,4.4,Comprehensive,,1,1
MOT700551,48.0,F,North,Sedan,6,6324.0,0,7.5,Comprehensive,559.0,0,0
MOT700552,78.0,F,South,Hatchback,4,7467.0,1,4.7,Comprehensive,828.0,0,0
MOT700553,25.0,M,Central,Van,12,6464.0,0,9.5,ThirdParty,694.0,1,1
MOT700554,63.0,F,Central,Hatchback,8,13538.0,0,0.2,ThirdParty,378.0,0,0
MOT700555,50.0,M,East,Sedan,6,10126.0,2,8.4,Comprehensive,347.0,1,0
MOT700556,18.0,F,West,Hatchback,10,14752.0,0,7.3,Comprehensive,458.0,1,0
MOT700557,47.0,M,East,Sedan,12,11779.0,0,0.2,Comprehensive,897.0,0,0
MOT700558,34.0,F,South,Van,17,10292.0,1,17.5,Comprehensive,427.0,0,1
MOT700559,68.0,M,South,Sedan,0,17943.0,0,4.4,Comprehensive,646.0,1,0
MOT700560,36.0,F,Central,Sedan,10,6714.0,0,14.3,Comprehensive,576.0,0,0
MOT700561,67.0,F,South,Hatchback,17,10613.0,0,5.7,Comprehensive,823.0,0,0
MOT700562,38.0,M,Central,Sedan,8,6978.0,0,12.3,ThirdParty,483.0,1,0
MOT700563,29.0,M,North,Sedan,6,13288.0,1,5.6,Comprehensive,699.0,0,0
MOT700564,54.0,F,South,Sedan,3,8679.0,0,4.5,Premium,537.0,1,0
MOT700565,23.0,F,Central,Sedan,8,18009.0,0,8.3,Comprehensive,755.0,0,0
MOT700566,51.0,F,Central,Sedan,0,6927.0,0,5.3,Comprehensive,379.0,0,0
MOT700567,,M,North,SUV,8,11988.0,0,11.2,ThirdParty,890.0,0,0
MOT700568,45.0,F,East,Sedan,12,9102.0,2,1.5,Comprehensive,550.0,0,1
MOT700569,22.0,M,West,Hatchback,1,13318.0,1,2.2,ThirdParty,463.0,0,0
MOT700570,40.0,M,West,Hatchback,0,16514.0,1,4.4,ThirdParty,724.0,1,0
MOT700571,41.0,F,East,Hatchback,7,14948.0,0,17.0,Premium,599.0,1,0
MOT700572,35.0,F,Central,Sedan,13,14406.0,0,20.5,Comprehensive,372.0,0,0
MOT700573,,F,West,SUV,4,,0,21.6,Premium,422.0,1,0
MOT700574,21.0,M,Central,SUV,13,1736.0,0,4.6,ThirdParty,498.0,1,0
MOT700575,48.0,F,North,Sedan,2,8020.0,0,19.5,Premium,492.0,0,0
MOT700576,25.0,F,West,Hatchback,3,14329.0,0,6.9,Comprehensive,793.0,0,0
MOT700577,18.0,M,East,Sedan,11,9650.0,0,0.7,ThirdParty,489.0,0,0
MOT700578,28.0,F,East,Hatchback,12,10340.0,0,6.3,Premium,321.0,0,0
MOT700579,,M,South,Hatchback,15,18334.0,1,5.5,ThirdParty,413.0,1,0
MOT700580,66.0,F,West,SUV,17,13428.0,0,1.3,Premium,480.0,1,0
MOT700581,31.0,F,East,Hatchback,10,7773.0,0,2.1,Comprehensive,357.0,1,0
MOT700582,56.0,F,East,Sedan,8,11854.0,0,1.8,ThirdParty,,0,0
MOT700583,37.0,F,Central,SUV,18,11152.0,0,2.4,ThirdParty,850.0,0,1
MOT700584,31.0,M,North,Sedan,17,18934.0,0,1.3,Comprehensive,858.0,0,0
MOT700585,51.0,M,North,SUV,14,6036.0,0,7.2,Comprehensive,621.0,0,0
MOT700586,22.0,F,East,Sedan,5,18449.0,0,0.1,ThirdParty,898.0,0,0
MOT700587,63.0,F,Central,SUV,2,15023.0,1,6.1,ThirdParty,427.0,1,1
MOT700588,36.0,M,East,Hatchback,17,7689.0,2,1.9,Comprehensive,311.0,0,0
MOT700589,42.0,M,South,Sedan,9,11251.0,1,1.9,ThirdParty,387.0,0,0
MOT700590,66.0,M,East,Van,19,16484.0,1,8.7,Comprehensive,730.0,0,1
MOT700591,57.0,M,East,Sedan,14,8192.0,0,6.7,ThirdParty,701.0,1,0
MOT700592,27.0,M,West,Sedan,6,7691.0,0,1.5,Premium,844.0,0,0
MOT700593,36.0,M,East,SUV,19,15006.0,0,2.1,Comprehensive,683.0,0,1
MOT700594,42.0,M,North,Sedan,0,5047.0,1,6.6,Comprehensive,545.0,1,0
MOT700595,78.0,M,South,Sedan,11,14770.0,1,4.8,Comprehensive,662.0,1,0
MOT700596,33.0,F,West,Sedan,18,13465.0,0,1.7,Comprehensive,598.0,1,0
