policy_id,policy_start_date,age,occupation,region,policy_type,channel,payment_frequency,policy_tenure_years,annual_premium,sum_assured,num_late_payments,claims_count,has_agent,will_lapse
POL100234,2022-04-10,45.0,Police Officer,East,Endowment,Online,Annual,6.1,14863.0,862054.0,0,1,0,1
POL100235,2020-11-28,56.0,Security Guard,North,Term,Online,Quarterly,8.0,9664.0,154624.0,1,2,0,1
POL100236,2019-12-16,53.0,Accountant,North,WholeLife,Agent,Monthly,7.8,8644.0,432200.0,3,0,1,1
POL100237,2019-07-08,42.0,Welder,East,Term,Online,Annual,2.1,9358.0,187160.0,2,0,0,1
POL100238,2022-01-03,36.0,Nurse,East,WholeLife,Online,Annual,2.4,9392.0,497776.0,0,0,0,0
POL100239,2021-05-22,51.0,Engineer,West,ULIP,Agent,Quarterly,6.7,9517.0,390197.0,2,0,1,0
POL100240,2020-04-05,27.0,Carpenter,Central,ULIP,Agent,Quarterly,5.1,9009.0,405405.0,2,0,1,0
POL100241,2023-08-14,49.0,Nurse,North,ULIP,Agent,Monthly,0.3,,516534.0,0,1,1,0
POL100242,2019-12-24,25.0,Doctor,Central,Term,Agent,Monthly,2.8,14423.0,605766.0,1,0,1,0
POL100243,2021-11-08,52.0,Carpenter,Central,Term,Bancassurance,Monthly,13.1,5350.0,139100.0,0,1,0,0
POL100244,2021-08-01,51.0,Software Developer,East,Endowment,Online,Quarterly,3.7,5853.0,298503.0,2,1,0,0
POL100245,2024-11-19,25.0,Electrician,South,Term,Broker,Monthly,4.0,4129.0,161031.0,1,1,0,0
POL100246,2019-08-18,58.0,Teacher,North,ULIP,Agent,Monthly,1.2,15263.0,595257.0,3,0,1,1
POL100247,2024-02-27,41.0,Chef,South,Endowment,Online,Annual,16.1,11217.0,325293.0,2,0,0,0
POL100248,2023-02-14,59.0,Electrician,West,WholeLife,Online,Monthly,9.8,12742.0,191130.0,2,1,0,1
POL100249,2023-10-07,23.0,Nurse,North,WholeLife,Bancassurance,Annual,2.9,4843.0,188877.0,0,0,0,1
POL100250,2023-09-08,29.0,Tailor,Central,Term,Bancassurance,Monthly,1.8,24160.0,724800.0,1,0,0,0
POL100251,2023-08-28,45.0,Farmer,North,Term,Online,Monthly,1.3,7300.0,321200.0,2,0,0,0
POL100252,2021-08-15,30.0,Welder,West,Endowment,Online,Monthly,2.1,10766.0,333746.0,0,0,0,0
POL100253,2022-07-02,37.0,,Central,Term,Broker,Monthly,0.7,15172.0,879976.0,1,1,0,0
POL100254,2021-03-13,53.0,Security Guard,South,ULIP,Broker,Monthly,1.1,6042.0,271890.0,1,0,0,1
POL100255,2024-06-05,28.0,Security Guard,East,ULIP,Broker,Monthly,0.2,7531.0,263585.0,1,0,0,1
POL100256,2020-05-11,54.0,Welder,East,ULIP,Agent,Quarterly,7.9,10825.0,497950.0,0,0,1,0
POL100257,2022-07-21,26.0,Mechanic,West,Endowment,Agent,Monthly,0.4,41305.0,1817420.0,2,0,1,0
POL100258,2020-04-09,29.0,Farmer,North,ULIP,Agent,Monthly,0.2,11505.0,483210.0,1,0,1,0
POL100259,2021-03-30,49.0,Engineer,South,Endowment,Bancassurance,Monthly,7.8,22097.0,905977.0,3,0,0,0
POL100260,2024-10-20,59.0,Nurse,North,WholeLife,Agent,Monthly,3.1,18085.0,1012760.0,0,0,1,1
POL100261,2020-03-06,29.0,Shop Owner,South,ULIP,Agent,Monthly,5.2,11897.0,345013.0,3,0,1,1
POL100262,2024-05-03,35.0,Carpenter,West,ULIP,Online,Monthly,7.0,6035.0,205190.0,2,0,0,0
POL100263,2023-11-24,66.0,Shop Owner,East,Term,Agent,Quarterly,2.7,16812.0,437112.0,2,1,1,1
POL100264,2021-03-16,69.0,Nurse,East,ULIP,Bancassurance,Quarterly,5.4,4679.0,187160.0,1,1,0,1
POL100265,2021-03-27,49.0,Civil Servant,East,Term,Agent,Annual,2.9,22036.0,1300124.0,1,0,1,0
POL100266,2019-01-13,42.0,Lawyer,North,Endowment,Bancassurance,Quarterly,15.2,10938.0,459396.0,0,1,0,0
POL100267,2023-10-06,37.0,,North,Endowment,Agent,Monthly,6.8,2630.0,63120.0,0,1,1,0
POL100268,2023-01-05,51.0,Electrician,South,Term,Online,Monthly,1.4,8348.0,467488.0,0,0,0,1
POL100269,2024-12-02,49.0,Civil Servant,North,Term,Online,Monthly,2.9,13725.0,686250.0,0,0,0,0
POL100270,2020-10-03,35.0,Software Developer,Central,Term,Agent,Quarterly,0.9,8791.0,298894.0,1,0,1,0
POL100271,2021-05-27,22.0,Welder,Central,ULIP,Agent,Monthly,5.1,14150.0,297150.0,0,0,1,0
POL100272,2023-02-19,28.0,Security Guard,East,ULIP,Bancassurance,Monthly,1.1,,213510.0,0,0,0,0
POL100273,2021-01-19,67.0,Lawyer,West,WholeLife,Online,Annual,2.9,5151.0,262701.0,1,1,0,0
POL100274,2020-12-02,41.0,Chef,North,ULIP,Agent,Monthly,3.0,9550.0,382000.0,3,0,1,1
POL100275,2020-01-10,44.0,Teacher,North,Endowment,Bancassurance,Monthly,3.3,10055.0,231265.0,2,0,0,1
POL100276,2024-12-13,43.0,Architect,West,ULIP,Agent,Annual,1.1,8315.0,182930.0,2,0,1,1
POL100277,2021-11-11,59.0,Security Guard,West,Endowment,Online,Monthly,3.0,18282.0,1060356.0,1,0,0,1
POL100278,2023-08-21,24.0,Farmer,Central,Term,Online,Monthly,7.5,6470.0,226450.0,0,0,0,0
POL100279,2022-12-09,25.0,Teacher,South,WholeLife,Online,Monthly,1.2,11575.0,520875.0,1,0,0,1
POL100280,2022-08-11,34.0,Engineer,East,WholeLife,Agent,Monthly,1.7,10239.0,317409.0,0,0,1,0
POL100281,2020-11-19,44.0,Welder,West,Term,Agent,Annual,4.8,4544.0,86336.0,0,0,1,0
POL100282,2020-11-24,53.0,Shop Owner,North,ULIP,Agent,Quarterly,0.9,5118.0,168894.0,2,0,1,1
POL100283,2021-12-04,45.0,Doctor,Central,Term,Agent,Monthly,12.1,9956.0,457976.0,2,1,1,0
POL100284,2019-10-25,,Software Developer,South,WholeLife,Online,Monthly,5.8,26651.0,799530.0,1,0,0,1
POL100285,2022-03-27,66.0,Electrician,North,Endowment,Online,Monthly,5.8,13222.0,555324.0,2,0,0,0
POL100286,2019-07-19,28.0,Driver,West,Term,Agent,Quarterly,5.0,4176.0,141984.0,2,1,1,0
POL100287,2020-08-28,49.0,Doctor,Central,ULIP,Agent,Monthly,1.5,2090.0,62700.0,3,0,1,1
POL100288,2022-10-24,47.0,Civil Servant,East,Endowment,Online,Monthly,2.4,14279.0,371254.0,0,0,0,0
POL100289,2019-02-21,,Software Developer,North,Term,Online,Quarterly,2.9,9432.0,245232.0,3,0,0,0
POL100290,2019-04-09,60.0,Pharmacist,North,ULIP,Bancassurance,Annual,3.1,17512.0,455312.0,0,1,0,0
POL100291,2020-04-19,34.0,,South,ULIP,Agent,Annual,5.5,6372.0,299484.0,0,0,1,0
POL100292,2023-07-22,67.0,Pharmacist,East,Endowment,Agent,Annual,1.5,11791.0,353730.0,1,0,1,0
POL100293,2023-11-02,37.0,Salesperson,West,ULIP,Agent,Monthly,2.4,15110.0,725280.0,2,1,1,1
POL100294,2019-01-03,47.0,Software Developer,West,Term,Online,Quarterly,14.0,7913.0,221564.0,1,0,0,0
POL100295,2020-09-03,46.0,Accountant,West,Term,Online,Annual,11.5,,231942.0,0,0,0,0
POL100296,2019-05-05,62.0,Accountant,South,ULIP,Agent,Monthly,1.4,10023.0,561288.0,1,1,1,0
POL100297,2019-01-31,42.0,Mechanic,North,Term,Agent,Monthly,4.4,12982.0,701028.0,0,0,1,0
POL100298,2024-09-03,34.0,Doctor,Central,Endowment,Online,Monthly,1.0,9826.0,324258.0,0,0,0,1
POL100299,2021-07-23,22.0,Doctor,North,WholeLife,Agent,Annual,1.6,16107.0,434889.0,0,0,1,0
POL100300,2023-10-16,38.0,Software Developer,East,ULIP,Online,Annual,1.6,7856.0,369232.0,2,0,0,0
POL100301,2023-02-10,61.0,Civil Servant,South,Endowment,Agent,Annual,4.3,5094.0,91692.0,1,2,1,1
POL100302,2021-09-15,21.0,Police Officer,West,Endowment,Agent,Monthly,10.6,26595.0,930825.0,1,0,1,0
POL100303,2023-07-14,64.0,Carpenter,South,WholeLife,Agent,Annual,2.5,7315.0,299915.0,1,1,1,1
POL100304,2020-07-01,47.0,Civil Servant,North,WholeLife,Broker,Monthly,12.1,7449.0,335205.0,1,0,0,0
POL100305,2021-06-29,27.0,Banker,South,Term,Agent,Monthly,8.9,9577.0,181963.0,1,0,1,0
POL100306,2021-04-13,35.0,Nurse,North,Endowment,Agent,Quarterly,3.0,10235.0,153525.0,1,0,1,1
POL100307,2022-06-12,48.0,Security Guard,North,Term,Bancassurance,Quarterly,4.6,8157.0,220239.0,2,0,0,0
POL100308,2020-04-08,36.0,Tailor,East,Term,Agent,Annual,3.8,9811.0,196220.0,0,0,1,0
POL100309,2023-06-29,26.0,Doctor,Central,Term,Agent,Monthly,7.2,9702.0,358974.0,1,0,1,1
POL100310,2024-01-27,53.0,Doctor,South,Endowment,Agent,Monthly,3.6,10801.0,604856.0,1,0,1,0
POL100311,2024-05-10,53.0,Nurse,West,ULIP,Online,Monthly,2.9,3045.0,82215.0,1,0,0,0
POL100312,2024-05-20,26.0,Police Officer,East,WholeLife,Agent,Monthly,3.7,25348.0,887180.0,0,0,1,0
POL100313,2022-11-08,34.0,Engineer,Central,Endowment,Bancassurance,Annual,3.5,9194.0,220656.0,1,0,0,0
POL100314,2023-10-22,32.0,Plumber,East,Endowment,Bancassurance,Monthly,1.2,13231.0,211696.0,0,0,0,0
POL100315,2023-02-28,53.0,Welder,North,Term,Online,Monthly,0.1,4969.0,228574.0,3,2,0,1
POL100316,2024-09-28,56.0,Lawyer,East,Term,Agent,Monthly,2.0,7820.0,203320.0,2,0,1,1
POL100317,2019-08-06,56.0,Doctor,North,Term,Bancassurance,Quarterly,1.8,7072.0,275808.0,0,1,0,1
POL100318,2020-03-12,66.0,Chef,South,WholeLife,Bancassurance,Annual,23.9,20637.0,928665.0,3,1,0,0
POL100319,2021-07-13,58.0,Welder,East,Term,Bancassurance,Monthly,3.3,7384.0,383968.0,3,0,0,0
POL100320,2022-09-28,36.0,Nurse,Central,ULIP,Agent,Monthly,3.5,14459.0,332557.0,0,0,1,1
POL100321,2024-05-09,26.0,Tailor,West,Term,Online,Annual,4.4,7149.0,293109.0,2,0,0,1
POL100322,2019-07-28,51.0,Electrician,South,Endowment,Bancassurance,Quarterly,4.7,7893.0,434115.0,3,1,0,0
POL100323,2019-12-20,65.0,Teacher,West,WholeLife,Broker,Monthly,0.7,8754.0,315144.0,1,0,0,1
POL100324,2024-03-08,68.0,Teacher,South,WholeLife,Agent,Monthly,2.6,18806.0,300896.0,2,0,1,1
POL100325,2020-11-12,32.0,Mechanic,North,Term,Bancassurance,Annual,0.3,3847.0,100022.0,1,2,0,0
POL100326,2019-02-07,32.0,Architect,West,WholeLife,Online,Quarterly,0.1,5126.0,256300.0,1,0,0,1
POL100327,2023-01-31,22.0,Banker,Central,Term,Bancassurance,Monthly,2.9,3738.0,186900.0,0,0,0,0
POL100328,2024-04-14,27.0,Shop Owner,West,ULIP,Online,Monthly,15.9,5746.0,166634.0,1,0,0,0
POL100329,2024-06-07,48.0,Lawyer,East,Term,Bancassurance,Monthly,2.6,6596.0,151708.0,2,1,0,1
POL100330,2024-02-23,47.0,Security Guard,East,Endowment,Agent,Monthly,0.3,4415.0,123620.0,0,1,1,0
POL100331,2019-05-10,39.0,Welder,South,ULIP,Agent,Monthly,1.4,6856.0,171400.0,2,2,1,0
POL100332,2019-10-24,,Nurse,Central,ULIP,Agent,Monthly,0.8,3614.0,173472.0,2,1,1,0
POL100333,2024-03-30,61.0,Police Officer,East,ULIP,Bancassurance,Monthly,5.2,5949.0,309348.0,2,0,0,0
POL100334,2023-03-05,43.0,Banker,Central,Term,Agent,Monthly,1.5,18038.0,306646.0,1,0,1,0
POL100335,2020-04-29,60.0,Software Developer,North,WholeLife,Online,Monthly,4.2,,581280.0,0,0,0,0
POL100336,2021-05-02,68.0,Software Developer,South,Term,Broker,Monthly,2.2,10870.0,521760.0,0,0,0,0
POL100337,2024-03-08,36.0,Plumber,South,Term,Bancassurance,Annual,4.1,5995.0,251790.0,3,0,0,1
POL100338,2024-08-05,30.0,Civil Servant,North,Term,Online,Monthly,3.8,4591.0,247914.0,2,0,0,0
POL100339,2024-05-10,67.0,Electrician,Central,Term,Bancassurance,Annual,8.8,5599.0,89584.0,0,0,0,1
POL100340,2021-10-10,52.0,Civil Servant,North,Term,Agent,Annual,1.5,9686.0,445556.0,1,0,1,0
POL100341,2023-09-03,35.0,Welder,East,ULIP,Online,Annual,1.7,15277.0,305540.0,2,0,0,1
POL100342,2019-04-10,51.0,Engineer,South,Term,Online,Monthly,2.6,15540.0,854700.0,3,1,0,1
POL100343,2024-07-25,46.0,Accountant,North,Endowment,Bancassurance,Monthly,3.0,13566.0,501942.0,2,2,0,0
POL100344,2020-05-03,65.0,Lawyer,Central,Term,Agent,Quarterly,0.9,6845.0,130055.0,1,0,1,1
POL100345,2024-10-15,33.0,Police Officer,South,ULIP,Agent,Monthly,3.2,10019.0,480912.0,1,0,1,0
POL100346,2019-02-06,69.0,Shop Owner,South,Term,Online,Monthly,5.3,8428.0,404544.0,0,1,0,0
POL100347,2024-07-28,66.0,Doctor,North,Term,Online,Monthly,1.2,8950.0,313250.0,1,1,0,0
POL100348,2022-03-04,29.0,Nurse,West,Endowment,Bancassurance,Quarterly,8.6,27407.0,767396.0,0,0,0,0
POL100349,2022-02-02,29.0,Nurse,Central,WholeLife,Online,Annual,7.1,4101.0,61515.0,1,0,0,1
POL100350,2023-01-28,47.0,Lawyer,South,WholeLife,Bancassurance,Monthly,6.6,8801.0,484055.0,0,1,0,0
POL100351,2021-10-17,23.0,Police Officer,Central,Endowment,Online,Annual,5.6,18140.0,417220.0,2,1,0,0
POL100352,2024-09-22,35.0,Lawyer,East,WholeLife,Bancassurance,Quarterly,4.3,4755.0,247260.0,2,0,0,1
POL100353,2019-08-20,42.0,Doctor,East,Endowment,Bancassurance,Monthly,2.7,7173.0,294093.0,0,1,0,1
POL100354,2022-12-14,68.0,Tailor,Central,WholeLife,Agent,Monthly,4.4,7597.0,341865.0,2,0,1,0
POL100355,2020-04-20,69.0,Police Officer,Central,Term,Agent,Monthly,7.7,,407192.0,0,0,1,0
POL100356,2019-03-24,28.0,Plumber,West,Term,Bancassurance,Annual,2.3,4456.0,236168.0,0,0,0,0
POL100357,2022-12-06,64.0,Mechanic,South,Term,Agent,Quarterly,0.7,13328.0,213248.0,0,0,1,1
POL100358,2023-01-31,25.0,Nurse,East,ULIP,Online,Quarterly,12.6,13810.0,814790.0,4,1,0,0
POL100359,2019-10-08,57.0,Teacher,Central,Term,Agent,Quarterly,10.4,12761.0,204176.0,1,1,1,0
POL100360,2023-05-18,62.0,Software Developer,South,Term,Bancassurance,Monthly,1.8,6405.0,377895.0,1,1,0,1
POL100361,2024-09-04,64.0,Farmer,East,Endowment,Agent,Annual,2.0,,268710.0,1,0,1,0
POL100362,2023-03-11,31.0,Mechanic,West,WholeLife,Online,Annual,6.3,6312.0,334536.0,0,1,0,0
POL100363,2020-05-14,64.0,Chef,Central,Endowment,Online,Quarterly,2.3,8381.0,150858.0,1,0,0,0
POL100364,2019-07-06,26.0,Accountant,East,ULIP,Agent,Monthly,2.4,29049.0,1016715.0,1,0,1,0
POL100365,2019-07-13,46.0,Tailor,Central,Term,Online,Monthly,3.2,10382.0,404898.0,1,0,0,1
POL100366,2022-09-22,,Shop Owner,Central,WholeLife,Bancassurance,Monthly,1.1,5466.0,311562.0,2,0,0,0
POL100367,2020-06-01,36.0,Tailor,East,Term,Online,Monthly,3.3,10831.0,216620.0,0,0,0,0
POL100368,2021-03-27,22.0,Doctor,South,Term,Broker,Quarterly,1.0,5035.0,80560.0,1,0,0,1
POL100369,2019-04-18,58.0,Teacher,North,Endowment,Bancassurance,Quarterly,1.8,5434.0,239096.0,2,0,0,1
POL100370,2021-08-27,37.0,Police Officer,North,Term,Online,Annual,1.4,5881.0,99977.0,1,0,0,0
POL100371,2020-01-01,53.0,Electrician,North,ULIP,Online,Monthly,0.3,7926.0,388374.0,1,0,0,1
POL100372,2021-07-30,41.0,Plumber,North,ULIP,Broker,Monthly,8.4,15811.0,252976.0,0,1,0,0
POL100373,2022-07-16,39.0,Chef,South,Term,Online,Monthly,1.6,13216.0,766528.0,1,0,0,1
POL100374,2024-10-14,64.0,Farmer,Central,Term,Agent,Annual,1.5,12855.0,488490.0,2,1,1,0
POL100375,2020-09-28,25.0,Carpenter,South,Term,Bancassurance,Quarterly,25.0,5713.0,325641.0,1,1,0,0
POL100376,2020-12-07,57.0,Teacher,South,Term,Broker,Monthly,3.6,7550.0,151000.0,0,0,0,1
POL100377,2023-10-29,57.0,Salesperson,South,WholeLife,Online,Quarterly,0.2,11339.0,306153.0,2,0,0,0
POL100378,2024-09-27,39.0,Pharmacist,East,Endowment,Agent,Quarterly,2.3,7229.0,253015.0,0,0,1,0
POL100379,2021-06-09,33.0,Mechanic,East,Term,Online,Monthly,1.7,8611.0,137776.0,1,0,0,1
POL100380,2021-01-30,21.0,Salesperson,East,Term,Bancassurance,Monthly,2.6,12341.0,234479.0,3,0,0,1
POL100381,2023-04-20,66.0,Tailor,North,ULIP,Agent,Monthly,0.8,8313.0,241077.0,1,0,1,0
POL100382,2023-07-12,67.0,Engineer,South,ULIP,Bancassurance,Monthly,0.8,11081.0,531888.0,4,1,0,1
POL100383,2023-04-08,32.0,Chef,Central,WholeLife,Online,Quarterly,0.4,21947.0,1009562.0,1,1,0,0
POL100384,2022-11-08,22.0,Civil Servant,Central,Term,Agent,Monthly,5.2,9082.0,163476.0,2,0,1,0
POL100385,2019-10-26,27.0,Pharmacist,North,Endowment,Online,Quarterly,0.1,17848.0,303416.0,1,0,0,1
POL100386,2020-07-30,24.0,Engineer,West,Term,Agent,Quarterly,6.2,13091.0,576004.0,1,1,1,0
POL100387,2019-05-05,61.0,,North,ULIP,Bancassurance,Monthly,0.7,4752.0,147312.0,2,0,0,0
POL100388,2021-05-07,64.0,Pharmacist,East,Endowment,Agent,Annual,5.8,5704.0,285200.0,0,0,1,0
POL100389,2024-01-27,28.0,Plumber,North,ULIP,Bancassurance,Monthly,5.2,6524.0,182672.0,1,0,0,0
POL100390,2020-05-07,57.0,Software Developer,West,Term,Agent,Quarterly,4.4,6455.0,200105.0,1,0,1,0
POL100391,2023-03-22,29.0,Shop Owner,Central,ULIP,Broker,Monthly,0.2,9460.0,227040.0,0,1,0,0
POL100392,2021-07-14,38.0,,North,Term,Bancassurance,Quarterly,1.8,13458.0,349908.0,1,1,0,0
POL100393,2020-01-20,50.0,Teacher,East,ULIP,Agent,Monthly,4.3,18538.0,852748.0,4,1,1,1
POL100394,2020-05-05,56.0,Nurse,North,Term,Broker,Monthly,0.1,11546.0,415656.0,2,0,0,1
POL100395,2023-02-04,63.0,Engineer,North,ULIP,Online,Monthly,1.5,7920.0,348480.0,1,2,0,1
POL100396,2023-10-06,23.0,Pharmacist,West,Term,Online,Quarterly,2.1,3494.0,62892.0,0,1,0,0
POL100397,2020-12-25,30.0,Engineer,North,ULIP,Broker,Quarterly,8.4,10253.0,399867.0,2,0,0,0
POL100398,2024-07-11,34.0,Salesperson,North,ULIP,Broker,Quarterly,1.1,10025.0,350875.0,1,0,0,0
POL100399,2019-05-05,36.0,Accountant,South,Endowment,Online,Monthly,0.9,10845.0,596475.0,2,0,0,0
POL100400,2022-06-18,69.0,Architect,South,Term,Broker,Quarterly,13.7,28371.0,964614.0,2,0,0,0
POL100401,2020-05-18,59.0,Driver,Central,Term,Agent,Quarterly,1.8,18404.0,349676.0,0,0,1,1
POL100402,2024-05-16,36.0,Carpenter,South,Term,Agent,Monthly,1.8,14655.0,674130.0,0,1,1,0
POL100403,2023-07-21,68.0,Nurse,East,Endowment,Agent,Monthly,5.8,6118.0,128478.0,4,1,1,1
POL100404,2019-05-10,45.0,Welder,North,Term,Agent,Monthly,4.9,7658.0,421190.0,0,0,1,0
POL100405,2021-05-09,45.0,Driver,South,Term,Online,Annual,2.3,9439.0,302048.0,2,1,0,1
POL100406,2023-06-29,42.0,Teacher,South,Term,Agent,Monthly,3.9,6716.0,335800.0,0,0,1,0
POL100407,2022-04-13,28.0,Teacher,South,Term,Online,Monthly,1.6,12711.0,559284.0,3,1,0,0
POL100408,2021-12-13,66.0,Architect,South,Term,Agent,Annual,4.8,11831.0,414085.0,1,0,1,1
POL100409,2019-10-28,21.0,Software Developer,North,ULIP,Agent,Annual,0.6,5744.0,235504.0,0,0,1,0
POL100410,2022-06-09,29.0,Lawyer,East,Term,Bancassurance,Monthly,0.6,18005.0,414115.0,5,0,0,1
POL100411,2019-07-23,32.0,Pharmacist,East,WholeLife,Agent,Annual,1.8,,187506.0,2,0,1,0
POL100412,2020-12-02,34.0,Accountant,East,ULIP,Bancassurance,Monthly,0.1,4169.0,204281.0,1,0,0,1
POL100413,2020-06-10,27.0,Salesperson,East,Endowment,Bancassurance,Annual,1.0,9646.0,559468.0,0,0,0,0
POL100414,2022-12-16,21.0,Electrician,East,WholeLife,Online,Monthly,3.0,11391.0,603723.0,1,0,0,1
POL100415,2021-11-05,54.0,Engineer,West,Endowment,Bancassurance,Monthly,1.7,,450716.0,0,0,0,0
POL100416,2021-07-24,68.0,Security Guard,South,Endowment,Broker,Annual,0.6,8360.0,259160.0,2,0,0,0
POL100417,2024-02-07,26.0,Software Developer,North,Term,Agent,Monthly,25.0,14972.0,464132.0,1,1,1,0
POL100418,2021-05-07,35.0,Welder,West,ULIP,Online,Annual,7.8,10868.0,499928.0,0,0,0,0
POL100419,2023-08-07,,Lawyer,North,Term,Agent,Monthly,1.2,5128.0,220504.0,0,2,1,0
POL100420,2024-05-07,66.0,Welder,South,Endowment,Agent,Monthly,7.4,4878.0,243900.0,0,0,1,0
POL100421,2019-12-19,55.0,Farmer,East,Term,Online,Annual,10.3,17349.0,988893.0,0,0,0,0
POL100422,2023-06-27,58.0,Mechanic,East,Endowment,Bancassurance,Monthly,5.6,17998.0,575936.0,0,0,0,0
POL100423,2019-06-07,49.0,Software Developer,West,Endowment,Bancassurance,Annual,0.2,11631.0,511764.0,1,0,0,0
POL100424,2022-11-11,41.0,Security Guard,East,Term,Bancassurance,Annual,3.3,20907.0,773559.0,1,0,0,0
POL100425,2020-05-11,30.0,Software Developer,East,Term,Bancassurance,Monthly,2.9,16786.0,956802.0,2,1,0,0
POL100426,2020-07-17,63.0,Architect,North,ULIP,Online,Monthly,3.1,13930.0,417900.0,2,0,0,0
POL100427,2024-02-19,60.0,,West,Term,Agent,Monthly,0.5,6275.0,144325.0,0,1,1,0
POL100428,2020-02-15,22.0,Doctor,South,Term,Agent,Monthly,5.0,23523.0,752736.0,2,0,1,0
POL100429,2022-02-08,56.0,Chef,Central,Term,Online,Monthly,8.5,12941.0,543522.0,0,0,0,1
POL100430,2023-09-15,25.0,Police Officer,West,WholeLife,Bancassurance,Monthly,0.3,8161.0,465177.0,0,0,0,1
POL100431,2023-11-11,57.0,Tailor,Central,ULIP,Agent,Annual,1.3,7086.0,368472.0,1,0,1,1
POL100432,2020-03-26,61.0,Engineer,Central,Endowment,Agent,Monthly,0.1,11253.0,168795.0,0,0,1,1
POL100433,2021-03-24,27.0,Engineer,South,ULIP,Agent,Quarterly,7.0,4292.0,158804.0,2,1,1,0
POL100434,2022-05-21,42.0,Banker,South,ULIP,Online,Monthly,19.2,,308924.0,0,1,0,0
POL100435,2022-07-22,27.0,Engineer,Central,ULIP,Agent,Monthly,0.1,6144.0,190464.0,1,0,1,0
POL100436,2019-12-26,48.0,Banker,Central,ULIP,Agent,Monthly,9.1,11912.0,678984.0,2,0,1,0
POL100437,2022-08-01,66.0,Carpenter,West,WholeLife,Agent,Monthly,2.4,7625.0,449875.0,1,0,1,0
POL100438,2019-01-04,24.0,Architect,Central,Endowment,Agent,Quarterly,11.6,8671.0,182091.0,1,0,1,1
POL100439,2022-10-10,40.0,Chef,West,Term,Online,Monthly,15.0,6779.0,142359.0,1,0,0,0
POL100440,2023-06-07,68.0,Accountant,North,Term,Broker,Annual,6.5,9131.0,420026.0,1,0,0,1
POL100441,2021-10-31,35.0,Police Officer,East,Term,Agent,Annual,0.5,25456.0,840048.0,1,0,1,0
POL100442,2020-06-23,27.0,Farmer,South,Endowment,Online,Monthly,3.2,19782.0,672588.0,1,0,0,0
POL100443,2020-06-10,44.0,Carpenter,North,WholeLife,Online,Annual,0.8,11816.0,638064.0,4,0,0,1
POL100444,2023-02-27,45.0,Nurse,East,ULIP,Online,Annual,18.9,9773.0,547288.0,1,0,0,1
POL100445,2021-07-31,53.0,Mechanic,East,ULIP,Agent,Monthly,2.6,15095.0,830225.0,1,1,1,0
POL100446,2024-08-05,36.0,Tailor,West,ULIP,Agent,Annual,1.0,17413.0,870650.0,0,0,1,0
POL100447,2024-11-14,67.0,Engineer,West,WholeLife,Broker,Monthly,1.4,6536.0,385624.0,1,0,0,0
POL100448,2021-08-13,46.0,Farmer,South,ULIP,Broker,Quarterly,13.5,9521.0,447487.0,1,0,0,0
POL100449,2020-08-21,35.0,Plumber,Central,Term,Agent,Monthly,0.5,3980.0,214920.0,3,2,1,1
POL100450,2023-11-22,68.0,Banker,East,Endowment,Online,Annual,5.3,17354.0,676806.0,0,1,0,0
POL100451,2023-05-14,66.0,Driver,East,Endowment,Agent,Annual,8.8,27792.0,472464.0,0,2,1,0
POL100452,2019-12-28,45.0,Driver,North,Term,Agent,Annual,2.1,10301.0,525351.0,0,1,1,0
POL100453,2024-09-09,22.0,Police Officer,Central,Term,Agent,Annual,4.4,3420.0,191520.0,1,0,1,0
POL100454,2020-03-16,50.0,Police Officer,South,Term,Bancassurance,Monthly,3.3,13419.0,389151.0,0,0,0,0
POL100455,2022-05-30,48.0,Doctor,North,Term,Agent,Quarterly,2.4,6298.0,214132.0,0,0,1,0
POL100456,2020-02-16,28.0,Teacher,Central,Term,Agent,Monthly,2.1,,284120.0,1,0,1,0
POL100457,2021-12-12,52.0,Teacher,Central,WholeLife,Agent,Monthly,0.3,13538.0,595672.0,1,0,1,1
POL100458,2022-10-06,62.0,Driver,South,Term,Agent,Monthly,1.4,11240.0,505800.0,0,0,1,1
POL100459,2019-09-23,26.0,Engineer,East,ULIP,Agent,Annual,0.8,7754.0,248128.0,1,0,1,1
POL100460,2020-07-24,56.0,Salesperson,Central,Term,Online,Quarterly,2.4,7152.0,379056.0,3,0,0,1
POL100461,2023-07-16,27.0,Doctor,West,WholeLife,Online,Monthly,5.6,10540.0,537540.0,2,0,0,0
POL100462,2024-10-03,57.0,Shop Owner,East,ULIP,Online,Annual,1.1,8065.0,459705.0,2,0,0,0
POL100463,2024-06-28,41.0,Banker,East,WholeLife,Online,Annual,1.3,5684.0,227360.0,0,0,0,0
POL100464,2023-07-13,21.0,Chef,North,Endowment,Bancassurance,Monthly,1.6,8381.0,150858.0,0,0,0,1
POL100465,2024-11-27,68.0,Farmer,Central,Endowment,Agent,Monthly,6.3,11729.0,621637.0,1,0,1,0
POL100466,2019-12-29,29.0,Police Officer,East,Endowment,Agent,Quarterly,8.0,9054.0,162972.0,1,0,1,0
POL100467,2020-03-19,50.0,Nurse,North,Endowment,Bancassurance,Quarterly,0.6,4882.0,112286.0,2,0,0,1
POL100468,2021-06-11,29.0,,South,ULIP,Online,Monthly,9.4,16229.0,438183.0,1,0,0,0
POL100469,2024-07-17,66.0,Doctor,East,Term,Online,Monthly,6.1,2516.0,57868.0,0,0,0,0
